,best
agreement_determiner_noun-across_1_adjective,0.505
agreement_determiner_noun-between_neighbors,0.508
agreement_subject_verb-across_prepositional_phrase,0.4885
agreement_subject_verb-across_relative_clause,0.4945
agreement_subject_verb-in_question_with_aux,0.498
agreement_subject_verb-in_simple_question,0.4905
anaphor_agreement-pronoun_gender,0.529
argument_structure-dropped_argument,0.9215
argument_structure-swapped_arguments,0.9955
argument_structure-transitive,0.5375
binding-principle_a,0.399
case-subjective_pronoun,0.9935
ellipsis-n_bar,0.238
filler-gap-wh_question_object,0.204
filler-gap-wh_question_subject,1.0
irregular-verb,0.5285
island-effects-adjunct_island,0.4665
island-effects-coordinate_structure_constraint,0.304
local_attractor-in_question_with_aux,0.775
npi_licensing-matrix_question,0.287
npi_licensing-only_npi_licensor,0.0725
quantifiers-existential_there,0.8125
quantifiers-superlative,0.367
