,best
agreement_determiner_noun-across_1_adjective,0.512
agreement_determiner_noun-between_neighbors,0.5245
agreement_subject_verb-across_prepositional_phrase,0.5275
agreement_subject_verb-across_relative_clause,0.5215
agreement_subject_verb-in_question_with_aux,0.5005
agreement_subject_verb-in_simple_question,0.4995
anaphor_agreement-pronoun_gender,0.5345
argument_structure-dropped_argument,0.9195
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.632
binding-principle_a,0.401
case-subjective_pronoun,1.0
ellipsis-n_bar,0.3665
filler-gap-wh_question_object,0.552
filler-gap-wh_question_subject,0.805
irregular-verb,0.6395
island-effects-adjunct_island,0.571
island-effects-coordinate_structure_constraint,0.6515
local_attractor-in_question_with_aux,0.602
npi_licensing-matrix_question,0.2185
npi_licensing-only_npi_licensor,0.9455
quantifiers-existential_there,0.716
quantifiers-superlative,0.503
