,best
agreement_determiner_noun-across_1_adjective,0.512
agreement_determiner_noun-between_neighbors,0.565
agreement_subject_verb-across_prepositional_phrase,0.5085
agreement_subject_verb-across_relative_clause,0.4915
agreement_subject_verb-in_question_with_aux,0.507
agreement_subject_verb-in_simple_question,0.5045
anaphor_agreement-pronoun_gender,0.5165
argument_structure-dropped_argument,0.805
argument_structure-swapped_arguments,0.9995
argument_structure-transitive,0.648
binding-principle_a,0.307
case-subjective_pronoun,1.0
ellipsis-n_bar,0.194
filler-gap-wh_question_object,0.5445
filler-gap-wh_question_subject,0.9775
irregular-verb,0.727
island-effects-adjunct_island,0.6995
island-effects-coordinate_structure_constraint,0.342
local_attractor-in_question_with_aux,0.734
npi_licensing-matrix_question,0.664
npi_licensing-only_npi_licensor,0.8375
quantifiers-existential_there,0.683
quantifiers-superlative,0.402
