,best
agreement_determiner_noun-across_1_adjective,0.7145
agreement_determiner_noun-between_neighbors,0.806
agreement_subject_verb-across_prepositional_phrase,0.6235
agreement_subject_verb-across_relative_clause,0.5805
agreement_subject_verb-in_question_with_aux,0.554
agreement_subject_verb-in_simple_question,0.5575
anaphor_agreement-pronoun_gender,0.6165
argument_structure-dropped_argument,0.8045
argument_structure-swapped_arguments,0.9765
argument_structure-transitive,0.6475
binding-principle_a,0.3715
case-subjective_pronoun,0.9995
ellipsis-n_bar,0.429
filler-gap-wh_question_object,0.6835
filler-gap-wh_question_subject,0.994
irregular-verb,0.8105
island-effects-adjunct_island,0.8265
island-effects-coordinate_structure_constraint,0.6835
local_attractor-in_question_with_aux,0.4535
npi_licensing-matrix_question,0.1035
npi_licensing-only_npi_licensor,0.929
quantifiers-existential_there,0.891
quantifiers-superlative,0.3185
