,best
agreement_determiner_noun-across_1_adjective,0.4935
agreement_determiner_noun-between_neighbors,0.494
agreement_subject_verb-across_prepositional_phrase,0.4805
agreement_subject_verb-across_relative_clause,0.4835
agreement_subject_verb-in_question_with_aux,0.5085
agreement_subject_verb-in_simple_question,0.499
anaphor_agreement-pronoun_gender,0.536
argument_structure-dropped_argument,0.8795
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.533
binding-principle_a,0.5155
case-subjective_pronoun,0.9955
ellipsis-n_bar,0.3795
filler-gap-wh_question_object,0.807
filler-gap-wh_question_subject,0.9335
irregular-verb,0.5245
island-effects-adjunct_island,0.6105
island-effects-coordinate_structure_constraint,0.6945
local_attractor-in_question_with_aux,0.7325
npi_licensing-matrix_question,0.5265
npi_licensing-only_npi_licensor,0.0
quantifiers-existential_there,0.767
quantifiers-superlative,0.471
