,best
agreement_determiner_noun-across_1_adjective,0.5055
agreement_determiner_noun-between_neighbors,0.499
agreement_subject_verb-across_prepositional_phrase,0.5015
agreement_subject_verb-across_relative_clause,0.5
agreement_subject_verb-in_question_with_aux,0.4925
agreement_subject_verb-in_simple_question,0.492
anaphor_agreement-pronoun_gender,0.5155
argument_structure-dropped_argument,0.908
argument_structure-swapped_arguments,0.933
argument_structure-transitive,0.459
binding-principle_a,0.398
case-subjective_pronoun,0.932
ellipsis-n_bar,0.255
filler-gap-wh_question_object,0.038
filler-gap-wh_question_subject,1.0
irregular-verb,0.4945
island-effects-adjunct_island,0.6745
island-effects-coordinate_structure_constraint,0.3245
local_attractor-in_question_with_aux,0.629
npi_licensing-matrix_question,0.2185
npi_licensing-only_npi_licensor,1.0
quantifiers-existential_there,0.7915
quantifiers-superlative,0.67
