,best
agreement_determiner_noun-across_1_adjective,0.7125
agreement_determiner_noun-between_neighbors,0.8015
agreement_subject_verb-across_prepositional_phrase,0.6255
agreement_subject_verb-across_relative_clause,0.587
agreement_subject_verb-in_question_with_aux,0.552
agreement_subject_verb-in_simple_question,0.556
anaphor_agreement-pronoun_gender,0.6105
argument_structure-dropped_argument,0.8055
argument_structure-swapped_arguments,0.975
argument_structure-transitive,0.643
binding-principle_a,0.3755
case-subjective_pronoun,0.9995
ellipsis-n_bar,0.403
filler-gap-wh_question_object,0.682
filler-gap-wh_question_subject,0.9925
irregular-verb,0.8135
island-effects-adjunct_island,0.822
island-effects-coordinate_structure_constraint,0.657
local_attractor-in_question_with_aux,0.459
npi_licensing-matrix_question,0.099
npi_licensing-only_npi_licensor,0.8985
quantifiers-existential_there,0.8905
quantifiers-superlative,0.2935
