,best
agreement_determiner_noun-across_1_adjective,0.5155
agreement_determiner_noun-between_neighbors,0.538
agreement_subject_verb-across_prepositional_phrase,0.5155
agreement_subject_verb-across_relative_clause,0.5235
agreement_subject_verb-in_question_with_aux,0.497
agreement_subject_verb-in_simple_question,0.5035
anaphor_agreement-pronoun_gender,0.5355
argument_structure-dropped_argument,0.909
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.62
binding-principle_a,0.371
case-subjective_pronoun,1.0
ellipsis-n_bar,0.2635
filler-gap-wh_question_object,0.402
filler-gap-wh_question_subject,0.6675
irregular-verb,0.576
island-effects-adjunct_island,0.5905
island-effects-coordinate_structure_constraint,0.6835
local_attractor-in_question_with_aux,0.532
npi_licensing-matrix_question,0.2215
npi_licensing-only_npi_licensor,0.993
quantifiers-existential_there,0.739
quantifiers-superlative,0.4975
