,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 16121.8544921875), (1, 17193.16015625)]","[(0, 12861.0654296875), (1, 12574.21484375)]","[(0, 11018.6279296875), (1, 18863.859375)]","[(0, 13121.107421875), (1, 11710.1103515625)]","[(0, 6455.39013671875), (1, 7354.59130859375)]","[(0, 10540.904296875), (1, 8560.015625)]","[(0, 14999.9306640625), (1, 14481.5859375)]","[(0, 19590.388671875), (1, 4165.087890625)]","[(0, 6490.1005859375), (1, 4032.955322265625)]","[(0, 6919.76025390625), (1, 7712.60400390625)]","[(0, 10837.5625), (1, 9484.51171875)]","[(0, 10363.685546875), (1, 21626.1796875)]","[(0, 12385.9296875), (1, 9820.771484375)]","[(0, 11202.076171875), (1, 6545.2275390625)]","[(0, 6247.80517578125), (1, 3230.4990234375)]","[(0, 5501.96044921875), (1, 11073.15234375)]","[(0, 6197.7236328125), (1, 5345.40673828125)]","[(0, 6785.53173828125), (1, 9102.9521484375)]","[(0, 4469.53125), (1, 2823.107177734375)]","[(0, 15838.8388671875), (1, 15554.9462890625)]","[(0, 12703.388671875), (1, 25556.265625)]","[(0, 12237.333984375), (1, 12059.3828125)]","[(0, 38331.4375), (1, 45295.953125)]"
1,"[(0, 4426.25244140625), (1, 6660.052734375)]","[(0, 9341.4052734375), (1, 9183.7216796875)]","[(0, 14975.8603515625), (1, 24244.921875)]","[(0, 12919.8037109375), (1, 11195.796875)]","[(0, 6890.53466796875), (1, 6915.93994140625)]","[(0, 11493.5869140625), (1, 10330.2939453125)]","[(0, 10652.572265625), (1, 8475.7939453125)]","[(0, 8399.1826171875), (1, 4358.38623046875)]","[(0, 10177.2001953125), (1, 6691.16455078125)]","[(0, 21797.916015625), (1, 22097.76953125)]","[(0, 14738.6064453125), (1, 14775.5634765625)]","[(0, 7545.15771484375), (1, 14481.765625)]","[(0, 9810.90625), (1, 10518.9326171875)]","[(0, 8478.8330078125), (1, 4951.31787109375)]","[(0, 8476.6826171875), (1, 4539.794921875)]","[(0, 9134.52734375), (1, 5899.74267578125)]","[(0, 6610.18994140625), (1, 6011.66552734375)]","[(0, 5326.9189453125), (1, 7604.4013671875)]","[(0, 6065.99609375), (1, 7939.26611328125)]","[(0, 15672.056640625), (1, 12715.44921875)]","[(0, 15640.08984375), (1, 38551.21875)]","[(0, 13437.9287109375), (1, 13271.9267578125)]","[(0, 18933.46484375), (1, 24332.853515625)]"
2,"[(0, 4576.8759765625), (1, 7066.57080078125)]","[(0, 19654.5), (1, 21166.99609375)]","[(0, 9488.74609375), (1, 16243.55859375)]","[(0, 12991.8359375), (1, 11681.6015625)]","[(0, 10313.755859375), (1, 10804.365234375)]","[(0, 17932.974609375), (1, 17871.154296875)]","[(0, 5239.23876953125), (1, 6904.4072265625)]","[(0, 13776.1484375), (1, 11955.5888671875)]","[(0, 9851.775390625), (1, 18396.34375)]","[(0, 12142.51953125), (1, 11072.3505859375)]","[(0, 9945.380859375), (1, 9945.732421875)]","[(0, 7171.64697265625), (1, 4409.8623046875)]","[(0, 6443.35400390625), (1, 5975.0048828125)]","[(0, 29035.560546875), (1, 18837.0546875)]","[(0, 9521.3701171875), (1, 6422.2802734375)]","[(0, 7601.87744140625), (1, 4192.88623046875)]","[(0, 5966.79345703125), (1, 5092.4521484375)]","[(0, 8155.2587890625), (1, 12413.5888671875)]","[(0, 7141.83447265625), (1, 6490.20556640625)]","[(0, 19189.375), (1, 13915.3076171875)]","[(0, 9665.47265625), (1, 24872.431640625)]","[(0, 9615.7880859375), (1, 10298.93359375)]","[(0, 38439.83203125), (1, 34232.421875)]"
3,"[(0, 24926.333984375), (1, 22588.41015625)]","[(0, 14003.771484375), (1, 15586.560546875)]","[(0, 12615.0283203125), (1, 20836.42578125)]","[(0, 12882.9033203125), (1, 11749.82421875)]","[(0, 16022.486328125), (1, 17583.048828125)]","[(0, 4068.087646484375), (1, 3451.455078125)]","[(0, 24671.529296875), (1, 20355.576171875)]","[(0, 12989.853515625), (1, 6699.0693359375)]","[(0, 24650.94921875), (1, 24335.427734375)]","[(0, 26564.681640625), (1, 22722.626953125)]","[(0, 15085.330078125), (1, 14729.7822265625)]","[(0, 13756.927734375), (1, 13044.263671875)]","[(0, 9471.08984375), (1, 8954.501953125)]","[(0, 21689.8359375), (1, 13791.857421875)]","[(0, 11010.224609375), (1, 7404.078125)]","[(0, 4142.46875), (1, 5962.8056640625)]","[(0, 7098.98681640625), (1, 6207.3125)]","[(0, 7281.4931640625), (1, 10678.642578125)]","[(0, 10204.59765625), (1, 10772.458984375)]","[(0, 13189.4697265625), (1, 22039.453125)]","[(0, 8879.794921875), (1, 26480.83203125)]","[(0, 8328.2578125), (1, 9273.6337890625)]","[(0, 32388.140625), (1, 28768.802734375)]"
4,"[(0, 13810.0859375), (1, 14957.861328125)]","[(0, 18704.443359375), (1, 17091.962890625)]","[(0, 14939.7138671875), (1, 9124.072265625)]","[(0, 13397.8505859375), (1, 12631.33984375)]","[(0, 7145.8955078125), (1, 7469.79638671875)]","[(0, 6801.27490234375), (1, 6279.14111328125)]","[(0, 14186.677734375), (1, 13802.3046875)]","[(0, 10691.0634765625), (1, 9255.4951171875)]","[(0, 13209.1318359375), (1, 28229.751953125)]","[(0, 7509.99609375), (1, 7659.498046875)]","[(0, 11461.6357421875), (1, 11725.65625)]","[(0, 16270.9228515625), (1, 29558.49609375)]","[(0, 12456.0791015625), (1, 13725.4501953125)]","[(0, 27755.248046875), (1, 17307.08203125)]","[(0, 10297.578125), (1, 5591.04541015625)]","[(0, 12205.8994140625), (1, 12524.7861328125)]","[(0, 9182.0927734375), (1, 6655.5888671875)]","[(0, 3747.394287109375), (1, 4082.1953125)]","[(0, 3909.101806640625), (1, 3080.591796875)]","[(0, 22472.8984375), (1, 19532.259765625)]","[(0, 10019.5712890625), (1, 29387.544921875)]","[(0, 11023.326171875), (1, 10294.61328125)]","[(0, 20125.966796875), (1, 15968.8046875)]"
5,"[(0, 6717.0009765625), (1, 9422.5390625)]","[(0, 14845.30859375), (1, 13235.6884765625)]","[(0, 18395.4140625), (1, 11500.1328125)]","[(0, 12250.9609375), (1, 11234.921875)]","[(0, 7354.14892578125), (1, 7640.2236328125)]","[(0, 5739.6435546875), (1, 5215.17578125)]","[(0, 13823.9482421875), (1, 10493.392578125)]","[(0, 20527.94921875), (1, 28956.638671875)]","[(0, 4530.26708984375), (1, 3422.091552734375)]","[(0, 9089.5927734375), (1, 13446.6591796875)]","[(0, 6932.23046875), (1, 7112.51904296875)]","[(0, 32770.859375), (1, 22775.931640625)]","[(0, 21702.251953125), (1, 19039.171875)]","[(0, 17081.84375), (1, 12594.8330078125)]","[(0, 11902.8583984375), (1, 6388.8896484375)]","[(0, 8835.462890625), (1, 8965.91796875)]","[(0, 10021.55859375), (1, 7316.052734375)]","[(0, 3479.938720703125), (1, 3975.07861328125)]","[(0, 9149.201171875), (1, 8492.306640625)]","[(0, 9886.2216796875), (1, 9273.3505859375)]","[(0, 10002.271484375), (1, 31040.794921875)]","[(0, 12961.4912109375), (1, 13193.00390625)]","[(0, 36260.82421875), (1, 44686.8984375)]"
6,"[(0, 7128.59912109375), (1, 10624.408203125)]","[(0, 15445.146484375), (1, 14958.388671875)]","[(0, 15893.8115234375), (1, 9555.900390625)]","[(0, 13815.6318359375), (1, 12215.8203125)]","[(0, 4980.60498046875), (1, 4599.97607421875)]","[(0, 4079.996337890625), (1, 4356.50390625)]","[(0, 5643.33984375), (1, 6382.2275390625)]","[(0, 19019.625), (1, 5587.77197265625)]","[(0, 5265.23486328125), (1, 11682.302734375)]","[(0, 20318.958984375), (1, 19492.158203125)]","[(0, 10866.353515625), (1, 13392.025390625)]","[(0, 6511.923828125), (1, 7949.9189453125)]","[(0, 8596.330078125), (1, 6494.89892578125)]","[(0, 8940.576171875), (1, 6839.43603515625)]","[(0, 22378.345703125), (1, 13357.0126953125)]","[(0, 5833.650390625), (1, 5105.71875)]","[(0, 20942.75), (1, 19532.818359375)]","[(0, 14617.62109375), (1, 13496.0693359375)]","[(0, 5136.53076171875), (1, 4106.626953125)]","[(0, 20713.09375), (1, 26438.388671875)]","[(0, 20327.931640625), (1, 48275.44921875)]","[(0, 11486.1142578125), (1, 10944.271484375)]","[(0, 21068.955078125), (1, 28076.712890625)]"
7,"[(0, 24067.8828125), (1, 21691.4921875)]","[(0, 11553.029296875), (1, 10930.4619140625)]","[(0, 19701.341796875), (1, 12149.09765625)]","[(0, 9244.662109375), (1, 10607.2685546875)]","[(0, 5147.04443359375), (1, 5127.87255859375)]","[(0, 6672.51953125), (1, 5192.1298828125)]","[(0, 36578.83203125), (1, 28106.263671875)]","[(0, 7702.26171875), (1, 2809.177734375)]","[(0, 9560.09375), (1, 11531.8173828125)]","[(0, 15229.12890625), (1, 14650.9208984375)]","[(0, 6394.9609375), (1, 7532.61962890625)]","[(0, 11439.271484375), (1, 21515.89453125)]","[(0, 12572.1044921875), (1, 11621.353515625)]","[(0, 8453.5615234375), (1, 6634.97314453125)]","[(0, 24514.669921875), (1, 14997.4267578125)]","[(0, 4942.47705078125), (1, 5590.9599609375)]","[(0, 21734.251953125), (1, 20299.95703125)]","[(0, 10243.609375), (1, 10830.9091796875)]","[(0, 7423.22412109375), (1, 6839.9580078125)]","[(0, 8800.572265625), (1, 17074.025390625)]","[(0, 20792.556640625), (1, 52693.21484375)]","[(0, 8180.76171875), (1, 7711.72119140625)]","[(0, 21641.013671875), (1, 18856.771484375)]"
8,"[(0, 18303.208984375), (1, 15775.5849609375)]","[(0, 22052.044921875), (1, 10374.3369140625)]","[(0, 12156.4228515625), (1, 10488.6708984375)]","[(0, 8645.0576171875), (1, 10170.962890625)]","[(0, 8551.6845703125), (1, 8485.765625)]","[(0, 7719.15283203125), (1, 6535.677734375)]","[(0, 7637.35302734375), (1, 8443.3056640625)]","[(0, 13619.197265625), (1, 19311.23828125)]","[(0, 11898.9091796875), (1, 17133.0234375)]","[(0, 23350.78515625), (1, 16076.193359375)]","[(0, 28279.333984375), (1, 29557.48046875)]","[(0, 6793.580078125), (1, 9939.6357421875)]","[(0, 9808.3603515625), (1, 8952.990234375)]","[(0, 8532.736328125), (1, 6170.48291015625)]","[(0, 17154.751953125), (1, 6826.07763671875)]","[(0, 9034.3779296875), (1, 7057.087890625)]","[(0, 9735.69921875), (1, 10600.806640625)]","[(0, 21236.93359375), (1, 17971.837890625)]","[(0, 12476.00390625), (1, 9867.2236328125)]","[(0, 34181.171875), (1, 17934.787109375)]","[(0, 18497.74609375), (1, 41855.8515625)]","[(0, 8628.4111328125), (1, 6438.26171875)]","[(0, 45983.99609375), (1, 43317.9765625)]"
9,"[(0, 11637.369140625), (1, 6148.888671875)]","[(0, 18676.6015625), (1, 8694.4013671875)]","[(0, 12470.830078125), (1, 10934.3603515625)]","[(0, 8994.8916015625), (1, 10218.884765625)]","[(0, 12721.9384765625), (1, 12243.77734375)]","[(0, 15779.4677734375), (1, 15654.2958984375)]","[(0, 11122.3232421875), (1, 9091.1787109375)]","[(0, 14830.1962890625), (1, 4312.87109375)]","[(0, 4529.3251953125), (1, 3206.75634765625)]","[(0, 12608.7509765625), (1, 11140.25390625)]","[(0, 11189.2001953125), (1, 11461.6796875)]","[(0, 10493.533203125), (1, 6237.93994140625)]","[(0, 9796.2177734375), (1, 9626.4775390625)]","[(0, 6726.173828125), (1, 5637.15869140625)]","[(0, 22235.240234375), (1, 8957.3974609375)]","[(0, 6340.31982421875), (1, 7651.2626953125)]","[(0, 11547.8525390625), (1, 12661.853515625)]","[(0, 18371.341796875), (1, 15873.33203125)]","[(0, 17732.5859375), (1, 17991.0078125)]","[(0, 17112.302734375), (1, 35402.26953125)]","[(0, 14603.3251953125), (1, 34956.16796875)]","[(0, 9337.15625), (1, 6522.72021484375)]","[(0, 18210.896484375), (1, 23785.53125)]"
