,best
agreement_determiner_noun-across_1_adjective,0.5255
agreement_determiner_noun-between_neighbors,0.52
agreement_subject_verb-across_prepositional_phrase,0.4945
agreement_subject_verb-across_relative_clause,0.497
agreement_subject_verb-in_question_with_aux,0.507
agreement_subject_verb-in_simple_question,0.514
anaphor_agreement-pronoun_gender,0.538
argument_structure-dropped_argument,0.91
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.5855
binding-principle_a,0.547
case-subjective_pronoun,1.0
ellipsis-n_bar,0.3315
filler-gap-wh_question_object,0.5785
filler-gap-wh_question_subject,0.98
irregular-verb,0.6835
island-effects-adjunct_island,0.679
island-effects-coordinate_structure_constraint,0.4115
local_attractor-in_question_with_aux,0.5325
npi_licensing-matrix_question,0.363
npi_licensing-only_npi_licensor,0.7785
quantifiers-existential_there,0.801
quantifiers-superlative,0.3755
