,best
agreement_determiner_noun-across_1_adjective,0.5065
agreement_determiner_noun-between_neighbors,0.537
agreement_subject_verb-across_prepositional_phrase,0.504
agreement_subject_verb-across_relative_clause,0.493
agreement_subject_verb-in_question_with_aux,0.483
agreement_subject_verb-in_simple_question,0.478
anaphor_agreement-pronoun_gender,0.581
argument_structure-dropped_argument,0.6855
argument_structure-swapped_arguments,0.93
argument_structure-transitive,0.5365
binding-principle_a,0.541
case-subjective_pronoun,0.942
ellipsis-n_bar,0.3615
filler-gap-wh_question_object,0.962
filler-gap-wh_question_subject,1.0
irregular-verb,0.51
island-effects-adjunct_island,0.7665
island-effects-coordinate_structure_constraint,0.608
local_attractor-in_question_with_aux,0.6065
npi_licensing-matrix_question,0.416
npi_licensing-only_npi_licensor,0.0
quantifiers-existential_there,0.9575
quantifiers-superlative,0.22
