,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1472.99072265625), (1, 1037.546875)]","[(0, 4430.9404296875), (1, 3688.976318359375)]","[(0, 2812.744384765625), (1, 2415.84521484375)]","[(0, 2688.721435546875), (1, 2831.645263671875)]","[(0, 956.136962890625), (1, 1189.160888671875)]","[(0, 1994.8236083984375), (1, 945.68505859375)]","[(0, 18443.474609375), (1, 14244.3349609375)]","[(0, 5946.4287109375), (1, 3226.8134765625)]","[(0, 28528.37890625), (1, 14727.224609375)]","[(0, 605007.9375), (1, 252631.640625)]","[(0, 8495.3447265625), (1, 14088.779296875)]","[(0, 10660.275390625), (1, 7052.42578125)]","[(0, 14551.900390625), (1, 15215.51171875)]","[(0, 3518.94140625), (1, 3600.97216796875)]","[(0, 7158.72509765625), (1, 3554.545654296875)]","[(0, 2884.3515625), (1, 2668.33447265625)]","[(0, 3525.770751953125), (1, 2787.843017578125)]","[(0, 4169.5986328125), (1, 3196.923828125)]","[(0, 2205.729248046875), (1, 2756.4794921875)]","[(0, 2117.87841796875), (1, 1438.877197265625)]","[(0, 9846.9560546875), (1, 9358.337890625)]","[(0, 1787.010498046875), (1, 989.433349609375)]","[(0, 431.68292236328125), (1, 490.8140869140625)]"
1,"[(0, 2795.92529296875), (1, 2948.64208984375)]","[(0, 3456.455078125), (1, 3081.537841796875)]","[(0, 3450.6455078125), (1, 2998.161376953125)]","[(0, 1757.1876220703125), (1, 1969.81103515625)]","[(0, 488.7817077636719), (1, 369.76513671875)]","[(0, 1245.689208984375), (1, 653.9867553710938)]","[(0, 6410.0849609375), (1, 7911.0146484375)]","[(0, 4731.560546875), (1, 3380.642822265625)]","[(0, 8746.63671875), (1, 3070.478759765625)]","[(0, 66248.7890625), (1, 45070.37890625)]","[(0, 17110.1796875), (1, 21781.228515625)]","[(0, 10423.8134765625), (1, 5690.568359375)]","[(0, 17409.1875), (1, 18003.5546875)]","[(0, 3896.8779296875), (1, 5357.5634765625)]","[(0, 6556.19140625), (1, 4919.4580078125)]","[(0, 1269.845947265625), (1, 1641.56640625)]","[(0, 1544.2000732421875), (1, 1251.5037841796875)]","[(0, 3268.361083984375), (1, 4188.64990234375)]","[(0, 16169.046875), (1, 24624.3515625)]","[(0, 2447.411865234375), (1, 2244.058837890625)]","[(0, 3655.451171875), (1, 3362.65234375)]","[(0, 2997.295166015625), (1, 1764.47216796875)]","[(0, 2523.11279296875), (1, 3335.84765625)]"
2,"[(0, 2044.974853515625), (1, 2291.822265625)]","[(0, 2444.789794921875), (1, 1931.616455078125)]","[(0, 3557.920166015625), (1, 3023.267333984375)]","[(0, 2062.79248046875), (1, 2299.242431640625)]","[(0, 472.0578918457031), (1, 426.9004821777344)]","[(0, 1036.8306884765625), (1, 458.54107666015625)]","[(0, 4167.97265625), (1, 3941.005126953125)]","[(0, 4822.7890625), (1, 3328.697509765625)]","[(0, 17043.05078125), (1, 5476.91552734375)]","[(0, 208622.46875), (1, 315543.90625)]","[(0, 10255.0947265625), (1, 12699.2705078125)]","[(0, 9642.8701171875), (1, 2256.154052734375)]","[(0, 18408.962890625), (1, 17548.322265625)]","[(0, 3646.301025390625), (1, 2836.154541015625)]","[(0, 10565.1591796875), (1, 6420.79833984375)]","[(0, 2707.884765625), (1, 2054.516357421875)]","[(0, 10843.94140625), (1, 11371.8876953125)]","[(0, 1643.21728515625), (1, 1258.3529052734375)]","[(0, 2973.611083984375), (1, 2246.58251953125)]","[(0, 6059.32373046875), (1, 5713.369140625)]","[(0, 5470.3798828125), (1, 4965.00732421875)]","[(0, 3115.751708984375), (1, 2161.885986328125)]","[(0, 1044.043701171875), (1, 920.4489135742188)]"
3,"[(0, 6182.03955078125), (1, 4253.57666015625)]","[(0, 1902.456787109375), (1, 1611.4859619140625)]","[(0, 4377.4013671875), (1, 3811.241943359375)]","[(0, 1920.4002685546875), (1, 2135.727294921875)]","[(0, 5570.2197265625), (1, 4669.8984375)]","[(0, 7886.76611328125), (1, 3503.437744140625)]","[(0, 4701.75146484375), (1, 5378.19384765625)]","[(0, 7900.466796875), (1, 7522.43994140625)]","[(0, 17095.484375), (1, 2660.912841796875)]","[(0, 111740.84375), (1, 142713.0625)]","[(0, 19754.603515625), (1, 18633.494140625)]","[(0, 13064.7197265625), (1, 3801.9736328125)]","[(0, 14514.3125), (1, 13586.6357421875)]","[(0, 4313.10546875), (1, 4040.327392578125)]","[(0, 9364.1494140625), (1, 6017.13720703125)]","[(0, 1126.578857421875), (1, 1285.332275390625)]","[(0, 4908.36572265625), (1, 5371.04345703125)]","[(0, 2470.7060546875), (1, 2461.715576171875)]","[(0, 7026.08349609375), (1, 4145.52734375)]","[(0, 13822.458984375), (1, 44060.0546875)]","[(0, 4292.94775390625), (1, 3850.192626953125)]","[(0, 3736.8095703125), (1, 2574.329833984375)]","[(0, 2968.2451171875), (1, 3122.539794921875)]"
4,"[(0, 1562.9085693359375), (1, 1042.7421875)]","[(0, 3999.842041015625), (1, 3644.086669921875)]","[(0, 3673.0947265625), (1, 4135.5966796875)]","[(0, 1660.8564453125), (1, 1785.9150390625)]","[(0, 3064.417236328125), (1, 2455.655517578125)]","[(0, 1312.8924560546875), (1, 742.1302490234375)]","[(0, 12867.3837890625), (1, 13725.0703125)]","[(0, 5806.96240234375), (1, 5108.7724609375)]","[(0, 17197.421875), (1, 6604.72021484375)]","[(0, 22693.044921875), (1, 12359.2158203125)]","[(0, 9381.7861328125), (1, 7814.41259765625)]","[(0, 11357.9384765625), (1, 5842.83154296875)]","[(0, 10204.7333984375), (1, 11305.6669921875)]","[(0, 2250.74072265625), (1, 2937.086181640625)]","[(0, 7423.8828125), (1, 5906.0078125)]","[(0, 5150.87451171875), (1, 3336.34716796875)]","[(0, 6630.64013671875), (1, 6308.208984375)]","[(0, 1552.3232421875), (1, 1189.6605224609375)]","[(0, 4680.4609375), (1, 3577.200927734375)]","[(0, 8531.7431640625), (1, 10416.9267578125)]","[(0, 1819.8394775390625), (1, 1761.634033203125)]","[(0, 1608.458984375), (1, 1165.1405029296875)]","[(0, 3143.826416015625), (1, 3495.664794921875)]"
5,"[(0, 1390.49462890625), (1, 1437.5323486328125)]","[(0, 3397.546630859375), (1, 2898.57177734375)]","[(0, 2320.98779296875), (1, 2670.339111328125)]","[(0, 2704.951416015625), (1, 3015.23388671875)]","[(0, 3616.824462890625), (1, 2320.694580078125)]","[(0, 2474.065673828125), (1, 1322.119384765625)]","[(0, 6646.6513671875), (1, 6313.89111328125)]","[(0, 12920.123046875), (1, 8193.93359375)]","[(0, 26908.08203125), (1, 5455.208984375)]","[(0, 137027.140625), (1, 95550.765625)]","[(0, 5119.8583984375), (1, 6611.55810546875)]","[(0, 8152.17138671875), (1, 2880.6279296875)]","[(0, 8854.4248046875), (1, 8896.1787109375)]","[(0, 3668.69091796875), (1, 4958.1552734375)]","[(0, 5281.36328125), (1, 6243.09375)]","[(0, 1714.25927734375), (1, 1305.86767578125)]","[(0, 2817.6240234375), (1, 2518.184814453125)]","[(0, 2546.8759765625), (1, 1838.325927734375)]","[(0, 32144.310546875), (1, 19674.0234375)]","[(0, 19805.21484375), (1, 40268.76953125)]","[(0, 1892.9482421875), (1, 1768.30126953125)]","[(0, 3201.0302734375), (1, 2227.06591796875)]","[(0, 612.0490112304688), (1, 742.7200317382812)]"
6,"[(0, 1027.2120361328125), (1, 1142.4085693359375)]","[(0, 3785.465087890625), (1, 3309.774169921875)]","[(0, 3887.005126953125), (1, 4510.4580078125)]","[(0, 1535.3284912109375), (1, 1644.982666015625)]","[(0, 1383.591064453125), (1, 1079.7833251953125)]","[(0, 1551.5032958984375), (1, 845.9597778320312)]","[(0, 7325.92529296875), (1, 7773.73193359375)]","[(0, 10929.5126953125), (1, 6756.85400390625)]","[(0, 19293.87890625), (1, 8813.96875)]","[(0, 90108.65625), (1, 210558.09375)]","[(0, 6693.66015625), (1, 6693.23828125)]","[(0, 24292.53125), (1, 9124.2109375)]","[(0, 8107.12646484375), (1, 10486.580078125)]","[(0, 9875.3662109375), (1, 9044.291015625)]","[(0, 15036.208984375), (1, 6822.97314453125)]","[(0, 9009.5546875), (1, 8116.974609375)]","[(0, 6011.24072265625), (1, 5291.3505859375)]","[(0, 3766.861328125), (1, 2988.096435546875)]","[(0, 4466.296875), (1, 3048.9208984375)]","[(0, 10008.998046875), (1, 11345.7919921875)]","[(0, 5549.6201171875), (1, 5724.9267578125)]","[(0, 2689.322509765625), (1, 1611.8695068359375)]","[(0, 2121.20068359375), (1, 2253.466064453125)]"
7,"[(0, 6299.7021484375), (1, 4126.0908203125)]","[(0, 3210.976318359375), (1, 2659.88916015625)]","[(0, 3267.534912109375), (1, 3730.268798828125)]","[(0, 3130.115966796875), (1, 2816.55078125)]","[(0, 445.5997009277344), (1, 538.006103515625)]","[(0, 2621.296142578125), (1, 1283.0482177734375)]","[(0, 4870.41015625), (1, 4755.26025390625)]","[(0, 10771.7099609375), (1, 1913.1485595703125)]","[(0, 27153.69921875), (1, 2177.233154296875)]","[(0, 74528.5), (1, 62774.37890625)]","[(0, 4255.92626953125), (1, 4718.17333984375)]","[(0, 5247.029296875), (1, 4741.43994140625)]","[(0, 9892.587890625), (1, 12118.802734375)]","[(0, 18545.666015625), (1, 17430.6015625)]","[(0, 10856.0478515625), (1, 6292.935546875)]","[(0, 6437.04541015625), (1, 7431.1640625)]","[(0, 2972.05322265625), (1, 2596.7333984375)]","[(0, 2762.0068359375), (1, 3802.44873046875)]","[(0, 4891.9208984375), (1, 3007.786865234375)]","[(0, 14338.4189453125), (1, 29861.322265625)]","[(0, 3215.89208984375), (1, 2830.868896484375)]","[(0, 2261.521240234375), (1, 1530.34375)]","[(0, 5064.75341796875), (1, 5385.62109375)]"
8,"[(0, 1249.4429931640625), (1, 1480.91796875)]","[(0, 8310.9130859375), (1, 8830.3662109375)]","[(0, 3827.363037109375), (1, 3737.939453125)]","[(0, 2098.01708984375), (1, 1793.265625)]","[(0, 457.04534912109375), (1, 493.3134460449219)]","[(0, 1684.44287109375), (1, 902.988525390625)]","[(0, 2611.355712890625), (1, 2432.106689453125)]","[(0, 7461.7724609375), (1, 4471.10888671875)]","[(0, 10527.3916015625), (1, 6301.22265625)]","[(0, 2519.63330078125), (1, 1904.1402587890625)]","[(0, 1856.918701171875), (1, 2243.373046875)]","[(0, 15027.923828125), (1, 6831.26123046875)]","[(0, 27518.173828125), (1, 29658.794921875)]","[(0, 4212.3564453125), (1, 3260.3291015625)]","[(0, 9523.6943359375), (1, 6984.3291015625)]","[(0, 5422.96630859375), (1, 4557.16796875)]","[(0, 3553.34912109375), (1, 2779.92724609375)]","[(0, 1294.25), (1, 1068.6114501953125)]","[(0, 2955.302734375), (1, 3977.71435546875)]","[(0, 5363.93359375), (1, 4527.7578125)]","[(0, 2681.624267578125), (1, 2450.989013671875)]","[(0, 1590.138427734375), (1, 1408.5400390625)]","[(0, 799.9134521484375), (1, 694.216064453125)]"
9,"[(0, 3124.741455078125), (1, 2245.637939453125)]","[(0, 6818.0166015625), (1, 7100.57763671875)]","[(0, 6764.177734375), (1, 6923.2587890625)]","[(0, 2398.667236328125), (1, 2060.711181640625)]","[(0, 5187.45263671875), (1, 5872.466796875)]","[(0, 1952.6634521484375), (1, 845.7786865234375)]","[(0, 2629.627685546875), (1, 2902.007080078125)]","[(0, 12768.7353515625), (1, 6968.90673828125)]","[(0, 10734.0849609375), (1, 6736.55419921875)]","[(0, 70121.296875), (1, 70504.59375)]","[(0, 2564.89501953125), (1, 3031.77587890625)]","[(0, 11541.0595703125), (1, 3283.629150390625)]","[(0, 24692.974609375), (1, 26492.857421875)]","[(0, 5837.9580078125), (1, 5576.0771484375)]","[(0, 8850.009765625), (1, 7982.9443359375)]","[(0, 4062.82275390625), (1, 4905.4365234375)]","[(0, 1506.93994140625), (1, 1141.3472900390625)]","[(0, 1771.866455078125), (1, 2377.704833984375)]","[(0, 5483.80908203125), (1, 5079.33740234375)]","[(0, 2507.116455078125), (1, 4498.92333984375)]","[(0, 2021.24560546875), (1, 1761.3232421875)]","[(0, 2959.674560546875), (1, 2543.279052734375)]","[(0, 1285.447998046875), (1, 1617.0782470703125)]"
