,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 1033.8887939453125), (1, 1149.1263427734375)]","[(0, 2254.480712890625), (1, 1826.2391357421875)]","[(0, 1346.7147216796875), (1, 1260.416259765625)]","[(0, 1622.91650390625), (1, 1305.893310546875)]","[(0, 1053.29345703125), (1, 939.8253784179688)]","[(0, 805.7645263671875), (1, 499.3240966796875)]","[(0, 4353.6796875), (1, 3924.420166015625)]","[(0, 2418.27490234375), (1, 1195.9705810546875)]","[(0, 3501.4638671875), (1, 1517.7591552734375)]","[(0, 7598.18115234375), (1, 5975.044921875)]","[(0, 2540.7587890625), (1, 3039.64208984375)]","[(0, 3094.88818359375), (1, 1833.253173828125)]","[(0, 5080.3212890625), (1, 6056.3486328125)]","[(0, 1733.3187255859375), (1, 1884.12841796875)]","[(0, 2203.0068359375), (1, 1583.2744140625)]","[(0, 1878.40087890625), (1, 2207.0380859375)]","[(0, 1820.2005615234375), (1, 2017.4517822265625)]","[(0, 1329.277587890625), (1, 1543.445556640625)]","[(0, 1197.13623046875), (1, 886.53125)]","[(0, 1626.833251953125), (1, 1551.2828369140625)]","[(0, 5532.20849609375), (1, 5002.23046875)]","[(0, 2369.04052734375), (1, 2016.2535400390625)]","[(0, 2781.173583984375), (1, 3076.15869140625)]"
1,"[(0, 1643.30419921875), (1, 1921.895263671875)]","[(0, 1360.4884033203125), (1, 1174.529052734375)]","[(0, 1272.73681640625), (1, 1282.7679443359375)]","[(0, 837.601318359375), (1, 650.8511962890625)]","[(0, 884.2269897460938), (1, 813.54150390625)]","[(0, 606.6990356445312), (1, 430.4873962402344)]","[(0, 2310.6708984375), (1, 2442.878662109375)]","[(0, 1313.752197265625), (1, 751.90478515625)]","[(0, 2452.80126953125), (1, 1069.73876953125)]","[(0, 3659.162109375), (1, 2968.220947265625)]","[(0, 5185.419921875), (1, 6035.43017578125)]","[(0, 2713.8798828125), (1, 1260.56298828125)]","[(0, 5414.744140625), (1, 6812.35546875)]","[(0, 1554.97998046875), (1, 1781.2008056640625)]","[(0, 3153.387451171875), (1, 2285.66259765625)]","[(0, 2349.697998046875), (1, 1970.4273681640625)]","[(0, 1480.137939453125), (1, 1649.536865234375)]","[(0, 1282.01220703125), (1, 1580.650146484375)]","[(0, 2339.8251953125), (1, 1776.49072265625)]","[(0, 1507.761474609375), (1, 1482.3585205078125)]","[(0, 2578.09228515625), (1, 2950.837646484375)]","[(0, 2168.7861328125), (1, 1820.2222900390625)]","[(0, 4659.0576171875), (1, 4228.0087890625)]"
2,"[(0, 1659.190185546875), (1, 1978.94873046875)]","[(0, 1892.432861328125), (1, 1451.1778564453125)]","[(0, 1325.098876953125), (1, 1273.3389892578125)]","[(0, 1066.471435546875), (1, 865.4906616210938)]","[(0, 1290.6280517578125), (1, 1199.317138671875)]","[(0, 1011.4727783203125), (1, 872.2887573242188)]","[(0, 1638.79150390625), (1, 1446.448974609375)]","[(0, 2059.772216796875), (1, 1195.966552734375)]","[(0, 2440.98779296875), (1, 1518.6719970703125)]","[(0, 3084.16650390625), (1, 6224.2958984375)]","[(0, 2772.47705078125), (1, 2468.09765625)]","[(0, 2132.962158203125), (1, 1466.26611328125)]","[(0, 5407.39599609375), (1, 5509.38525390625)]","[(0, 2009.1591796875), (1, 1813.8115234375)]","[(0, 2588.94921875), (1, 1868.7093505859375)]","[(0, 4089.228515625), (1, 2818.297119140625)]","[(0, 3134.0556640625), (1, 3404.59814453125)]","[(0, 1026.7139892578125), (1, 1196.2978515625)]","[(0, 1817.7042236328125), (1, 1387.9840087890625)]","[(0, 2972.25048828125), (1, 2702.3173828125)]","[(0, 3652.86865234375), (1, 4554.052734375)]","[(0, 2417.057373046875), (1, 2226.122314453125)]","[(0, 2513.930419921875), (1, 3121.804443359375)]"
3,"[(0, 1741.2332763671875), (1, 1816.29296875)]","[(0, 1141.4969482421875), (1, 928.3673095703125)]","[(0, 1267.5125732421875), (1, 1313.8468017578125)]","[(0, 1304.2620849609375), (1, 1040.0443115234375)]","[(0, 2936.63671875), (1, 2735.17822265625)]","[(0, 1084.3558349609375), (1, 668.1975708007812)]","[(0, 1749.0980224609375), (1, 1925.9373779296875)]","[(0, 4411.220703125), (1, 2076.9833984375)]","[(0, 3326.03515625), (1, 1587.4639892578125)]","[(0, 5840.8095703125), (1, 4642.11962890625)]","[(0, 5715.1787109375), (1, 5175.60302734375)]","[(0, 2256.982666015625), (1, 1561.53564453125)]","[(0, 5138.5791015625), (1, 5282.27490234375)]","[(0, 2242.036376953125), (1, 1832.558349609375)]","[(0, 3187.1796875), (1, 2271.546630859375)]","[(0, 2501.755615234375), (1, 3281.9384765625)]","[(0, 2630.193359375), (1, 2866.89599609375)]","[(0, 1145.0557861328125), (1, 1245.35302734375)]","[(0, 1246.8016357421875), (1, 972.8193969726562)]","[(0, 3145.220947265625), (1, 4603.197265625)]","[(0, 2608.778076171875), (1, 3165.846923828125)]","[(0, 2110.337158203125), (1, 1899.1295166015625)]","[(0, 2288.7021484375), (1, 2718.679931640625)]"
4,"[(0, 895.929443359375), (1, 998.8163452148438)]","[(0, 2325.844970703125), (1, 2835.400146484375)]","[(0, 1254.530517578125), (1, 1320.6317138671875)]","[(0, 1655.5223388671875), (1, 1344.2952880859375)]","[(0, 2063.439697265625), (1, 1975.8145751953125)]","[(0, 841.2573852539062), (1, 581.215087890625)]","[(0, 4732.7705078125), (1, 4177.22509765625)]","[(0, 1806.498046875), (1, 1304.6888427734375)]","[(0, 2238.662841796875), (1, 1832.923583984375)]","[(0, 3899.75927734375), (1, 2699.064453125)]","[(0, 3503.745361328125), (1, 3377.642578125)]","[(0, 3558.439453125), (1, 2059.767333984375)]","[(0, 3151.3671875), (1, 3679.672119140625)]","[(0, 2751.8330078125), (1, 2374.41015625)]","[(0, 3504.440185546875), (1, 2586.32958984375)]","[(0, 3402.79638671875), (1, 2379.58447265625)]","[(0, 2356.092041015625), (1, 2756.83056640625)]","[(0, 1364.249755859375), (1, 1307.904296875)]","[(0, 1376.60888671875), (1, 1075.45458984375)]","[(0, 2679.91650390625), (1, 3035.82373046875)]","[(0, 2202.951171875), (1, 3084.369384765625)]","[(0, 3452.89697265625), (1, 2478.562255859375)]","[(0, 3029.92041015625), (1, 4331.09716796875)]"
5,"[(0, 1353.3330078125), (1, 1534.0435791015625)]","[(0, 1561.1805419921875), (1, 1772.2476806640625)]","[(0, 1230.455810546875), (1, 1219.795654296875)]","[(0, 1345.160888671875), (1, 1061.7342529296875)]","[(0, 1605.50732421875), (1, 1511.442626953125)]","[(0, 684.5987548828125), (1, 457.18115234375)]","[(0, 2408.666259765625), (1, 2562.990234375)]","[(0, 1507.8548583984375), (1, 1421.8140869140625)]","[(0, 3704.368408203125), (1, 1958.8389892578125)]","[(0, 4387.19775390625), (1, 2756.322998046875)]","[(0, 3954.388916015625), (1, 3712.608642578125)]","[(0, 3115.540771484375), (1, 1829.7275390625)]","[(0, 3245.33642578125), (1, 3556.105224609375)]","[(0, 2765.8681640625), (1, 2636.021728515625)]","[(0, 3914.1416015625), (1, 2873.424072265625)]","[(0, 2260.0498046875), (1, 3043.85400390625)]","[(0, 1929.3751220703125), (1, 2260.998291015625)]","[(0, 1239.849853515625), (1, 1255.1319580078125)]","[(0, 2254.56787109375), (1, 1951.1871337890625)]","[(0, 2585.9609375), (1, 4358.87646484375)]","[(0, 1424.5726318359375), (1, 2292.1259765625)]","[(0, 2397.12353515625), (1, 1777.285400390625)]","[(0, 1813.9464111328125), (1, 1757.7374267578125)]"
6,"[(0, 1406.178466796875), (1, 1651.8651123046875)]","[(0, 2212.30419921875), (1, 2639.5673828125)]","[(0, 1381.9769287109375), (1, 1462.2869873046875)]","[(0, 1053.9219970703125), (1, 840.4209594726562)]","[(0, 650.7863159179688), (1, 740.7241821289062)]","[(0, 740.568115234375), (1, 498.101318359375)]","[(0, 3718.4765625), (1, 3032.484619140625)]","[(0, 4301.775390625), (1, 1727.9630126953125)]","[(0, 2571.39013671875), (1, 1482.146484375)]","[(0, 4201.33935546875), (1, 5910.1884765625)]","[(0, 3512.01171875), (1, 3643.99267578125)]","[(0, 2726.261474609375), (1, 2427.83203125)]","[(0, 2811.22119140625), (1, 2706.75634765625)]","[(0, 2380.04833984375), (1, 2647.599609375)]","[(0, 3632.4697265625), (1, 2627.103759765625)]","[(0, 4100.55712890625), (1, 4075.73779296875)]","[(0, 2702.0908203125), (1, 2714.977294921875)]","[(0, 1454.5968017578125), (1, 1305.837158203125)]","[(0, 1024.558349609375), (1, 742.9832153320312)]","[(0, 3346.560302734375), (1, 4923.5224609375)]","[(0, 2531.499267578125), (1, 3563.849365234375)]","[(0, 2826.474609375), (1, 2044.6971435546875)]","[(0, 2720.10107421875), (1, 2416.006591796875)]"
7,"[(0, 1380.4727783203125), (1, 1489.8699951171875)]","[(0, 1478.3216552734375), (1, 1656.951904296875)]","[(0, 1386.435546875), (1, 1383.97705078125)]","[(0, 1205.1668701171875), (1, 1465.7398681640625)]","[(0, 632.001708984375), (1, 698.8223266601562)]","[(0, 891.566650390625), (1, 507.22479248046875)]","[(0, 2122.621337890625), (1, 2176.09033203125)]","[(0, 2506.30126953125), (1, 769.8402709960938)]","[(0, 1950.080322265625), (1, 1215.52294921875)]","[(0, 1879.151611328125), (1, 3192.622314453125)]","[(0, 3780.85400390625), (1, 3944.219970703125)]","[(0, 2801.853515625), (1, 1411.7763671875)]","[(0, 2695.467041015625), (1, 2757.272216796875)]","[(0, 3133.308349609375), (1, 2886.26123046875)]","[(0, 3740.949462890625), (1, 2673.771728515625)]","[(0, 3863.492919921875), (1, 3837.51611328125)]","[(0, 2284.56298828125), (1, 2309.559326171875)]","[(0, 1473.728515625), (1, 1706.049072265625)]","[(0, 1089.119140625), (1, 833.3775634765625)]","[(0, 4408.92431640625), (1, 3621.114501953125)]","[(0, 2435.127197265625), (1, 3753.2099609375)]","[(0, 1956.9288330078125), (1, 1454.385986328125)]","[(0, 3343.6669921875), (1, 4902.95751953125)]"
8,"[(0, 1620.15380859375), (1, 1441.60986328125)]","[(0, 2417.470947265625), (1, 2453.02001953125)]","[(0, 1482.6893310546875), (1, 1171.1339111328125)]","[(0, 615.5880126953125), (1, 769.943359375)]","[(0, 968.9163208007812), (1, 1074.3209228515625)]","[(0, 660.1165771484375), (1, 430.3468017578125)]","[(0, 1572.1463623046875), (1, 1368.773193359375)]","[(0, 1563.3065185546875), (1, 1355.9530029296875)]","[(0, 2118.941162109375), (1, 1179.0704345703125)]","[(0, 2044.0711669921875), (1, 1960.7650146484375)]","[(0, 1962.3831787109375), (1, 2590.672119140625)]","[(0, 2039.608154296875), (1, 1630.17529296875)]","[(0, 7241.95654296875), (1, 7474.8203125)]","[(0, 2261.880615234375), (1, 2712.9833984375)]","[(0, 3459.871826171875), (1, 2088.941162109375)]","[(0, 5031.12255859375), (1, 4880.4345703125)]","[(0, 2083.170654296875), (1, 2356.66943359375)]","[(0, 1194.232421875), (1, 1025.400390625)]","[(0, 1696.9532470703125), (1, 1283.0291748046875)]","[(0, 2784.88525390625), (1, 3428.353515625)]","[(0, 2198.492431640625), (1, 3259.806884765625)]","[(0, 1739.328125), (1, 1900.4158935546875)]","[(0, 2531.875732421875), (1, 3142.4296875)]"
9,"[(0, 2401.670654296875), (1, 2088.353271484375)]","[(0, 1541.40673828125), (1, 1633.50732421875)]","[(0, 1554.82421875), (1, 1279.6461181640625)]","[(0, 808.9884033203125), (1, 969.062744140625)]","[(0, 2000.264404296875), (1, 2220.66845703125)]","[(0, 1017.6569213867188), (1, 815.906982421875)]","[(0, 1926.1236572265625), (1, 2169.707763671875)]","[(0, 3660.4814453125), (1, 1567.990478515625)]","[(0, 1573.648681640625), (1, 871.0422973632812)]","[(0, 1642.2928466796875), (1, 2970.08984375)]","[(0, 1952.1624755859375), (1, 2465.299560546875)]","[(0, 3352.249267578125), (1, 1901.7122802734375)]","[(0, 8593.7724609375), (1, 8769.9404296875)]","[(0, 2790.340576171875), (1, 3150.330322265625)]","[(0, 4131.71728515625), (1, 2494.891357421875)]","[(0, 4116.90869140625), (1, 4515.85546875)]","[(0, 1722.4356689453125), (1, 1895.022705078125)]","[(0, 1288.041015625), (1, 1317.194091796875)]","[(0, 2166.669189453125), (1, 1327.032470703125)]","[(0, 2799.73681640625), (1, 4497.78662109375)]","[(0, 1555.928466796875), (1, 2330.765380859375)]","[(0, 1518.94287109375), (1, 1483.961181640625)]","[(0, 3189.113525390625), (1, 2731.244873046875)]"
