,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 7575.404296875), (1, 13267.3076171875)]","[(0, 13131.0849609375), (1, 16309.4677734375)]","[(0, 7964.54150390625), (1, 5902.35888671875)]","[(0, 5498.435546875), (1, 5497.15625)]","[(0, 15885.11328125), (1, 18742.173828125)]","[(0, 12697.8173828125), (1, 11577.791015625)]","[(0, 14170.7900390625), (1, 10605.2158203125)]","[(0, 10963.8056640625), (1, 4649.0087890625)]","[(0, 14875.197265625), (1, 8489.958984375)]","[(0, 10028.5380859375), (1, 11200.9443359375)]","[(0, 9190.775390625), (1, 9945.0400390625)]","[(0, 9745.82421875), (1, 5611.99072265625)]","[(0, 12404.890625), (1, 16205.0009765625)]","[(0, 11534.765625), (1, 11942.359375)]","[(0, 11015.7177734375), (1, 7630.08056640625)]","[(0, 10630.408203125), (1, 8272.814453125)]","[(0, 8740.408203125), (1, 8193.48828125)]","[(0, 9293.7236328125), (1, 8571.6318359375)]","[(0, 7567.3173828125), (1, 7049.28564453125)]","[(0, 8496.365234375), (1, 6479.94482421875)]","[(0, 18865.927734375), (1, 13627.47265625)]","[(0, 7748.197265625), (1, 7498.32421875)]","[(0, 15094.7705078125), (1, 17257.111328125)]"
1,"[(0, 10670.0810546875), (1, 18249.109375)]","[(0, 11364.6240234375), (1, 14317.142578125)]","[(0, 10127.8125), (1, 7506.50244140625)]","[(0, 4424.8974609375), (1, 4401.58935546875)]","[(0, 9239.76171875), (1, 11050.681640625)]","[(0, 5940.90185546875), (1, 5310.9501953125)]","[(0, 6562.146484375), (1, 7387.01708984375)]","[(0, 10767.5595703125), (1, 5500.60693359375)]","[(0, 7750.83544921875), (1, 6077.33935546875)]","[(0, 13269.6611328125), (1, 13747.052734375)]","[(0, 12134.1953125), (1, 13132.7880859375)]","[(0, 8652.9423828125), (1, 5295.86865234375)]","[(0, 11032.5810546875), (1, 14365.134765625)]","[(0, 9241.9208984375), (1, 8843.3955078125)]","[(0, 9593.2373046875), (1, 6693.84521484375)]","[(0, 7463.38037109375), (1, 10007.2900390625)]","[(0, 9948.6923828125), (1, 9721.3828125)]","[(0, 10912.650390625), (1, 9958.5263671875)]","[(0, 9205.1181640625), (1, 8033.92431640625)]","[(0, 7470.48681640625), (1, 5750.80419921875)]","[(0, 23934.87109375), (1, 13773.0478515625)]","[(0, 7748.462890625), (1, 7395.43310546875)]","[(0, 10591.6513671875), (1, 11789.513671875)]"
2,"[(0, 10882.3037109375), (1, 14729.5009765625)]","[(0, 11625.6328125), (1, 12448.0400390625)]","[(0, 8624.8408203125), (1, 6157.662109375)]","[(0, 5053.4013671875), (1, 5062.41162109375)]","[(0, 10616.6396484375), (1, 11621.021484375)]","[(0, 6021.04052734375), (1, 4878.84765625)]","[(0, 5938.5224609375), (1, 5690.70947265625)]","[(0, 10816.447265625), (1, 12099.033203125)]","[(0, 11635.892578125), (1, 6842.54150390625)]","[(0, 7027.4306640625), (1, 10236.94921875)]","[(0, 9414.939453125), (1, 9040.8330078125)]","[(0, 13120.431640625), (1, 12499.072265625)]","[(0, 10946.03515625), (1, 10775.7783203125)]","[(0, 9706.263671875), (1, 10923.396484375)]","[(0, 7472.25439453125), (1, 5955.92919921875)]","[(0, 12467.060546875), (1, 14500.6015625)]","[(0, 9679.8818359375), (1, 9774.0263671875)]","[(0, 10737.0537109375), (1, 9606.8603515625)]","[(0, 8372.072265625), (1, 12028.7265625)]","[(0, 10732.6005859375), (1, 7045.02490234375)]","[(0, 11946.9501953125), (1, 9089.748046875)]","[(0, 10678.5908203125), (1, 10650.998046875)]","[(0, 11993.28515625), (1, 11665.2705078125)]"
3,"[(0, 6992.90673828125), (1, 10152.103515625)]","[(0, 10427.8203125), (1, 11488.25)]","[(0, 9054.4228515625), (1, 6540.47265625)]","[(0, 5396.42822265625), (1, 5277.4111328125)]","[(0, 14137.056640625), (1, 14517.8154296875)]","[(0, 8369.6533203125), (1, 8748.498046875)]","[(0, 6693.76220703125), (1, 8174.9521484375)]","[(0, 10045.1064453125), (1, 5650.0712890625)]","[(0, 8267.458984375), (1, 8369.150390625)]","[(0, 12500.251953125), (1, 10532.935546875)]","[(0, 10536.6728515625), (1, 11442.0107421875)]","[(0, 7760.75390625), (1, 8799.01953125)]","[(0, 12676.6064453125), (1, 12416.78515625)]","[(0, 8779.0537109375), (1, 10078.7685546875)]","[(0, 7985.16796875), (1, 6463.6142578125)]","[(0, 15252.3994140625), (1, 12837.8681640625)]","[(0, 9356.2666015625), (1, 9460.69921875)]","[(0, 9013.9375), (1, 10038.9111328125)]","[(0, 5963.3515625), (1, 6020.33447265625)]","[(0, 10367.66015625), (1, 11536.2607421875)]","[(0, 9981.66015625), (1, 7850.6630859375)]","[(0, 10378.205078125), (1, 9497.9990234375)]","[(0, 10860.70703125), (1, 12030.435546875)]"
4,"[(0, 5435.95263671875), (1, 8903.1728515625)]","[(0, 7749.7783203125), (1, 8392.8564453125)]","[(0, 7125.93505859375), (1, 9949.8115234375)]","[(0, 5270.75146484375), (1, 5307.123046875)]","[(0, 16958.435546875), (1, 16924.216796875)]","[(0, 7495.5712890625), (1, 7355.341796875)]","[(0, 17509.623046875), (1, 15217.1943359375)]","[(0, 6710.361328125), (1, 6122.212890625)]","[(0, 7276.30078125), (1, 3343.7021484375)]","[(0, 10800.697265625), (1, 7478.36376953125)]","[(0, 10792.5419921875), (1, 10476.654296875)]","[(0, 8274.361328125), (1, 4983.42236328125)]","[(0, 9824.603515625), (1, 11457.439453125)]","[(0, 8168.81787109375), (1, 8447.775390625)]","[(0, 11468.3388671875), (1, 8233.5)]","[(0, 11293.4462890625), (1, 12530.556640625)]","[(0, 10190.0400390625), (1, 11091.3515625)]","[(0, 6781.359375), (1, 6475.62060546875)]","[(0, 6873.66064453125), (1, 9688.1201171875)]","[(0, 9141.5947265625), (1, 9861.080078125)]","[(0, 7037.47021484375), (1, 6134.416015625)]","[(0, 12076.8759765625), (1, 12032.4208984375)]","[(0, 7598.927734375), (1, 10823.8671875)]"
5,"[(0, 8382.9140625), (1, 16350.31640625)]","[(0, 7086.25), (1, 7552.912109375)]","[(0, 7477.1943359375), (1, 10464.970703125)]","[(0, 5431.2939453125), (1, 5516.724609375)]","[(0, 14863.9521484375), (1, 14470.8037109375)]","[(0, 8008.19140625), (1, 8066.4912109375)]","[(0, 9178.232421875), (1, 10467.0869140625)]","[(0, 6902.01806640625), (1, 7001.41455078125)]","[(0, 9169.6064453125), (1, 10957.953125)]","[(0, 14161.0625), (1, 11571.6533203125)]","[(0, 16702.732421875), (1, 18294.693359375)]","[(0, 8497.59765625), (1, 6869.43408203125)]","[(0, 16747.283203125), (1, 20068.353515625)]","[(0, 7913.95751953125), (1, 7232.287109375)]","[(0, 11166.1103515625), (1, 8251.96484375)]","[(0, 10603.3037109375), (1, 9825.587890625)]","[(0, 10060.1484375), (1, 11761.3037109375)]","[(0, 9057.6787109375), (1, 7390.6953125)]","[(0, 9608.958984375), (1, 8628.7236328125)]","[(0, 8078.42333984375), (1, 13075.189453125)]","[(0, 9748.900390625), (1, 7332.97119140625)]","[(0, 9760.3623046875), (1, 9275.2705078125)]","[(0, 14103.59375), (1, 15954.1455078125)]"
6,"[(0, 8939.220703125), (1, 13441.6455078125)]","[(0, 13201.525390625), (1, 12570.0068359375)]","[(0, 6864.77099609375), (1, 9546.4375)]","[(0, 4287.841796875), (1, 4062.0400390625)]","[(0, 10788.45703125), (1, 9430.1259765625)]","[(0, 6613.50634765625), (1, 7207.568359375)]","[(0, 14776.83203125), (1, 10730.27734375)]","[(0, 10700.8154296875), (1, 4450.0263671875)]","[(0, 8706.3583984375), (1, 5108.05615234375)]","[(0, 14393.630859375), (1, 13570.2021484375)]","[(0, 11466.6767578125), (1, 10071.3515625)]","[(0, 14157.78125), (1, 12047.8876953125)]","[(0, 7202.3115234375), (1, 8587.90625)]","[(0, 9999.5244140625), (1, 10262.3056640625)]","[(0, 14411.005859375), (1, 9451.6533203125)]","[(0, 13041.962890625), (1, 13677.7431640625)]","[(0, 7943.18115234375), (1, 7224.5869140625)]","[(0, 7946.22705078125), (1, 7910.22998046875)]","[(0, 6738.841796875), (1, 7000.89404296875)]","[(0, 16261.072265625), (1, 10840.6328125)]","[(0, 15835.0478515625), (1, 11108.0341796875)]","[(0, 8535.6572265625), (1, 9111.984375)]","[(0, 8830.1220703125), (1, 9586.314453125)]"
7,"[(0, 5259.5537109375), (1, 7114.6083984375)]","[(0, 11858.5576171875), (1, 11167.6865234375)]","[(0, 7419.30322265625), (1, 10409.3798828125)]","[(0, 5882.5390625), (1, 5886.61328125)]","[(0, 5636.841796875), (1, 4694.87353515625)]","[(0, 9845.087890625), (1, 9404.3603515625)]","[(0, 7809.19775390625), (1, 10390.1689453125)]","[(0, 6989.7529296875), (1, 4801.1884765625)]","[(0, 8325.2236328125), (1, 5806.779296875)]","[(0, 4919.1669921875), (1, 5818.91455078125)]","[(0, 19314.07421875), (1, 14739.365234375)]","[(0, 6520.611328125), (1, 4536.3330078125)]","[(0, 10680.8515625), (1, 12019.6220703125)]","[(0, 8296.951171875), (1, 9659.4091796875)]","[(0, 12835.2109375), (1, 8865.1396484375)]","[(0, 14150.0732421875), (1, 11957.5166015625)]","[(0, 9091.5341796875), (1, 7968.36376953125)]","[(0, 9562.4189453125), (1, 10631.421875)]","[(0, 4925.24169921875), (1, 4993.779296875)]","[(0, 22378.859375), (1, 18979.400390625)]","[(0, 17135.474609375), (1, 11508.4931640625)]","[(0, 6779.4189453125), (1, 7372.08349609375)]","[(0, 7327.67919921875), (1, 10829.5869140625)]"
8,"[(0, 8901.40625), (1, 5539.06640625)]","[(0, 14636.076171875), (1, 10751.931640625)]","[(0, 5582.94091796875), (1, 5287.77392578125)]","[(0, 4787.70458984375), (1, 4804.01416015625)]","[(0, 6586.57958984375), (1, 6241.56982421875)]","[(0, 5047.68896484375), (1, 4518.28955078125)]","[(0, 12501.70703125), (1, 8902.009765625)]","[(0, 9374.7734375), (1, 8212.6162109375)]","[(0, 7899.55517578125), (1, 3670.05908203125)]","[(0, 8932.4453125), (1, 9159.982421875)]","[(0, 12854.0390625), (1, 13885.6796875)]","[(0, 7356.45703125), (1, 6729.79248046875)]","[(0, 12879.611328125), (1, 14474.9716796875)]","[(0, 9338.1533203125), (1, 10662.4619140625)]","[(0, 10904.3388671875), (1, 8038.07763671875)]","[(0, 14179.1162109375), (1, 9900.591796875)]","[(0, 10470.4306640625), (1, 11744.89453125)]","[(0, 10043.3916015625), (1, 9987.2685546875)]","[(0, 8094.28662109375), (1, 6188.77001953125)]","[(0, 14621.4130859375), (1, 7604.3935546875)]","[(0, 16486.177734375), (1, 10880.8818359375)]","[(0, 9101.5361328125), (1, 8433.849609375)]","[(0, 10522.4033203125), (1, 11294.4365234375)]"
9,"[(0, 10632.3544921875), (1, 7133.0673828125)]","[(0, 13473.6669921875), (1, 9856.2666015625)]","[(0, 6128.6796875), (1, 5726.6357421875)]","[(0, 5583.1806640625), (1, 5605.7275390625)]","[(0, 8635.408203125), (1, 8667.4873046875)]","[(0, 4778.0390625), (1, 3816.548583984375)]","[(0, 8260.4287109375), (1, 11014.9296875)]","[(0, 12481.443359375), (1, 4440.87744140625)]","[(0, 9039.2900390625), (1, 4483.525390625)]","[(0, 9938.0341796875), (1, 9684.9228515625)]","[(0, 15395.953125), (1, 16061.58984375)]","[(0, 10537.17578125), (1, 8251.359375)]","[(0, 13266.0302734375), (1, 14993.3662109375)]","[(0, 9006.0068359375), (1, 9078.390625)]","[(0, 11137.140625), (1, 8801.6884765625)]","[(0, 9229.7392578125), (1, 12171.3642578125)]","[(0, 11890.2880859375), (1, 13086.341796875)]","[(0, 11778.8828125), (1, 12407.5419921875)]","[(0, 6745.20703125), (1, 6447.22607421875)]","[(0, 9459.18359375), (1, 12552.001953125)]","[(0, 15966.9775390625), (1, 10971.28515625)]","[(0, 5889.1796875), (1, 6506.80224609375)]","[(0, 10383.798828125), (1, 12994.599609375)]"
