,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 23205.3984375), (1, 25151.966796875)]","[(0, 17541.26171875), (1, 19699.97265625)]","[(0, 18205.96484375), (1, 18181.412109375)]","[(0, 15494.318359375), (1, 14376.8798828125)]","[(0, 26674.884765625), (1, 26583.107421875)]","[(0, 43912.6875), (1, 41104.96875)]","[(0, 26028.326171875), (1, 33134.7734375)]","[(0, 18488.5390625), (1, 15778.4140625)]","[(0, 20218.365234375), (1, 18864.775390625)]","[(0, 22706.8125), (1, 25945.6015625)]","[(0, 25514.28125), (1, 25630.365234375)]","[(0, 19933.291015625), (1, 23517.974609375)]","[(0, 28207.8203125), (1, 30367.404296875)]","[(0, 23866.08203125), (1, 24190.787109375)]","[(0, 26387.58203125), (1, 23753.66015625)]","[(0, 27834.158203125), (1, 23750.1953125)]","[(0, 18865.9453125), (1, 19679.990234375)]","[(0, 18038.048828125), (1, 15954.78515625)]","[(0, 26820.513671875), (1, 25954.73046875)]","[(0, 16617.904296875), (1, 19253.07421875)]","[(0, 28286.291015625), (1, 24274.69921875)]","[(0, 18052.625), (1, 20418.548828125)]","[(0, 36439.14453125), (1, 38100.046875)]"
1,"[(0, 15310.2109375), (1, 17549.17578125)]","[(0, 18356.544921875), (1, 21215.337890625)]","[(0, 18919.74609375), (1, 18792.26953125)]","[(0, 13248.8603515625), (1, 12329.1728515625)]","[(0, 31119.607421875), (1, 29641.2890625)]","[(0, 37935.0078125), (1, 35645.953125)]","[(0, 23544.3671875), (1, 21170.447265625)]","[(0, 12762.0634765625), (1, 13625.341796875)]","[(0, 17251.3828125), (1, 19106.908203125)]","[(0, 33168.28515625), (1, 29068.28125)]","[(0, 27762.94921875), (1, 27186.087890625)]","[(0, 16711.736328125), (1, 19477.162109375)]","[(0, 29656.560546875), (1, 31421.67578125)]","[(0, 20769.251953125), (1, 21863.1015625)]","[(0, 23520.263671875), (1, 20649.15234375)]","[(0, 24163.80859375), (1, 27945.255859375)]","[(0, 24208.578125), (1, 25625.060546875)]","[(0, 18834.37890625), (1, 16750.427734375)]","[(0, 30317.34375), (1, 23320.517578125)]","[(0, 19068.701171875), (1, 22613.8671875)]","[(0, 30518.923828125), (1, 25855.39453125)]","[(0, 18616.12109375), (1, 22266.921875)]","[(0, 26910.365234375), (1, 30093.462890625)]"
2,"[(0, 14819.91796875), (1, 14751.12109375)]","[(0, 17889.365234375), (1, 19392.275390625)]","[(0, 18414.703125), (1, 18523.18359375)]","[(0, 15331.966796875), (1, 13981.005859375)]","[(0, 23979.1953125), (1, 22874.650390625)]","[(0, 38770.62890625), (1, 32545.18359375)]","[(0, 16128.974609375), (1, 17198.5703125)]","[(0, 13691.27734375), (1, 13278.6748046875)]","[(0, 13363.078125), (1, 16477.908203125)]","[(0, 18629.62109375), (1, 18293.6640625)]","[(0, 25681.306640625), (1, 25119.462890625)]","[(0, 26760.830078125), (1, 32356.341796875)]","[(0, 28686.123046875), (1, 25780.912109375)]","[(0, 20614.03125), (1, 19276.11328125)]","[(0, 22839.314453125), (1, 19862.9453125)]","[(0, 28257.388671875), (1, 29604.33984375)]","[(0, 18219.859375), (1, 18447.99609375)]","[(0, 24869.490234375), (1, 22114.720703125)]","[(0, 28584.099609375), (1, 29780.52734375)]","[(0, 35844.62890625), (1, 25493.14453125)]","[(0, 26830.1328125), (1, 23853.224609375)]","[(0, 19335.435546875), (1, 19745.525390625)]","[(0, 30314.884765625), (1, 30416.037109375)]"
3,"[(0, 22162.203125), (1, 23046.759765625)]","[(0, 18423.50390625), (1, 20201.6171875)]","[(0, 18320.865234375), (1, 18314.314453125)]","[(0, 15860.771484375), (1, 14614.6103515625)]","[(0, 31905.90234375), (1, 30189.154296875)]","[(0, 27092.291015625), (1, 30818.009765625)]","[(0, 20326.7109375), (1, 19399.212890625)]","[(0, 21948.587890625), (1, 23415.587890625)]","[(0, 16804.525390625), (1, 20181.494140625)]","[(0, 30517.642578125), (1, 37408.76171875)]","[(0, 25047.291015625), (1, 25846.345703125)]","[(0, 17814.234375), (1, 21444.443359375)]","[(0, 31831.412109375), (1, 28479.9375)]","[(0, 16277.56640625), (1, 16166.7958984375)]","[(0, 22419.6171875), (1, 20018.140625)]","[(0, 28539.453125), (1, 30143.95703125)]","[(0, 24946.19140625), (1, 24809.81640625)]","[(0, 20484.962890625), (1, 21743.830078125)]","[(0, 26434.658203125), (1, 23697.23046875)]","[(0, 26869.794921875), (1, 24070.568359375)]","[(0, 24765.89453125), (1, 21979.189453125)]","[(0, 17238.951171875), (1, 17230.38671875)]","[(0, 21521.96875), (1, 22760.623046875)]"
4,"[(0, 17679.447265625), (1, 18192.21875)]","[(0, 18832.90625), (1, 18160.841796875)]","[(0, 19774.658203125), (1, 19678.6953125)]","[(0, 15872.650390625), (1, 14811.94921875)]","[(0, 37194.46875), (1, 34213.19921875)]","[(0, 20877.400390625), (1, 20779.791015625)]","[(0, 28488.4140625), (1, 33348.6015625)]","[(0, 16358.2080078125), (1, 19979.00390625)]","[(0, 16300.2158203125), (1, 16043.158203125)]","[(0, 30916.71484375), (1, 28533.357421875)]","[(0, 27673.8125), (1, 26760.470703125)]","[(0, 20617.451171875), (1, 24941.38671875)]","[(0, 25161.66015625), (1, 26917.451171875)]","[(0, 20777.095703125), (1, 20824.666015625)]","[(0, 21616.32421875), (1, 18537.00390625)]","[(0, 33858.6171875), (1, 31010.466796875)]","[(0, 26654.974609375), (1, 29336.220703125)]","[(0, 18892.125), (1, 19505.771484375)]","[(0, 25051.423828125), (1, 23864.23828125)]","[(0, 25739.982421875), (1, 30264.04296875)]","[(0, 22750.140625), (1, 19630.916015625)]","[(0, 19973.478515625), (1, 20155.470703125)]","[(0, 22801.271484375), (1, 27075.96875)]"
5,"[(0, 13849.0986328125), (1, 16583.67578125)]","[(0, 20261.583984375), (1, 18987.494140625)]","[(0, 19385.896484375), (1, 19382.810546875)]","[(0, 16039.7626953125), (1, 15146.69921875)]","[(0, 40134.96875), (1, 37718.99609375)]","[(0, 22300.009765625), (1, 23177.640625)]","[(0, 35092.74609375), (1, 33096.30859375)]","[(0, 22374.013671875), (1, 22384.87890625)]","[(0, 19553.58203125), (1, 19296.1796875)]","[(0, 39420.29296875), (1, 34046.2890625)]","[(0, 28060.302734375), (1, 29125.9453125)]","[(0, 17102.169921875), (1, 18401.08203125)]","[(0, 31992.7421875), (1, 31799.796875)]","[(0, 20343.505859375), (1, 20930.91015625)]","[(0, 21564.826171875), (1, 19075.95703125)]","[(0, 23903.369140625), (1, 27646.142578125)]","[(0, 33266.203125), (1, 37445.48828125)]","[(0, 24445.70703125), (1, 23193.208984375)]","[(0, 29257.84765625), (1, 29945.9375)]","[(0, 20479.51171875), (1, 26084.1875)]","[(0, 23895.095703125), (1, 19988.1328125)]","[(0, 20829.392578125), (1, 21588.65625)]","[(0, 30745.6171875), (1, 31412.296875)]"
6,"[(0, 13549.8994140625), (1, 14121.6689453125)]","[(0, 20623.2734375), (1, 18312.376953125)]","[(0, 21802.13671875), (1, 21946.869140625)]","[(0, 14509.8974609375), (1, 12831.5517578125)]","[(0, 26836.017578125), (1, 26671.8828125)]","[(0, 26568.634765625), (1, 29353.40234375)]","[(0, 31350.734375), (1, 31568.611328125)]","[(0, 15139.8818359375), (1, 14577.2080078125)]","[(0, 20735.07421875), (1, 17846.134765625)]","[(0, 23250.654296875), (1, 26943.87890625)]","[(0, 29351.861328125), (1, 26573.017578125)]","[(0, 29693.20703125), (1, 28056.0234375)]","[(0, 21923.525390625), (1, 21835.76171875)]","[(0, 21660.919921875), (1, 21674.123046875)]","[(0, 24791.53515625), (1, 22064.099609375)]","[(0, 26230.818359375), (1, 27733.681640625)]","[(0, 17112.138671875), (1, 16614.607421875)]","[(0, 17552.322265625), (1, 16944.2578125)]","[(0, 25240.17578125), (1, 27127.142578125)]","[(0, 35839.4296875), (1, 26592.8671875)]","[(0, 19759.935546875), (1, 17031.62890625)]","[(0, 18942.927734375), (1, 22130.060546875)]","[(0, 22551.9921875), (1, 23980.681640625)]"
7,"[(0, 16729.69140625), (1, 16664.865234375)]","[(0, 21733.46484375), (1, 18553.328125)]","[(0, 21301.3359375), (1, 21565.3828125)]","[(0, 14786.4453125), (1, 16058.6640625)]","[(0, 26290.5234375), (1, 26566.048828125)]","[(0, 29046.388671875), (1, 25379.740234375)]","[(0, 22476.626953125), (1, 21649.951171875)]","[(0, 10557.494140625), (1, 12933.4248046875)]","[(0, 16361.4375), (1, 18126.58203125)]","[(0, 17627.2734375), (1, 23799.123046875)]","[(0, 31466.326171875), (1, 26923.279296875)]","[(0, 16174.3837890625), (1, 18798.435546875)]","[(0, 18153.7421875), (1, 16525.546875)]","[(0, 18291.255859375), (1, 19953.01171875)]","[(0, 22127.3984375), (1, 20324.51953125)]","[(0, 27403.388671875), (1, 24994.67578125)]","[(0, 22788.25), (1, 22468.033203125)]","[(0, 19115.619140625), (1, 18570.408203125)]","[(0, 22360.703125), (1, 21662.943359375)]","[(0, 43794.1640625), (1, 27337.896484375)]","[(0, 24049.595703125), (1, 21094.689453125)]","[(0, 15614.158203125), (1, 18395.1328125)]","[(0, 17643.552734375), (1, 21451.84765625)]"
8,"[(0, 18741.51171875), (1, 18186.8046875)]","[(0, 19392.572265625), (1, 17353.83984375)]","[(0, 19246.189453125), (1, 17150.171875)]","[(0, 12787.07421875), (1, 13865.1025390625)]","[(0, 21053.02734375), (1, 21760.42578125)]","[(0, 24701.876953125), (1, 22333.3203125)]","[(0, 27508.8046875), (1, 27786.81640625)]","[(0, 15145.2685546875), (1, 14085.03125)]","[(0, 17869.6875), (1, 15406.7646484375)]","[(0, 29838.1796875), (1, 30482.302734375)]","[(0, 29670.875), (1, 29597.62109375)]","[(0, 19200.560546875), (1, 19458.560546875)]","[(0, 31053.41015625), (1, 30397.537109375)]","[(0, 33836.21484375), (1, 34619.859375)]","[(0, 23568.83203125), (1, 19526.28125)]","[(0, 22759.0390625), (1, 17615.15625)]","[(0, 20792.63671875), (1, 22985.73828125)]","[(0, 25368.849609375), (1, 24413.951171875)]","[(0, 20553.609375), (1, 19320.466796875)]","[(0, 31502.927734375), (1, 23477.4140625)]","[(0, 28416.396484375), (1, 24152.037109375)]","[(0, 18388.87109375), (1, 17833.953125)]","[(0, 26714.7265625), (1, 28787.578125)]"
9,"[(0, 16950.8671875), (1, 15053.2255859375)]","[(0, 21496.2265625), (1, 18500.779296875)]","[(0, 20588.685546875), (1, 17501.076171875)]","[(0, 14396.2119140625), (1, 15956.7177734375)]","[(0, 28575.62109375), (1, 29557.255859375)]","[(0, 27309.908203125), (1, 22370.517578125)]","[(0, 28969.34375), (1, 28231.5546875)]","[(0, 19635.728515625), (1, 19065.8984375)]","[(0, 19613.271484375), (1, 17090.708984375)]","[(0, 23276.03515625), (1, 25003.568359375)]","[(0, 25714.07421875), (1, 25221.0)]","[(0, 16517.337890625), (1, 20601.787109375)]","[(0, 29887.650390625), (1, 28343.998046875)]","[(0, 26138.771484375), (1, 26519.5)]","[(0, 21954.072265625), (1, 18413.80859375)]","[(0, 22164.61328125), (1, 25866.0)]","[(0, 28142.580078125), (1, 31539.6328125)]","[(0, 25450.658203125), (1, 25790.896484375)]","[(0, 19581.216796875), (1, 18827.267578125)]","[(0, 30257.552734375), (1, 25841.564453125)]","[(0, 25777.1015625), (1, 22698.06640625)]","[(0, 14853.677734375), (1, 16300.9765625)]","[(0, 26814.296875), (1, 29990.806640625)]"
