,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 960.964599609375), (1, 878.83642578125)]","[(0, 1452.890869140625), (1, 1239.81494140625)]","[(0, 1201.6004638671875), (1, 1125.68212890625)]","[(0, 1450.6783447265625), (1, 1465.9368896484375)]","[(0, 1068.2650146484375), (1, 1125.4046630859375)]","[(0, 596.4290161132812), (1, 488.6768493652344)]","[(0, 4368.0439453125), (1, 4164.15478515625)]","[(0, 2767.581787109375), (1, 1165.728515625)]","[(0, 3371.58251953125), (1, 1525.4173583984375)]","[(0, 8410.5400390625), (1, 7442.5263671875)]","[(0, 2506.971923828125), (1, 2886.065673828125)]","[(0, 3241.806884765625), (1, 1189.52099609375)]","[(0, 4599.60791015625), (1, 5130.171875)]","[(0, 1688.9041748046875), (1, 1634.43603515625)]","[(0, 2943.747802734375), (1, 1879.5870361328125)]","[(0, 3164.73291015625), (1, 2621.06005859375)]","[(0, 2593.030029296875), (1, 2813.2568359375)]","[(0, 2573.1025390625), (1, 2211.705078125)]","[(0, 1534.4517822265625), (1, 1426.1868896484375)]","[(0, 1507.322998046875), (1, 1103.3448486328125)]","[(0, 5141.3681640625), (1, 5029.36181640625)]","[(0, 2069.09619140625), (1, 1902.86865234375)]","[(0, 2279.455322265625), (1, 2440.49755859375)]"
1,"[(0, 1522.59619140625), (1, 1590.0465087890625)]","[(0, 1213.9716796875), (1, 980.7322387695312)]","[(0, 1485.6561279296875), (1, 1443.48779296875)]","[(0, 738.192138671875), (1, 731.334228515625)]","[(0, 1027.5858154296875), (1, 892.7931518554688)]","[(0, 515.281494140625), (1, 402.0888671875)]","[(0, 2117.345458984375), (1, 1998.970458984375)]","[(0, 1429.7010498046875), (1, 800.6629638671875)]","[(0, 1680.2352294921875), (1, 804.2175903320312)]","[(0, 3842.775390625), (1, 3946.785888671875)]","[(0, 3962.176513671875), (1, 4874.2109375)]","[(0, 2909.407470703125), (1, 1239.6221923828125)]","[(0, 5402.236328125), (1, 5361.69921875)]","[(0, 1842.0341796875), (1, 2401.718505859375)]","[(0, 4169.3720703125), (1, 2264.89599609375)]","[(0, 2312.291015625), (1, 2876.57861328125)]","[(0, 1704.4871826171875), (1, 1872.673583984375)]","[(0, 1955.387939453125), (1, 1852.1461181640625)]","[(0, 2516.331298828125), (1, 2477.2060546875)]","[(0, 1395.848388671875), (1, 1163.3433837890625)]","[(0, 2477.216552734375), (1, 2212.52783203125)]","[(0, 1759.33642578125), (1, 1636.372314453125)]","[(0, 3543.048828125), (1, 3719.47314453125)]"
2,"[(0, 1225.579833984375), (1, 1251.4112548828125)]","[(0, 1506.8895263671875), (1, 1297.71923828125)]","[(0, 1208.78271484375), (1, 1119.9881591796875)]","[(0, 932.9505615234375), (1, 960.1790161132812)]","[(0, 1165.3055419921875), (1, 1030.1910400390625)]","[(0, 731.1455688476562), (1, 587.7811279296875)]","[(0, 1768.5938720703125), (1, 1767.3529052734375)]","[(0, 2541.0146484375), (1, 1599.2105712890625)]","[(0, 2697.656982421875), (1, 1613.505126953125)]","[(0, 8798.23046875), (1, 13103.826171875)]","[(0, 2892.396240234375), (1, 2413.96142578125)]","[(0, 2422.542724609375), (1, 1841.659912109375)]","[(0, 4931.36572265625), (1, 5183.4765625)]","[(0, 1683.3172607421875), (1, 1483.5238037109375)]","[(0, 3479.85546875), (1, 2361.4130859375)]","[(0, 3023.777587890625), (1, 3112.40771484375)]","[(0, 2675.6630859375), (1, 2946.8837890625)]","[(0, 1283.905029296875), (1, 1209.36279296875)]","[(0, 1940.996337890625), (1, 1625.053955078125)]","[(0, 3512.162353515625), (1, 2591.364990234375)]","[(0, 3690.13037109375), (1, 3138.619873046875)]","[(0, 1607.1900634765625), (1, 1435.335693359375)]","[(0, 2166.0546875), (1, 2585.553955078125)]"
3,"[(0, 1290.472412109375), (1, 1145.01318359375)]","[(0, 1262.3560791015625), (1, 981.6304931640625)]","[(0, 1448.5887451171875), (1, 1380.74462890625)]","[(0, 1264.0733642578125), (1, 1296.8062744140625)]","[(0, 2769.57666015625), (1, 2330.6611328125)]","[(0, 1323.4508056640625), (1, 885.926513671875)]","[(0, 1433.3741455078125), (1, 1479.6275634765625)]","[(0, 3012.9658203125), (1, 1758.7099609375)]","[(0, 3101.68701171875), (1, 1450.7392578125)]","[(0, 4880.5693359375), (1, 3975.21142578125)]","[(0, 4604.15478515625), (1, 3755.02490234375)]","[(0, 3061.166259765625), (1, 1588.43701171875)]","[(0, 3999.048583984375), (1, 4188.60986328125)]","[(0, 1471.1307373046875), (1, 1610.70703125)]","[(0, 4342.16455078125), (1, 2568.624267578125)]","[(0, 2796.46533203125), (1, 2296.192138671875)]","[(0, 1921.0322265625), (1, 2186.92822265625)]","[(0, 1523.16552734375), (1, 1591.4112548828125)]","[(0, 1646.6103515625), (1, 1241.0960693359375)]","[(0, 2601.61376953125), (1, 6702.96142578125)]","[(0, 3188.3076171875), (1, 2653.509521484375)]","[(0, 1899.810791015625), (1, 1694.8685302734375)]","[(0, 1882.6063232421875), (1, 2240.852294921875)]"
4,"[(0, 1008.2907104492188), (1, 903.3076171875)]","[(0, 1673.9520263671875), (1, 2001.504638671875)]","[(0, 1108.63134765625), (1, 1211.3660888671875)]","[(0, 1369.740234375), (1, 1389.7913818359375)]","[(0, 1823.42431640625), (1, 1555.694091796875)]","[(0, 813.9962768554688), (1, 680.6066284179688)]","[(0, 3933.303955078125), (1, 3505.87109375)]","[(0, 1761.197265625), (1, 1054.5238037109375)]","[(0, 2182.671630859375), (1, 801.6187133789062)]","[(0, 3192.63427734375), (1, 1951.0411376953125)]","[(0, 2893.276123046875), (1, 3174.197021484375)]","[(0, 2450.3896484375), (1, 905.8321533203125)]","[(0, 3223.26708984375), (1, 3568.63134765625)]","[(0, 1644.0220947265625), (1, 3399.212646484375)]","[(0, 3239.362548828125), (1, 2267.571533203125)]","[(0, 2830.134521484375), (1, 1874.096435546875)]","[(0, 2505.4375), (1, 2406.311767578125)]","[(0, 965.9920654296875), (1, 962.1631469726562)]","[(0, 3002.0869140625), (1, 2265.982666015625)]","[(0, 2849.24462890625), (1, 2516.629150390625)]","[(0, 2298.4599609375), (1, 1760.184814453125)]","[(0, 2191.211181640625), (1, 1776.63134765625)]","[(0, 2419.379638671875), (1, 3849.965087890625)]"
5,"[(0, 1603.861328125), (1, 1576.9898681640625)]","[(0, 1354.6075439453125), (1, 1743.3841552734375)]","[(0, 1413.0897216796875), (1, 1506.7926025390625)]","[(0, 1148.617431640625), (1, 1219.7904052734375)]","[(0, 1429.600830078125), (1, 1185.766357421875)]","[(0, 865.4819946289062), (1, 626.1046752929688)]","[(0, 1684.1474609375), (1, 1806.33447265625)]","[(0, 2203.406982421875), (1, 1445.133056640625)]","[(0, 3707.439453125), (1, 1666.18212890625)]","[(0, 7361.22900390625), (1, 4328.56591796875)]","[(0, 3008.20849609375), (1, 2969.90283203125)]","[(0, 2346.2451171875), (1, 1274.5107421875)]","[(0, 2418.2529296875), (1, 2775.215087890625)]","[(0, 2642.603759765625), (1, 2781.07958984375)]","[(0, 3370.775390625), (1, 2227.762939453125)]","[(0, 1713.6331787109375), (1, 2252.573486328125)]","[(0, 1794.7840576171875), (1, 1754.7845458984375)]","[(0, 1205.38232421875), (1, 1098.1329345703125)]","[(0, 2810.691650390625), (1, 2378.379638671875)]","[(0, 3626.505859375), (1, 5320.75)]","[(0, 1529.668212890625), (1, 1156.4046630859375)]","[(0, 1967.108642578125), (1, 1667.525390625)]","[(0, 1185.6148681640625), (1, 1316.6533203125)]"
6,"[(0, 1270.93212890625), (1, 1213.0660400390625)]","[(0, 1822.6776123046875), (1, 2142.396240234375)]","[(0, 1231.4144287109375), (1, 1348.602783203125)]","[(0, 889.9165649414062), (1, 887.1427001953125)]","[(0, 722.6564331054688), (1, 728.3715209960938)]","[(0, 1172.5308837890625), (1, 875.382568359375)]","[(0, 2857.30712890625), (1, 2797.879150390625)]","[(0, 2782.213623046875), (1, 1246.2418212890625)]","[(0, 2354.71044921875), (1, 828.1232299804688)]","[(0, 4323.82958984375), (1, 6699.15234375)]","[(0, 2858.158935546875), (1, 2617.99462890625)]","[(0, 2705.351318359375), (1, 1675.7490234375)]","[(0, 4064.4658203125), (1, 3717.43798828125)]","[(0, 2719.01708984375), (1, 3344.3779296875)]","[(0, 3473.5126953125), (1, 2412.49169921875)]","[(0, 5722.69384765625), (1, 5715.82177734375)]","[(0, 2264.826904296875), (1, 1875.291748046875)]","[(0, 1733.8858642578125), (1, 1726.9522705078125)]","[(0, 1250.297607421875), (1, 952.9321899414062)]","[(0, 3264.94970703125), (1, 2678.481689453125)]","[(0, 2908.898193359375), (1, 2466.99658203125)]","[(0, 2234.353515625), (1, 1494.52490234375)]","[(0, 2116.34912109375), (1, 2285.25830078125)]"
7,"[(0, 1321.0479736328125), (1, 1164.764404296875)]","[(0, 1420.4052734375), (1, 1818.5140380859375)]","[(0, 1558.32080078125), (1, 1687.7513427734375)]","[(0, 1486.0960693359375), (1, 1467.9913330078125)]","[(0, 590.5745239257812), (1, 720.4290161132812)]","[(0, 591.7861328125), (1, 473.4383850097656)]","[(0, 1647.23388671875), (1, 1640.1361083984375)]","[(0, 2471.07470703125), (1, 677.3079223632812)]","[(0, 2282.81103515625), (1, 994.693115234375)]","[(0, 3689.539306640625), (1, 4215.37060546875)]","[(0, 2857.6259765625), (1, 2776.490966796875)]","[(0, 2749.70947265625), (1, 1030.8150634765625)]","[(0, 3642.568115234375), (1, 3267.44482421875)]","[(0, 3594.48046875), (1, 4441.9873046875)]","[(0, 3763.263427734375), (1, 2250.088134765625)]","[(0, 4550.72265625), (1, 4942.783203125)]","[(0, 1607.9697265625), (1, 1372.5810546875)]","[(0, 1447.874755859375), (1, 1577.6192626953125)]","[(0, 1102.513916015625), (1, 816.5799560546875)]","[(0, 4556.8291015625), (1, 4405.54541015625)]","[(0, 2531.566650390625), (1, 2002.544189453125)]","[(0, 1502.1094970703125), (1, 1160.541015625)]","[(0, 2833.95654296875), (1, 4392.9208984375)]"
8,"[(0, 1373.5625), (1, 1496.470947265625)]","[(0, 2047.4609375), (1, 1842.619140625)]","[(0, 1774.0731201171875), (1, 1974.6646728515625)]","[(0, 741.9876098632812), (1, 746.1771240234375)]","[(0, 753.135498046875), (1, 862.7147827148438)]","[(0, 551.4796752929688), (1, 417.5513916015625)]","[(0, 1296.552734375), (1, 1259.6953125)]","[(0, 2095.406494140625), (1, 1327.8756103515625)]","[(0, 2010.3848876953125), (1, 688.423583984375)]","[(0, 1233.32421875), (1, 1320.3438720703125)]","[(0, 1812.3616943359375), (1, 2492.5263671875)]","[(0, 1944.144775390625), (1, 1505.879638671875)]","[(0, 7099.65673828125), (1, 6949.9775390625)]","[(0, 1668.931640625), (1, 2423.67626953125)]","[(0, 2987.2587890625), (1, 1989.9906005859375)]","[(0, 4791.4912109375), (1, 4303.51953125)]","[(0, 1993.5228271484375), (1, 2155.448486328125)]","[(0, 921.0701904296875), (1, 954.3036499023438)]","[(0, 1698.5440673828125), (1, 1544.490234375)]","[(0, 2602.107666015625), (1, 1908.88037109375)]","[(0, 2663.549560546875), (1, 2058.463134765625)]","[(0, 1513.2215576171875), (1, 1652.2701416015625)]","[(0, 1619.007080078125), (1, 1898.1572265625)]"
9,"[(0, 2551.279541015625), (1, 2512.080322265625)]","[(0, 1742.54638671875), (1, 1350.735595703125)]","[(0, 2128.353759765625), (1, 2297.71044921875)]","[(0, 977.9014282226562), (1, 947.1951293945312)]","[(0, 1770.4071044921875), (1, 2098.46533203125)]","[(0, 766.787353515625), (1, 599.609619140625)]","[(0, 1708.2674560546875), (1, 1763.26025390625)]","[(0, 3976.0302734375), (1, 1195.861083984375)]","[(0, 1868.5997314453125), (1, 983.2307739257812)]","[(0, 2313.91552734375), (1, 2835.5283203125)]","[(0, 1653.3189697265625), (1, 2101.642822265625)]","[(0, 2625.425537109375), (1, 2086.3876953125)]","[(0, 7934.53564453125), (1, 7803.31640625)]","[(0, 2099.86962890625), (1, 2372.56640625)]","[(0, 3404.737548828125), (1, 2084.721923828125)]","[(0, 3385.3046875), (1, 3690.042236328125)]","[(0, 1406.8028564453125), (1, 1529.0096435546875)]","[(0, 1151.393798828125), (1, 1369.4051513671875)]","[(0, 1908.5889892578125), (1, 1224.401611328125)]","[(0, 3336.363037109375), (1, 2682.153564453125)]","[(0, 1801.23828125), (1, 1412.9832763671875)]","[(0, 1244.5926513671875), (1, 1304.799072265625)]","[(0, 2347.26220703125), (1, 2823.037109375)]"
