,best
agreement_determiner_noun-across_1_adjective,0.4975
agreement_determiner_noun-between_neighbors,0.513
agreement_subject_verb-across_prepositional_phrase,0.4975
agreement_subject_verb-across_relative_clause,0.494
agreement_subject_verb-in_question_with_aux,0.488
agreement_subject_verb-in_simple_question,0.4955
anaphor_agreement-pronoun_gender,0.4935
argument_structure-dropped_argument,0.791
argument_structure-swapped_arguments,0.9445
argument_structure-transitive,0.455
binding-principle_a,0.423
case-subjective_pronoun,0.9095
ellipsis-n_bar,0.266
filler-gap-wh_question_object,0.4775
filler-gap-wh_question_subject,0.992
irregular-verb,0.477
island-effects-adjunct_island,0.8495
island-effects-coordinate_structure_constraint,0.0785
local_attractor-in_question_with_aux,0.5885
npi_licensing-matrix_question,0.2225
npi_licensing-only_npi_licensor,0.8725
quantifiers-existential_there,0.6305
quantifiers-superlative,0.1145
