,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 5852.9365234375), (1, 5231.11083984375)]","[(0, 4676.87353515625), (1, 4505.22216796875)]","[(0, 7293.7392578125), (1, 8814.4140625)]","[(0, 7610.82177734375), (1, 8247.9912109375)]","[(0, 5118.31591796875), (1, 5725.15576171875)]","[(0, 3417.600341796875), (1, 2776.06591796875)]","[(0, 6676.16650390625), (1, 7319.765625)]","[(0, 15355.2197265625), (1, 7073.083984375)]","[(0, 7847.376953125), (1, 4667.080078125)]","[(0, 34830.58203125), (1, 22615.958984375)]","[(0, 6832.2451171875), (1, 7521.4287109375)]","[(0, 8171.732421875), (1, 4506.4208984375)]","[(0, 9034.076171875), (1, 9594.9580078125)]","[(0, 4846.05810546875), (1, 5887.68603515625)]","[(0, 10413.619140625), (1, 7661.70458984375)]","[(0, 10165.79296875), (1, 6713.8369140625)]","[(0, 14438.62890625), (1, 14421.4404296875)]","[(0, 7019.0244140625), (1, 6522.259765625)]","[(0, 12068.6904296875), (1, 11915.625)]","[(0, 5908.70068359375), (1, 5793.21142578125)]","[(0, 7571.150390625), (1, 6454.27001953125)]","[(0, 12363.9677734375), (1, 13429.8701171875)]","[(0, 11721.630859375), (1, 12247.8291015625)]"
1,"[(0, 5703.67333984375), (1, 6428.2177734375)]","[(0, 4907.0458984375), (1, 4488.16259765625)]","[(0, 7379.701171875), (1, 8971.7255859375)]","[(0, 6283.939453125), (1, 6693.83837890625)]","[(0, 5174.63525390625), (1, 5490.0361328125)]","[(0, 3600.415771484375), (1, 2893.61962890625)]","[(0, 7028.1943359375), (1, 6199.76953125)]","[(0, 14082.1962890625), (1, 14366.724609375)]","[(0, 4856.0), (1, 3180.384521484375)]","[(0, 11347.275390625), (1, 9660.9111328125)]","[(0, 9817.138671875), (1, 11059.052734375)]","[(0, 11145.6201171875), (1, 7349.33935546875)]","[(0, 12173.802734375), (1, 12249.6630859375)]","[(0, 5881.52392578125), (1, 7336.54541015625)]","[(0, 13469.4912109375), (1, 9866.677734375)]","[(0, 8684.6640625), (1, 11695.123046875)]","[(0, 11436.20703125), (1, 11835.64453125)]","[(0, 7789.52392578125), (1, 8056.7890625)]","[(0, 8303.1728515625), (1, 7677.642578125)]","[(0, 5847.97705078125), (1, 3583.675048828125)]","[(0, 5787.9541015625), (1, 4463.8232421875)]","[(0, 10065.9072265625), (1, 10787.880859375)]","[(0, 9885.1376953125), (1, 10372.6640625)]"
2,"[(0, 5133.51416015625), (1, 5929.91455078125)]","[(0, 5347.7216796875), (1, 4428.74365234375)]","[(0, 7047.7392578125), (1, 8566.5810546875)]","[(0, 6719.9736328125), (1, 7556.8818359375)]","[(0, 3584.48828125), (1, 3733.742431640625)]","[(0, 4129.1337890625), (1, 3264.765869140625)]","[(0, 14011.0517578125), (1, 15869.8037109375)]","[(0, 15847.04296875), (1, 17263.974609375)]","[(0, 13897.4560546875), (1, 7029.0390625)]","[(0, 10338.2568359375), (1, 18336.841796875)]","[(0, 7844.3994140625), (1, 7087.5)]","[(0, 12820.4814453125), (1, 9693.4892578125)]","[(0, 11856.6689453125), (1, 12477.4794921875)]","[(0, 5088.20458984375), (1, 5458.17041015625)]","[(0, 20622.7421875), (1, 18097.9609375)]","[(0, 5519.82958984375), (1, 7159.82421875)]","[(0, 9864.580078125), (1, 8692.4033203125)]","[(0, 8112.9658203125), (1, 7946.21923828125)]","[(0, 10124.8955078125), (1, 11051.4833984375)]","[(0, 14827.70703125), (1, 6684.79248046875)]","[(0, 8020.85595703125), (1, 5495.7880859375)]","[(0, 11447.1728515625), (1, 12188.5205078125)]","[(0, 9149.9951171875), (1, 9414.3291015625)]"
3,"[(0, 5763.9208984375), (1, 5319.24853515625)]","[(0, 5687.08544921875), (1, 4351.8154296875)]","[(0, 7141.74609375), (1, 8741.18359375)]","[(0, 8147.15869140625), (1, 8836.2890625)]","[(0, 5142.80517578125), (1, 4924.5556640625)]","[(0, 8819.0556640625), (1, 8383.43359375)]","[(0, 16453.177734375), (1, 15267.9853515625)]","[(0, 10245.0458984375), (1, 8935.58984375)]","[(0, 13704.41796875), (1, 11801.04296875)]","[(0, 6301.90771484375), (1, 4709.50634765625)]","[(0, 10639.8505859375), (1, 9923.62890625)]","[(0, 12937.4345703125), (1, 5896.80029296875)]","[(0, 6000.724609375), (1, 6077.04931640625)]","[(0, 3992.8525390625), (1, 5016.4140625)]","[(0, 23375.337890625), (1, 20114.76171875)]","[(0, 6065.4345703125), (1, 4768.4072265625)]","[(0, 7700.43310546875), (1, 6803.64306640625)]","[(0, 6668.27587890625), (1, 8367.75390625)]","[(0, 6030.8505859375), (1, 5269.54541015625)]","[(0, 6663.578125), (1, 8430.09375)]","[(0, 7409.00146484375), (1, 4956.6279296875)]","[(0, 13012.4443359375), (1, 13068.70703125)]","[(0, 10781.3076171875), (1, 10400.5478515625)]"
4,"[(0, 6297.2578125), (1, 5521.6669921875)]","[(0, 7453.38671875), (1, 7561.1279296875)]","[(0, 9060.1494140625), (1, 7477.84326171875)]","[(0, 7839.9345703125), (1, 8471.4052734375)]","[(0, 6952.80859375), (1, 7581.63427734375)]","[(0, 4410.88427734375), (1, 4706.65087890625)]","[(0, 6333.44189453125), (1, 6827.30859375)]","[(0, 9763.7509765625), (1, 14709.3291015625)]","[(0, 7507.5400390625), (1, 3629.256591796875)]","[(0, 9622.08984375), (1, 5831.7255859375)]","[(0, 6125.12109375), (1, 6095.84423828125)]","[(0, 7600.080078125), (1, 3903.156494140625)]","[(0, 9703.33984375), (1, 12278.564453125)]","[(0, 3056.221923828125), (1, 4232.03857421875)]","[(0, 9301.951171875), (1, 7241.71484375)]","[(0, 6024.6533203125), (1, 4742.986328125)]","[(0, 8574.255859375), (1, 6567.54931640625)]","[(0, 3474.91455078125), (1, 3503.885498046875)]","[(0, 10523.537109375), (1, 10692.3994140625)]","[(0, 6906.9892578125), (1, 7566.046875)]","[(0, 9138.736328125), (1, 6137.9970703125)]","[(0, 12321.4384765625), (1, 11791.76171875)]","[(0, 8896.5693359375), (1, 8699.826171875)]"
5,"[(0, 5299.65283203125), (1, 5963.5966796875)]","[(0, 8318.8193359375), (1, 8952.8193359375)]","[(0, 9473.1396484375), (1, 7773.5390625)]","[(0, 7419.47314453125), (1, 8283.416015625)]","[(0, 6617.12158203125), (1, 6689.21240234375)]","[(0, 6444.03564453125), (1, 6322.69970703125)]","[(0, 5561.65234375), (1, 5109.9609375)]","[(0, 8635.0791015625), (1, 8928.2724609375)]","[(0, 11860.9208984375), (1, 6288.1181640625)]","[(0, 14008.326171875), (1, 8927.95703125)]","[(0, 5520.79296875), (1, 5476.37744140625)]","[(0, 15630.9501953125), (1, 7765.751953125)]","[(0, 6505.232421875), (1, 7299.75146484375)]","[(0, 4160.22509765625), (1, 4996.73779296875)]","[(0, 9129.7890625), (1, 7072.5107421875)]","[(0, 5110.6923828125), (1, 6112.3359375)]","[(0, 6838.6728515625), (1, 5468.43994140625)]","[(0, 2787.57177734375), (1, 3114.720947265625)]","[(0, 7169.6708984375), (1, 5114.9296875)]","[(0, 7156.001953125), (1, 5953.52685546875)]","[(0, 8154.09228515625), (1, 5163.4404296875)]","[(0, 13281.8154296875), (1, 12844.48046875)]","[(0, 8236.6337890625), (1, 9292.73828125)]"
6,"[(0, 5109.49853515625), (1, 5873.90625)]","[(0, 6291.6630859375), (1, 7396.576171875)]","[(0, 8937.771484375), (1, 7524.75)]","[(0, 7295.53369140625), (1, 8070.9541015625)]","[(0, 3930.671630859375), (1, 3635.5751953125)]","[(0, 7371.94287109375), (1, 7911.98779296875)]","[(0, 5409.64501953125), (1, 5859.443359375)]","[(0, 12893.5234375), (1, 7813.71240234375)]","[(0, 6781.67578125), (1, 3593.839599609375)]","[(0, 10287.076171875), (1, 11925.7880859375)]","[(0, 5991.4267578125), (1, 5662.12109375)]","[(0, 9719.0185546875), (1, 5097.0927734375)]","[(0, 11578.8837890625), (1, 10609.048828125)]","[(0, 4726.3115234375), (1, 5727.35693359375)]","[(0, 6571.06396484375), (1, 5130.59228515625)]","[(0, 25420.14453125), (1, 34146.60546875)]","[(0, 10437.0927734375), (1, 8454.666015625)]","[(0, 4974.94140625), (1, 5011.18310546875)]","[(0, 8956.0654296875), (1, 7110.626953125)]","[(0, 7310.7314453125), (1, 6279.32080078125)]","[(0, 4456.87255859375), (1, 3415.45654296875)]","[(0, 6711.43017578125), (1, 6181.5625)]","[(0, 6907.77978515625), (1, 7184.037109375)]"
7,"[(0, 6639.19482421875), (1, 6084.81494140625)]","[(0, 6806.80322265625), (1, 8686.3544921875)]","[(0, 9384.98046875), (1, 7852.041015625)]","[(0, 8894.380859375), (1, 8089.1396484375)]","[(0, 3548.750244140625), (1, 3485.72119140625)]","[(0, 3612.781005859375), (1, 3087.66845703125)]","[(0, 12293.08203125), (1, 10294.927734375)]","[(0, 16382.5625), (1, 3934.177978515625)]","[(0, 9322.2529296875), (1, 6660.5859375)]","[(0, 7864.33154296875), (1, 8464.9208984375)]","[(0, 5589.3818359375), (1, 5363.9697265625)]","[(0, 12084.7685546875), (1, 7083.11474609375)]","[(0, 10612.6923828125), (1, 10977.0517578125)]","[(0, 4774.732421875), (1, 5474.95166015625)]","[(0, 6626.7080078125), (1, 5036.60498046875)]","[(0, 34274.16796875), (1, 32802.19140625)]","[(0, 8550.697265625), (1, 6767.0302734375)]","[(0, 6283.30419921875), (1, 7182.59130859375)]","[(0, 4924.8046875), (1, 4459.28759765625)]","[(0, 6273.77783203125), (1, 6270.3564453125)]","[(0, 6706.6181640625), (1, 4864.45458984375)]","[(0, 6556.447265625), (1, 6193.03271484375)]","[(0, 13039.8984375), (1, 11687.306640625)]"
8,"[(0, 6644.591796875), (1, 7309.9501953125)]","[(0, 7770.98974609375), (1, 6195.90380859375)]","[(0, 11183.279296875), (1, 13416.3779296875)]","[(0, 7305.57373046875), (1, 6785.880859375)]","[(0, 2898.873291015625), (1, 2873.0927734375)]","[(0, 3854.630615234375), (1, 3254.4609375)]","[(0, 3269.28369140625), (1, 3408.619873046875)]","[(0, 14897.599609375), (1, 14919.751953125)]","[(0, 8703.1953125), (1, 4058.814453125)]","[(0, 4400.40966796875), (1, 4871.83642578125)]","[(0, 5396.44384765625), (1, 6439.4833984375)]","[(0, 6183.88525390625), (1, 5105.04150390625)]","[(0, 20086.046875), (1, 19253.44140625)]","[(0, 3618.936279296875), (1, 4063.822265625)]","[(0, 11139.201171875), (1, 8877.8896484375)]","[(0, 8567.5615234375), (1, 7014.30029296875)]","[(0, 8356.8916015625), (1, 6705.79345703125)]","[(0, 5801.416015625), (1, 5735.9169921875)]","[(0, 8464.064453125), (1, 8174.16455078125)]","[(0, 5766.64306640625), (1, 3250.109375)]","[(0, 9984.544921875), (1, 6214.47998046875)]","[(0, 7797.89306640625), (1, 8506.857421875)]","[(0, 9096.6767578125), (1, 9125.7158203125)]"
9,"[(0, 14010.8779296875), (1, 12800.8125)]","[(0, 8804.8193359375), (1, 6173.06689453125)]","[(0, 11213.0107421875), (1, 13178.392578125)]","[(0, 8282.86328125), (1, 7259.19482421875)]","[(0, 3870.37060546875), (1, 4131.68212890625)]","[(0, 4360.10693359375), (1, 3542.8427734375)]","[(0, 3610.68310546875), (1, 3536.75927734375)]","[(0, 11394.3701171875), (1, 7144.6005859375)]","[(0, 6363.15625), (1, 3849.388916015625)]","[(0, 5957.2470703125), (1, 5721.4609375)]","[(0, 4347.83349609375), (1, 5147.99169921875)]","[(0, 18416.478515625), (1, 13437.3134765625)]","[(0, 11563.2587890625), (1, 11642.7861328125)]","[(0, 3568.9375), (1, 3798.378662109375)]","[(0, 13359.955078125), (1, 10840.642578125)]","[(0, 6651.43896484375), (1, 8137.84033203125)]","[(0, 6997.41015625), (1, 5774.49072265625)]","[(0, 6092.0029296875), (1, 6997.3095703125)]","[(0, 4776.9140625), (1, 4603.619140625)]","[(0, 8757.228515625), (1, 5298.76806640625)]","[(0, 6981.2060546875), (1, 4403.1806640625)]","[(0, 7007.43310546875), (1, 7688.45751953125)]","[(0, 10422.203125), (1, 11495.01171875)]"
