,best
agreement_determiner_noun-across_1_adjective,0.575
agreement_determiner_noun-between_neighbors,0.6765
agreement_subject_verb-across_prepositional_phrase,0.5615
agreement_subject_verb-across_relative_clause,0.521
agreement_subject_verb-in_question_with_aux,0.5105
agreement_subject_verb-in_simple_question,0.5195
anaphor_agreement-pronoun_gender,0.5415
argument_structure-dropped_argument,0.857
argument_structure-swapped_arguments,0.9995
argument_structure-transitive,0.6155
binding-principle_a,0.5555
case-subjective_pronoun,0.991
ellipsis-n_bar,0.409
filler-gap-wh_question_object,0.4595
filler-gap-wh_question_subject,0.77
irregular-verb,0.649
island-effects-adjunct_island,0.6435
island-effects-coordinate_structure_constraint,0.5045
local_attractor-in_question_with_aux,0.642
npi_licensing-matrix_question,0.317
npi_licensing-only_npi_licensor,0.7475
quantifiers-existential_there,0.86
quantifiers-superlative,0.491
