,best
agreement_determiner_noun-across_1_adjective,0.558
agreement_determiner_noun-between_neighbors,0.6305
agreement_subject_verb-across_prepositional_phrase,0.537
agreement_subject_verb-across_relative_clause,0.5155
agreement_subject_verb-in_question_with_aux,0.505
agreement_subject_verb-in_simple_question,0.516
anaphor_agreement-pronoun_gender,0.5395
argument_structure-dropped_argument,0.872
argument_structure-swapped_arguments,0.999
argument_structure-transitive,0.6235
binding-principle_a,0.5165
case-subjective_pronoun,0.9965
ellipsis-n_bar,0.39
filler-gap-wh_question_object,0.4935
filler-gap-wh_question_subject,0.8145
irregular-verb,0.615
island-effects-adjunct_island,0.6025
island-effects-coordinate_structure_constraint,0.574
local_attractor-in_question_with_aux,0.639
npi_licensing-matrix_question,0.2735
npi_licensing-only_npi_licensor,0.9395
quantifiers-existential_there,0.8335
quantifiers-superlative,0.3265
