,best
agreement_determiner_noun-across_1_adjective,0.7175
agreement_determiner_noun-between_neighbors,0.8105
agreement_subject_verb-across_prepositional_phrase,0.623
agreement_subject_verb-across_relative_clause,0.5815
agreement_subject_verb-in_question_with_aux,0.5575
agreement_subject_verb-in_simple_question,0.5585
anaphor_agreement-pronoun_gender,0.613
argument_structure-dropped_argument,0.811
argument_structure-swapped_arguments,0.9735
argument_structure-transitive,0.6455
binding-principle_a,0.375
case-subjective_pronoun,0.9995
ellipsis-n_bar,0.4265
filler-gap-wh_question_object,0.6765
filler-gap-wh_question_subject,0.993
irregular-verb,0.8095
island-effects-adjunct_island,0.8285
island-effects-coordinate_structure_constraint,0.669
local_attractor-in_question_with_aux,0.456
npi_licensing-matrix_question,0.1055
npi_licensing-only_npi_licensor,0.9235
quantifiers-existential_there,0.891
quantifiers-superlative,0.3315
