,best
agreement_determiner_noun-across_1_adjective,0.528
agreement_determiner_noun-between_neighbors,0.546
agreement_subject_verb-across_prepositional_phrase,0.546
agreement_subject_verb-across_relative_clause,0.5205
agreement_subject_verb-in_question_with_aux,0.505
agreement_subject_verb-in_simple_question,0.51
anaphor_agreement-pronoun_gender,0.536
argument_structure-dropped_argument,0.9285
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.6315
binding-principle_a,0.43
case-subjective_pronoun,1.0
ellipsis-n_bar,0.408
filler-gap-wh_question_object,0.6475
filler-gap-wh_question_subject,0.8255
irregular-verb,0.656
island-effects-adjunct_island,0.589
island-effects-coordinate_structure_constraint,0.645
local_attractor-in_question_with_aux,0.614
npi_licensing-matrix_question,0.2405
npi_licensing-only_npi_licensor,0.953
quantifiers-existential_there,0.7705
quantifiers-superlative,0.458
