,best
agreement_determiner_noun-across_1_adjective,0.479
agreement_determiner_noun-between_neighbors,0.476
agreement_subject_verb-across_prepositional_phrase,0.5175
agreement_subject_verb-across_relative_clause,0.4795
agreement_subject_verb-in_question_with_aux,0.4935
agreement_subject_verb-in_simple_question,0.502
anaphor_agreement-pronoun_gender,0.439
argument_structure-dropped_argument,0.702
argument_structure-swapped_arguments,0.924
argument_structure-transitive,0.5275
binding-principle_a,0.653
case-subjective_pronoun,0.9625
ellipsis-n_bar,0.4195
filler-gap-wh_question_object,0.328
filler-gap-wh_question_subject,0.995
irregular-verb,0.5075
island-effects-adjunct_island,0.2865
island-effects-coordinate_structure_constraint,0.7245
local_attractor-in_question_with_aux,0.675
npi_licensing-matrix_question,0.6065
npi_licensing-only_npi_licensor,0.6695
quantifiers-existential_there,0.4985
quantifiers-superlative,0.095
