,best
agreement_determiner_noun-across_1_adjective,0.6775
agreement_determiner_noun-between_neighbors,0.773
agreement_subject_verb-across_prepositional_phrase,0.605
agreement_subject_verb-across_relative_clause,0.5995
agreement_subject_verb-in_question_with_aux,0.542
agreement_subject_verb-in_simple_question,0.552
anaphor_agreement-pronoun_gender,0.598
argument_structure-dropped_argument,0.8045
argument_structure-swapped_arguments,0.9885
argument_structure-transitive,0.675
binding-principle_a,0.34
case-subjective_pronoun,0.9985
ellipsis-n_bar,0.347
filler-gap-wh_question_object,0.625
filler-gap-wh_question_subject,0.992
irregular-verb,0.787
island-effects-adjunct_island,0.779
island-effects-coordinate_structure_constraint,0.7105
local_attractor-in_question_with_aux,0.4975
npi_licensing-matrix_question,0.138
npi_licensing-only_npi_licensor,0.9045
quantifiers-existential_there,0.88
quantifiers-superlative,0.17
