,best
agreement_determiner_noun-across_1_adjective,0.514
agreement_determiner_noun-between_neighbors,0.564
agreement_subject_verb-across_prepositional_phrase,0.527
agreement_subject_verb-across_relative_clause,0.517
agreement_subject_verb-in_question_with_aux,0.5015
agreement_subject_verb-in_simple_question,0.5015
anaphor_agreement-pronoun_gender,0.5305
argument_structure-dropped_argument,0.9235
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.621
binding-principle_a,0.416
case-subjective_pronoun,1.0
ellipsis-n_bar,0.3085
filler-gap-wh_question_object,0.527
filler-gap-wh_question_subject,0.747
irregular-verb,0.6055
island-effects-adjunct_island,0.585
island-effects-coordinate_structure_constraint,0.654
local_attractor-in_question_with_aux,0.596
npi_licensing-matrix_question,0.2585
npi_licensing-only_npi_licensor,0.9855
quantifiers-existential_there,0.7965
quantifiers-superlative,0.436
