,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 5675.1337890625), (1, 5047.24072265625)]","[(0, 4655.9130859375), (1, 4477.55615234375)]","[(0, 7078.44189453125), (1, 8719.4287109375)]","[(0, 7451.10546875), (1, 8009.474609375)]","[(0, 5042.8623046875), (1, 5672.05517578125)]","[(0, 3334.1494140625), (1, 2716.3759765625)]","[(0, 6658.77587890625), (1, 7293.85009765625)]","[(0, 15031.3349609375), (1, 6796.53515625)]","[(0, 7725.0224609375), (1, 4589.236328125)]","[(0, 34594.80859375), (1, 22312.4765625)]","[(0, 6760.6826171875), (1, 7445.27392578125)]","[(0, 7995.546875), (1, 4420.7509765625)]","[(0, 8975.7138671875), (1, 9540.3115234375)]","[(0, 4803.6572265625), (1, 5824.42236328125)]","[(0, 10382.244140625), (1, 7628.58203125)]","[(0, 10114.0576171875), (1, 6673.3017578125)]","[(0, 14243.859375), (1, 14245.408203125)]","[(0, 6935.89404296875), (1, 6436.4560546875)]","[(0, 11890.84375), (1, 11779.9267578125)]","[(0, 5897.62744140625), (1, 5701.068359375)]","[(0, 7511.62890625), (1, 6428.34716796875)]","[(0, 12203.1982421875), (1, 13236.0283203125)]","[(0, 11629.82421875), (1, 12152.0986328125)]"
1,"[(0, 5653.6015625), (1, 6303.88525390625)]","[(0, 4893.12939453125), (1, 4464.33837890625)]","[(0, 7185.42822265625), (1, 8907.478515625)]","[(0, 6129.8662109375), (1, 6471.2255859375)]","[(0, 5116.72021484375), (1, 5457.45166015625)]","[(0, 3522.379638671875), (1, 2840.828125)]","[(0, 6986.3740234375), (1, 6176.02294921875)]","[(0, 13672.775390625), (1, 13796.671875)]","[(0, 4732.40478515625), (1, 3120.337158203125)]","[(0, 11221.0439453125), (1, 9569.7080078125)]","[(0, 9785.4140625), (1, 11012.1669921875)]","[(0, 10839.009765625), (1, 7182.00927734375)]","[(0, 12069.7265625), (1, 12141.5927734375)]","[(0, 5825.6279296875), (1, 7249.91015625)]","[(0, 13428.6787109375), (1, 9820.7626953125)]","[(0, 8579.4423828125), (1, 11574.125)]","[(0, 11253.494140625), (1, 11667.328125)]","[(0, 7657.9423828125), (1, 7908.125)]","[(0, 8157.65478515625), (1, 7544.66162109375)]","[(0, 5767.21484375), (1, 3521.4189453125)]","[(0, 5714.87353515625), (1, 4438.16796875)]","[(0, 9814.52734375), (1, 10521.8515625)]","[(0, 9681.8388671875), (1, 10121.77734375)]"
2,"[(0, 5096.51904296875), (1, 5818.31005859375)]","[(0, 5306.318359375), (1, 4381.98779296875)]","[(0, 6829.44384765625), (1, 8466.5185546875)]","[(0, 6575.87890625), (1, 7332.02001953125)]","[(0, 3532.687255859375), (1, 3690.73583984375)]","[(0, 4057.177490234375), (1, 3208.69873046875)]","[(0, 13963.1904296875), (1, 15796.3154296875)]","[(0, 15527.0087890625), (1, 16869.171875)]","[(0, 13639.0048828125), (1, 6933.77783203125)]","[(0, 10210.6533203125), (1, 17970.5859375)]","[(0, 7753.19384765625), (1, 7018.5693359375)]","[(0, 12460.8076171875), (1, 9460.7353515625)]","[(0, 11724.9287109375), (1, 12359.6513671875)]","[(0, 4995.5419921875), (1, 5351.7421875)]","[(0, 20401.5), (1, 17886.9609375)]","[(0, 5465.4208984375), (1, 7090.8466796875)]","[(0, 9759.6357421875), (1, 8597.37890625)]","[(0, 7942.75732421875), (1, 7768.1591796875)]","[(0, 10007.6044921875), (1, 10869.9296875)]","[(0, 14507.0615234375), (1, 6575.67822265625)]","[(0, 7879.99951171875), (1, 5443.064453125)]","[(0, 11342.849609375), (1, 12061.87890625)]","[(0, 9085.1640625), (1, 9355.3037109375)]"
3,"[(0, 5691.69189453125), (1, 5225.04248046875)]","[(0, 5638.32568359375), (1, 4302.1572265625)]","[(0, 6941.95556640625), (1, 8670.8681640625)]","[(0, 7966.9267578125), (1, 8562.5791015625)]","[(0, 5089.07861328125), (1, 4881.20263671875)]","[(0, 8652.91796875), (1, 8289.3037109375)]","[(0, 16178.2255859375), (1, 15031.505859375)]","[(0, 9986.1064453125), (1, 8624.1826171875)]","[(0, 13553.44140625), (1, 11588.373046875)]","[(0, 6287.1044921875), (1, 4713.2763671875)]","[(0, 10593.7216796875), (1, 9898.1552734375)]","[(0, 12695.72265625), (1, 5786.0390625)]","[(0, 5967.52783203125), (1, 6046.12841796875)]","[(0, 3919.890380859375), (1, 4913.4658203125)]","[(0, 23149.25390625), (1, 19900.3359375)]","[(0, 5959.30419921875), (1, 4699.080078125)]","[(0, 7621.87646484375), (1, 6734.158203125)]","[(0, 6571.87255859375), (1, 8224.7412109375)]","[(0, 5906.0302734375), (1, 5164.46484375)]","[(0, 6590.00390625), (1, 8376.6162109375)]","[(0, 7287.86376953125), (1, 4910.55224609375)]","[(0, 12846.1591796875), (1, 12878.9609375)]","[(0, 10584.9052734375), (1, 10220.3759765625)]"
4,"[(0, 6085.38330078125), (1, 5306.19677734375)]","[(0, 7365.7021484375), (1, 7506.3154296875)]","[(0, 8974.4638671875), (1, 7261.10546875)]","[(0, 7676.86669921875), (1, 8224.544921875)]","[(0, 6854.1865234375), (1, 7519.23388671875)]","[(0, 4355.2451171875), (1, 4676.14208984375)]","[(0, 6290.2587890625), (1, 6771.82666015625)]","[(0, 9424.66015625), (1, 14156.0390625)]","[(0, 7351.21142578125), (1, 3575.424072265625)]","[(0, 9469.5185546875), (1, 5757.076171875)]","[(0, 6081.0673828125), (1, 6047.408203125)]","[(0, 7409.90625), (1, 3831.0185546875)]","[(0, 9669.0498046875), (1, 12258.1484375)]","[(0, 3021.21533203125), (1, 4171.56787109375)]","[(0, 9211.861328125), (1, 7171.154296875)]","[(0, 5964.73388671875), (1, 4704.537109375)]","[(0, 8420.701171875), (1, 6451.66064453125)]","[(0, 3430.875244140625), (1, 3453.265869140625)]","[(0, 10371.853515625), (1, 10478.841796875)]","[(0, 6805.291015625), (1, 7475.10498046875)]","[(0, 9012.26171875), (1, 6088.23388671875)]","[(0, 12248.4951171875), (1, 11716.7021484375)]","[(0, 8734.9677734375), (1, 8594.8466796875)]"
5,"[(0, 5219.8681640625), (1, 5809.85986328125)]","[(0, 8194.52734375), (1, 8866.0185546875)]","[(0, 9413.466796875), (1, 7569.193359375)]","[(0, 7248.56884765625), (1, 8014.853515625)]","[(0, 6534.50634765625), (1, 6638.2578125)]","[(0, 6296.80078125), (1, 6230.09814453125)]","[(0, 5490.0625), (1, 5059.38037109375)]","[(0, 8441.30078125), (1, 8712.521484375)]","[(0, 11716.6572265625), (1, 6241.99853515625)]","[(0, 13950.412109375), (1, 8894.677734375)]","[(0, 5510.1259765625), (1, 5465.63427734375)]","[(0, 15438.7548828125), (1, 7622.7275390625)]","[(0, 6428.77001953125), (1, 7229.29443359375)]","[(0, 4126.220703125), (1, 4938.06201171875)]","[(0, 9027.703125), (1, 6993.7939453125)]","[(0, 5027.44384765625), (1, 5987.7080078125)]","[(0, 6712.62060546875), (1, 5369.75830078125)]","[(0, 2755.94970703125), (1, 3082.2373046875)]","[(0, 7068.90966796875), (1, 5048.81494140625)]","[(0, 7082.32421875), (1, 5927.90234375)]","[(0, 8040.30078125), (1, 5124.9541015625)]","[(0, 13142.8232421875), (1, 12714.9638671875)]","[(0, 8177.416015625), (1, 9220.1416015625)]"
6,"[(0, 5032.27880859375), (1, 5712.8408203125)]","[(0, 6241.111328125), (1, 7348.4208984375)]","[(0, 8849.2333984375), (1, 7315.2431640625)]","[(0, 7111.03369140625), (1, 7795.23095703125)]","[(0, 3858.9931640625), (1, 3558.296875)]","[(0, 7257.47119140625), (1, 7859.4501953125)]","[(0, 5333.0693359375), (1, 5760.255859375)]","[(0, 12580.296875), (1, 7604.72021484375)]","[(0, 6694.36865234375), (1, 3553.620361328125)]","[(0, 10137.9775390625), (1, 11738.7685546875)]","[(0, 5947.154296875), (1, 5609.53515625)]","[(0, 9521.451171875), (1, 5016.54345703125)]","[(0, 11519.59375), (1, 10569.7548828125)]","[(0, 4676.4228515625), (1, 5641.9296875)]","[(0, 6427.703125), (1, 5029.16064453125)]","[(0, 25068.822265625), (1, 33719.76171875)]","[(0, 10149.3935546875), (1, 8204.669921875)]","[(0, 4908.857421875), (1, 4963.9462890625)]","[(0, 8864.876953125), (1, 7026.20361328125)]","[(0, 7289.78955078125), (1, 6215.392578125)]","[(0, 4374.76806640625), (1, 3384.25244140625)]","[(0, 6659.7666015625), (1, 6122.5634765625)]","[(0, 6774.20361328125), (1, 7032.76708984375)]"
7,"[(0, 6536.7939453125), (1, 5954.20263671875)]","[(0, 6732.98291015625), (1, 8618.08984375)]","[(0, 9322.2705078125), (1, 7653.5615234375)]","[(0, 8629.423828125), (1, 7916.05615234375)]","[(0, 3500.84619140625), (1, 3428.41552734375)]","[(0, 3508.847900390625), (1, 3010.702392578125)]","[(0, 11859.1455078125), (1, 9957.2919921875)]","[(0, 16023.357421875), (1, 3904.850341796875)]","[(0, 9124.0625), (1, 6475.08984375)]","[(0, 7823.7041015625), (1, 8388.5595703125)]","[(0, 5569.59814453125), (1, 5342.0078125)]","[(0, 11874.34375), (1, 6983.35693359375)]","[(0, 10594.15625), (1, 10968.146484375)]","[(0, 4720.6396484375), (1, 5389.78271484375)]","[(0, 6483.59814453125), (1, 4938.1708984375)]","[(0, 33688.359375), (1, 32173.751953125)]","[(0, 8304.669921875), (1, 6565.1572265625)]","[(0, 6162.38525390625), (1, 7086.25)]","[(0, 4845.30029296875), (1, 4400.90087890625)]","[(0, 6228.44091796875), (1, 6218.095703125)]","[(0, 6568.3076171875), (1, 4804.619140625)]","[(0, 6480.76123046875), (1, 6111.92236328125)]","[(0, 12832.3837890625), (1, 11545.384765625)]"
8,"[(0, 6408.99755859375), (1, 7091.04296875)]","[(0, 7773.3837890625), (1, 6158.3193359375)]","[(0, 10935.6435546875), (1, 13007.1220703125)]","[(0, 7057.86181640625), (1, 6617.72119140625)]","[(0, 2851.130859375), (1, 2822.404296875)]","[(0, 3755.08935546875), (1, 3183.8896484375)]","[(0, 3236.080078125), (1, 3366.1142578125)]","[(0, 14587.7353515625), (1, 14598.1455078125)]","[(0, 8505.275390625), (1, 3989.875732421875)]","[(0, 4352.14306640625), (1, 4827.326171875)]","[(0, 5302.1396484375), (1, 6334.19140625)]","[(0, 6030.87939453125), (1, 4975.57763671875)]","[(0, 19989.88671875), (1, 19202.080078125)]","[(0, 3566.73291015625), (1, 3993.39697265625)]","[(0, 11071.37890625), (1, 8827.419921875)]","[(0, 8460.8603515625), (1, 6962.12451171875)]","[(0, 8156.837890625), (1, 6570.4873046875)]","[(0, 5664.0009765625), (1, 5622.6787109375)]","[(0, 8368.982421875), (1, 8104.4599609375)]","[(0, 5635.19189453125), (1, 3207.1845703125)]","[(0, 9860.6953125), (1, 6179.96484375)]","[(0, 7650.83203125), (1, 8298.4794921875)]","[(0, 9049.3642578125), (1, 9089.4443359375)]"
9,"[(0, 13615.7294921875), (1, 12569.7666015625)]","[(0, 8797.6015625), (1, 6131.36865234375)]","[(0, 11017.26171875), (1, 12842.21484375)]","[(0, 8031.2734375), (1, 7101.85107421875)]","[(0, 3822.446044921875), (1, 4079.260986328125)]","[(0, 4266.0244140625), (1, 3466.434326171875)]","[(0, 3572.386962890625), (1, 3509.982666015625)]","[(0, 11158.6162109375), (1, 6923.99169921875)]","[(0, 6225.9462890625), (1, 3778.799560546875)]","[(0, 5889.10693359375), (1, 5645.2236328125)]","[(0, 4294.15185546875), (1, 5087.8701171875)]","[(0, 18061.3046875), (1, 13164.13671875)]","[(0, 11541.212890625), (1, 11627.1513671875)]","[(0, 3510.87646484375), (1, 3724.982666015625)]","[(0, 13284.716796875), (1, 10782.7177734375)]","[(0, 6547.287109375), (1, 7972.23193359375)]","[(0, 6832.27783203125), (1, 5656.4921875)]","[(0, 5987.142578125), (1, 6905.77734375)]","[(0, 4717.494140625), (1, 4523.6357421875)]","[(0, 8628.732421875), (1, 5194.26953125)]","[(0, 6919.70703125), (1, 4394.7353515625)]","[(0, 6887.11181640625), (1, 7523.150390625)]","[(0, 10177.7734375), (1, 11206.927734375)]"
