,best
agreement_determiner_noun-across_1_adjective,0.622
agreement_determiner_noun-between_neighbors,0.7365
agreement_subject_verb-across_prepositional_phrase,0.5505
agreement_subject_verb-across_relative_clause,0.562
agreement_subject_verb-in_question_with_aux,0.5225
agreement_subject_verb-in_simple_question,0.5365
anaphor_agreement-pronoun_gender,0.552
argument_structure-dropped_argument,0.854
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.6085
binding-principle_a,0.5945
case-subjective_pronoun,0.9855
ellipsis-n_bar,0.453
filler-gap-wh_question_object,0.5015
filler-gap-wh_question_subject,0.7575
irregular-verb,0.671
island-effects-adjunct_island,0.68
island-effects-coordinate_structure_constraint,0.4955
local_attractor-in_question_with_aux,0.66
npi_licensing-matrix_question,0.4005
npi_licensing-only_npi_licensor,0.707
quantifiers-existential_there,0.877
quantifiers-superlative,0.4705
