,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 858.840576171875), (1, 937.6337890625)]","[(0, 1820.0164794921875), (1, 1432.5125732421875)]","[(0, 1174.4036865234375), (1, 1212.6160888671875)]","[(0, 1408.2686767578125), (1, 1142.2471923828125)]","[(0, 951.5786743164062), (1, 856.6875)]","[(0, 645.260498046875), (1, 469.9173889160156)]","[(0, 4064.31103515625), (1, 3544.975341796875)]","[(0, 2243.104736328125), (1, 1202.359375)]","[(0, 3368.0634765625), (1, 1311.201416015625)]","[(0, 7752.2177734375), (1, 5683.0625)]","[(0, 2108.235107421875), (1, 2661.2744140625)]","[(0, 2372.206787109375), (1, 1544.46435546875)]","[(0, 4881.001953125), (1, 5807.23388671875)]","[(0, 1692.349609375), (1, 2095.3046875)]","[(0, 2339.17822265625), (1, 1561.597412109375)]","[(0, 2165.492919921875), (1, 2462.20751953125)]","[(0, 1792.0809326171875), (1, 1876.895751953125)]","[(0, 1248.573486328125), (1, 1381.607421875)]","[(0, 1000.7537231445312), (1, 718.3314208984375)]","[(0, 1212.9139404296875), (1, 1370.88232421875)]","[(0, 4731.94873046875), (1, 4380.771484375)]","[(0, 2198.408447265625), (1, 1873.81689453125)]","[(0, 2671.623046875), (1, 2761.902587890625)]"
1,"[(0, 1421.0263671875), (1, 1656.1934814453125)]","[(0, 1144.932373046875), (1, 1007.7307739257812)]","[(0, 1221.021240234375), (1, 1359.3160400390625)]","[(0, 668.6344604492188), (1, 532.9370727539062)]","[(0, 996.94873046875), (1, 998.285888671875)]","[(0, 516.6181030273438), (1, 430.1106872558594)]","[(0, 2010.5565185546875), (1, 2229.133544921875)]","[(0, 1155.2835693359375), (1, 604.4966430664062)]","[(0, 2126.036865234375), (1, 1073.851806640625)]","[(0, 2908.984375), (1, 2499.28271484375)]","[(0, 4741.9775390625), (1, 5534.3037109375)]","[(0, 2224.796630859375), (1, 1226.8328857421875)]","[(0, 5207.11962890625), (1, 6384.2060546875)]","[(0, 1531.28173828125), (1, 2125.373046875)]","[(0, 3015.630859375), (1, 2055.9609375)]","[(0, 2410.15087890625), (1, 2145.55078125)]","[(0, 1456.2353515625), (1, 1542.2052001953125)]","[(0, 1210.5986328125), (1, 1521.50537109375)]","[(0, 2705.206787109375), (1, 1996.470947265625)]","[(0, 1107.696044921875), (1, 1286.5855712890625)]","[(0, 2260.416259765625), (1, 2798.032470703125)]","[(0, 2081.49951171875), (1, 1726.06982421875)]","[(0, 4063.330322265625), (1, 3888.176513671875)]"
2,"[(0, 1335.3338623046875), (1, 1549.701416015625)]","[(0, 1691.046875), (1, 1162.3004150390625)]","[(0, 1212.19287109375), (1, 1289.99609375)]","[(0, 917.49462890625), (1, 765.4810180664062)]","[(0, 1171.3037109375), (1, 1141.9302978515625)]","[(0, 849.0221557617188), (1, 836.458984375)]","[(0, 1392.40087890625), (1, 1160.94677734375)]","[(0, 2060.560791015625), (1, 1149.517578125)]","[(0, 2297.996337890625), (1, 1529.9461669921875)]","[(0, 3661.41357421875), (1, 6195.0)]","[(0, 2266.53466796875), (1, 2032.1387939453125)]","[(0, 1695.1739501953125), (1, 1165.348876953125)]","[(0, 5169.6435546875), (1, 5054.7841796875)]","[(0, 1741.9342041015625), (1, 1938.0682373046875)]","[(0, 2866.382080078125), (1, 1981.121337890625)]","[(0, 3575.22607421875), (1, 2425.12109375)]","[(0, 2882.63818359375), (1, 3019.391845703125)]","[(0, 987.14306640625), (1, 1096.3037109375)]","[(0, 1427.568115234375), (1, 1191.05908203125)]","[(0, 2415.40283203125), (1, 2222.197021484375)]","[(0, 3124.958740234375), (1, 4320.65576171875)]","[(0, 2008.321044921875), (1, 1814.5408935546875)]","[(0, 2427.64697265625), (1, 2894.07373046875)]"
3,"[(0, 1460.3839111328125), (1, 1414.719970703125)]","[(0, 1004.3079833984375), (1, 778.57470703125)]","[(0, 1276.0870361328125), (1, 1460.0157470703125)]","[(0, 1186.0247802734375), (1, 940.9144897460938)]","[(0, 2816.826171875), (1, 2746.69287109375)]","[(0, 972.3180541992188), (1, 658.4189453125)]","[(0, 1230.2088623046875), (1, 1442.2926025390625)]","[(0, 3750.401123046875), (1, 2219.687255859375)]","[(0, 3151.192626953125), (1, 1342.8819580078125)]","[(0, 4948.50927734375), (1, 4247.005859375)]","[(0, 4908.5390625), (1, 4455.24951171875)]","[(0, 1782.432861328125), (1, 1434.6180419921875)]","[(0, 4852.51416015625), (1, 4712.43115234375)]","[(0, 2111.266357421875), (1, 2071.71630859375)]","[(0, 3536.833740234375), (1, 2354.33203125)]","[(0, 2123.742919921875), (1, 2788.503662109375)]","[(0, 2390.01220703125), (1, 2522.359619140625)]","[(0, 1112.20751953125), (1, 1216.65771484375)]","[(0, 1635.9197998046875), (1, 1345.22509765625)]","[(0, 2595.970703125), (1, 4259.4912109375)]","[(0, 2236.965087890625), (1, 3034.199951171875)]","[(0, 1854.298828125), (1, 1617.45068359375)]","[(0, 2456.71435546875), (1, 2705.4365234375)]"
4,"[(0, 809.4244384765625), (1, 887.0445556640625)]","[(0, 1906.0198974609375), (1, 2379.88037109375)]","[(0, 1188.4822998046875), (1, 1135.981689453125)]","[(0, 1335.2440185546875), (1, 1060.2843017578125)]","[(0, 1817.980712890625), (1, 1860.490478515625)]","[(0, 741.9702758789062), (1, 550.3983154296875)]","[(0, 3943.606689453125), (1, 3427.3955078125)]","[(0, 1445.51953125), (1, 1165.3221435546875)]","[(0, 1753.043212890625), (1, 1822.927001953125)]","[(0, 4093.860107421875), (1, 2637.3505859375)]","[(0, 2827.00146484375), (1, 2782.043701171875)]","[(0, 2985.515869140625), (1, 1843.499755859375)]","[(0, 2756.0166015625), (1, 3081.014892578125)]","[(0, 2654.1650390625), (1, 3011.052978515625)]","[(0, 3660.135986328125), (1, 2731.4560546875)]","[(0, 2284.911865234375), (1, 1635.1859130859375)]","[(0, 2359.015869140625), (1, 2671.30078125)]","[(0, 1500.243408203125), (1, 1504.248291015625)]","[(0, 1364.504150390625), (1, 1157.843017578125)]","[(0, 2279.459716796875), (1, 2301.2255859375)]","[(0, 1817.8177490234375), (1, 2841.852294921875)]","[(0, 2944.6279296875), (1, 2098.890625)]","[(0, 2443.65673828125), (1, 3842.76806640625)]"
5,"[(0, 1193.8179931640625), (1, 1359.56298828125)]","[(0, 1406.3179931640625), (1, 1569.601806640625)]","[(0, 1303.5205078125), (1, 1168.424072265625)]","[(0, 1227.1177978515625), (1, 969.1062622070312)]","[(0, 1455.013671875), (1, 1483.57763671875)]","[(0, 589.2477416992188), (1, 401.208251953125)]","[(0, 2010.8402099609375), (1, 2201.650146484375)]","[(0, 1447.075439453125), (1, 1006.7893676757812)]","[(0, 3909.060546875), (1, 1894.4300537109375)]","[(0, 4291.33935546875), (1, 2802.61767578125)]","[(0, 3177.319580078125), (1, 3051.483642578125)]","[(0, 2289.57080078125), (1, 1701.92236328125)]","[(0, 3071.061279296875), (1, 3126.09423828125)]","[(0, 2604.8115234375), (1, 3356.123046875)]","[(0, 3696.562255859375), (1, 2786.051513671875)]","[(0, 1565.610107421875), (1, 2140.257080078125)]","[(0, 1900.4259033203125), (1, 2170.157958984375)]","[(0, 1381.615234375), (1, 1340.1185302734375)]","[(0, 2621.916259765625), (1, 2599.621337890625)]","[(0, 2126.7080078125), (1, 3962.958740234375)]","[(0, 1168.7890625), (1, 2023.04296875)]","[(0, 2170.6826171875), (1, 1612.427490234375)]","[(0, 1854.749755859375), (1, 1694.1695556640625)]"
6,"[(0, 1108.2147216796875), (1, 1277.22900390625)]","[(0, 1784.1717529296875), (1, 2229.09423828125)]","[(0, 1383.846435546875), (1, 1342.543212890625)]","[(0, 912.0126342773438), (1, 720.0419311523438)]","[(0, 698.7166748046875), (1, 790.2621459960938)]","[(0, 798.6751098632812), (1, 555.9950561523438)]","[(0, 3421.3017578125), (1, 2675.138671875)]","[(0, 4052.94287109375), (1, 1815.50927734375)]","[(0, 2372.662841796875), (1, 1407.7470703125)]","[(0, 3640.189453125), (1, 4909.025390625)]","[(0, 2821.310546875), (1, 2861.442626953125)]","[(0, 2262.47265625), (1, 2029.913330078125)]","[(0, 2545.68359375), (1, 2599.872802734375)]","[(0, 2339.19287109375), (1, 2810.6796875)]","[(0, 4637.9736328125), (1, 3215.836669921875)]","[(0, 3432.94677734375), (1, 3305.74609375)]","[(0, 2500.865966796875), (1, 2377.150634765625)]","[(0, 1369.3424072265625), (1, 1282.9808349609375)]","[(0, 913.1671142578125), (1, 707.2901611328125)]","[(0, 2906.395751953125), (1, 4759.86083984375)]","[(0, 1913.244384765625), (1, 2935.58251953125)]","[(0, 2540.58203125), (1, 1785.85888671875)]","[(0, 2323.959228515625), (1, 2054.6240234375)]"
7,"[(0, 1195.9027099609375), (1, 1223.070068359375)]","[(0, 1285.7869873046875), (1, 1425.3465576171875)]","[(0, 1533.93896484375), (1, 1415.09033203125)]","[(0, 1005.7764282226562), (1, 1211.3677978515625)]","[(0, 903.5660400390625), (1, 922.551513671875)]","[(0, 767.969970703125), (1, 526.93994140625)]","[(0, 1583.0517578125), (1, 1755.139404296875)]","[(0, 2011.2191162109375), (1, 588.3296508789062)]","[(0, 1876.0457763671875), (1, 963.1339721679688)]","[(0, 1929.3428955078125), (1, 2475.256591796875)]","[(0, 2951.805908203125), (1, 3037.06884765625)]","[(0, 2390.509033203125), (1, 1432.0140380859375)]","[(0, 2452.35693359375), (1, 2656.42138671875)]","[(0, 3233.529052734375), (1, 3009.5400390625)]","[(0, 4683.61328125), (1, 3148.957763671875)]","[(0, 3250.4814453125), (1, 3329.23388671875)]","[(0, 2104.607177734375), (1, 2000.1651611328125)]","[(0, 1439.3067626953125), (1, 1764.4166259765625)]","[(0, 1579.312744140625), (1, 1280.4383544921875)]","[(0, 3638.728271484375), (1, 3317.004150390625)]","[(0, 1872.6619873046875), (1, 2988.361572265625)]","[(0, 1852.1275634765625), (1, 1302.6219482421875)]","[(0, 2717.075439453125), (1, 4312.8544921875)]"
8,"[(0, 1374.8560791015625), (1, 1254.1591796875)]","[(0, 2038.6424560546875), (1, 2111.630615234375)]","[(0, 1489.380615234375), (1, 1096.3048095703125)]","[(0, 477.867919921875), (1, 583.50048828125)]","[(0, 1065.1800537109375), (1, 1117.0972900390625)]","[(0, 621.6364135742188), (1, 495.64202880859375)]","[(0, 1637.55322265625), (1, 1390.108154296875)]","[(0, 1590.8990478515625), (1, 1099.82080078125)]","[(0, 1708.8848876953125), (1, 1312.7672119140625)]","[(0, 1674.739990234375), (1, 1761.187255859375)]","[(0, 1646.8372802734375), (1, 2222.980224609375)]","[(0, 1955.8187255859375), (1, 1412.0120849609375)]","[(0, 7317.12744140625), (1, 8043.48388671875)]","[(0, 2747.46435546875), (1, 3894.243896484375)]","[(0, 4029.47607421875), (1, 2326.2021484375)]","[(0, 3653.185791015625), (1, 3710.888427734375)]","[(0, 2047.8292236328125), (1, 2227.5302734375)]","[(0, 1177.729736328125), (1, 1026.4189453125)]","[(0, 1462.261962890625), (1, 1073.15966796875)]","[(0, 2163.534912109375), (1, 3278.466064453125)]","[(0, 1893.701171875), (1, 3100.761474609375)]","[(0, 1493.872314453125), (1, 1646.2249755859375)]","[(0, 2226.586181640625), (1, 2696.539306640625)]"
9,"[(0, 2198.6044921875), (1, 1868.833251953125)]","[(0, 1396.1878662109375), (1, 1474.2457275390625)]","[(0, 1406.74853515625), (1, 1078.927001953125)]","[(0, 678.1627197265625), (1, 792.286376953125)]","[(0, 2311.766357421875), (1, 2456.02783203125)]","[(0, 902.9794921875), (1, 839.8036499023438)]","[(0, 2221.5517578125), (1, 2582.62255859375)]","[(0, 3330.075439453125), (1, 1864.3233642578125)]","[(0, 1584.729248046875), (1, 734.7352905273438)]","[(0, 1483.6412353515625), (1, 2930.42041015625)]","[(0, 1461.825439453125), (1, 1892.447265625)]","[(0, 2786.967041015625), (1, 1843.5682373046875)]","[(0, 8914.3955078125), (1, 9500.5537109375)]","[(0, 4011.753662109375), (1, 4539.62158203125)]","[(0, 4570.7431640625), (1, 2707.5244140625)]","[(0, 3200.242919921875), (1, 3389.704833984375)]","[(0, 1637.1981201171875), (1, 1736.417724609375)]","[(0, 1270.58837890625), (1, 1393.94873046875)]","[(0, 2725.282470703125), (1, 1666.0462646484375)]","[(0, 2287.0830078125), (1, 4216.009765625)]","[(0, 1388.32958984375), (1, 2230.931640625)]","[(0, 1504.8037109375), (1, 1426.9317626953125)]","[(0, 2679.47802734375), (1, 2418.572021484375)]"
