,best
agreement_determiner_noun-across_1_adjective,0.501
agreement_determiner_noun-between_neighbors,0.502
agreement_subject_verb-across_prepositional_phrase,0.5
agreement_subject_verb-across_relative_clause,0.4985
agreement_subject_verb-in_question_with_aux,0.4885
agreement_subject_verb-in_simple_question,0.51
anaphor_agreement-pronoun_gender,0.5455
argument_structure-dropped_argument,0.767
argument_structure-swapped_arguments,0.9995
argument_structure-transitive,0.4895
binding-principle_a,0.5255
case-subjective_pronoun,0.9915
ellipsis-n_bar,0.351
filler-gap-wh_question_object,0.9695
filler-gap-wh_question_subject,1.0
irregular-verb,0.5365
island-effects-adjunct_island,0.5815
island-effects-coordinate_structure_constraint,0.677
local_attractor-in_question_with_aux,0.714
npi_licensing-matrix_question,0.4285
npi_licensing-only_npi_licensor,0.0
quantifiers-existential_there,0.805
quantifiers-superlative,0.427
