,agreement_determiner_noun-across_1_adjective,agreement_determiner_noun-between_neighbors,agreement_subject_verb-across_prepositional_phrase,agreement_subject_verb-across_relative_clause,agreement_subject_verb-in_question_with_aux,agreement_subject_verb-in_simple_question,anaphor_agreement-pronoun_gender,argument_structure-dropped_argument,argument_structure-swapped_arguments,argument_structure-transitive,binding-principle_a,case-subjective_pronoun,ellipsis-n_bar,filler-gap-wh_question_object,filler-gap-wh_question_subject,irregular-verb,island-effects-adjunct_island,island-effects-coordinate_structure_constraint,local_attractor-in_question_with_aux,npi_licensing-matrix_question,npi_licensing-only_npi_licensor,quantifiers-existential_there,quantifiers-superlative
0,"[(0, 461.7261962890625), (1, 297.5481872558594)]","[(0, 858.064453125), (1, 815.771240234375)]","[(0, 916.7930908203125), (1, 870.4718017578125)]","[(0, 1442.927490234375), (1, 1063.83740234375)]","[(0, 660.041015625), (1, 578.9552001953125)]","[(0, 463.53448486328125), (1, 199.83242797851562)]","[(0, 6769.32763671875), (1, 5806.7744140625)]","[(0, 1072.2640380859375), (1, 566.5089111328125)]","[(0, 3126.789306640625), (1, 2374.380859375)]","[(0, 9737.6396484375), (1, 8659.6953125)]","[(0, 3479.341064453125), (1, 4710.013671875)]","[(0, 2384.254638671875), (1, 918.6446533203125)]","[(0, 4785.001953125), (1, 6429.06982421875)]","[(0, 1159.51318359375), (1, 1555.109619140625)]","[(0, 3436.068603515625), (1, 1922.2701416015625)]","[(0, 1008.8456420898438), (1, 881.7142333984375)]","[(0, 3134.0556640625), (1, 2704.11181640625)]","[(0, 2034.5025634765625), (1, 2196.22705078125)]","[(0, 1063.4940185546875), (1, 1211.62890625)]","[(0, 1167.3887939453125), (1, 1130.5272216796875)]","[(0, 3612.546630859375), (1, 3717.051513671875)]","[(0, 1317.114990234375), (1, 1252.463623046875)]","[(0, 695.7828979492188), (1, 646.9152221679688)]"
1,"[(0, 1513.4619140625), (1, 1191.11474609375)]","[(0, 818.059814453125), (1, 750.2161254882812)]","[(0, 855.1614990234375), (1, 827.400146484375)]","[(0, 673.8805541992188), (1, 484.898193359375)]","[(0, 525.2959594726562), (1, 398.1412658691406)]","[(0, 336.2429504394531), (1, 136.90420532226562)]","[(0, 4889.24365234375), (1, 5190.26318359375)]","[(0, 963.4669799804688), (1, 664.4451904296875)]","[(0, 1306.817138671875), (1, 770.528076171875)]","[(0, 8627.3662109375), (1, 7257.03515625)]","[(0, 3939.05859375), (1, 4571.72802734375)]","[(0, 2055.2197265625), (1, 786.3090209960938)]","[(0, 5229.35498046875), (1, 4591.14111328125)]","[(0, 1336.0924072265625), (1, 1798.3726806640625)]","[(0, 4275.5546875), (1, 2230.636962890625)]","[(0, 998.3863525390625), (1, 989.9642333984375)]","[(0, 1868.360107421875), (1, 1590.8701171875)]","[(0, 1819.8326416015625), (1, 2283.701416015625)]","[(0, 4317.47998046875), (1, 4560.98095703125)]","[(0, 897.414306640625), (1, 997.20068359375)]","[(0, 1262.105712890625), (1, 1254.673583984375)]","[(0, 1518.709716796875), (1, 1555.025146484375)]","[(0, 3455.400634765625), (1, 2870.42919921875)]"
2,"[(0, 505.5087890625), (1, 503.9403381347656)]","[(0, 823.0327758789062), (1, 724.0885620117188)]","[(0, 897.5589599609375), (1, 863.0283203125)]","[(0, 824.5596313476562), (1, 630.4735717773438)]","[(0, 792.2603149414062), (1, 602.166259765625)]","[(0, 392.54718017578125), (1, 193.490478515625)]","[(0, 1037.384521484375), (1, 832.5184936523438)]","[(0, 670.4290771484375), (1, 615.1405029296875)]","[(0, 1777.28369140625), (1, 1186.64990234375)]","[(0, 4075.306396484375), (1, 6916.48779296875)]","[(0, 4045.127197265625), (1, 4137.0126953125)]","[(0, 2272.51953125), (1, 817.3084106445312)]","[(0, 3868.05712890625), (1, 3085.33447265625)]","[(0, 1142.8138427734375), (1, 1050.9224853515625)]","[(0, 3018.0791015625), (1, 1747.80078125)]","[(0, 1441.3885498046875), (1, 836.8746948242188)]","[(0, 5552.0498046875), (1, 5521.451171875)]","[(0, 1144.511474609375), (1, 1210.5548095703125)]","[(0, 1300.379150390625), (1, 1252.1280517578125)]","[(0, 2590.470703125), (1, 4221.72314453125)]","[(0, 2546.528564453125), (1, 2452.406982421875)]","[(0, 1959.070556640625), (1, 1684.3721923828125)]","[(0, 897.0283813476562), (1, 1402.9622802734375)]"
3,"[(0, 1370.3360595703125), (1, 869.8348388671875)]","[(0, 684.459716796875), (1, 597.560302734375)]","[(0, 813.9070434570312), (1, 794.2488403320312)]","[(0, 747.9893188476562), (1, 556.7805786132812)]","[(0, 2123.474609375), (1, 1611.3193359375)]","[(0, 3767.6982421875), (1, 1381.32275390625)]","[(0, 616.2402954101562), (1, 727.3722534179688)]","[(0, 1686.2847900390625), (1, 1088.1343994140625)]","[(0, 3379.4951171875), (1, 856.7365112304688)]","[(0, 7497.166015625), (1, 8055.62060546875)]","[(0, 5145.2236328125), (1, 4257.87841796875)]","[(0, 2078.80859375), (1, 1204.07763671875)]","[(0, 3492.9423828125), (1, 2779.92724609375)]","[(0, 951.1417846679688), (1, 991.5648803710938)]","[(0, 3662.884033203125), (1, 2133.005859375)]","[(0, 855.5285034179688), (1, 1088.7437744140625)]","[(0, 3172.1875), (1, 3277.4189453125)]","[(0, 1714.5240478515625), (1, 1880.8018798828125)]","[(0, 1559.657470703125), (1, 1501.646240234375)]","[(0, 1672.2169189453125), (1, 5126.35693359375)]","[(0, 1653.9443359375), (1, 1541.789794921875)]","[(0, 2073.8056640625), (1, 1692.2384033203125)]","[(0, 1041.051513671875), (1, 1779.87548828125)]"
4,"[(0, 562.2546997070312), (1, 373.7188720703125)]","[(0, 1041.7015380859375), (1, 1040.1424560546875)]","[(0, 1031.1380615234375), (1, 1130.5423583984375)]","[(0, 763.813232421875), (1, 565.7114868164062)]","[(0, 1813.6671142578125), (1, 1518.8001708984375)]","[(0, 572.2025146484375), (1, 291.743408203125)]","[(0, 4147.74169921875), (1, 4365.1748046875)]","[(0, 1155.953125), (1, 858.1589965820312)]","[(0, 1485.9005126953125), (1, 699.1823120117188)]","[(0, 7897.88232421875), (1, 4114.70654296875)]","[(0, 2203.833740234375), (1, 2596.248046875)]","[(0, 2734.73876953125), (1, 679.634033203125)]","[(0, 2400.376708984375), (1, 2389.307861328125)]","[(0, 665.3497314453125), (1, 1040.8837890625)]","[(0, 2426.0244140625), (1, 1825.4947509765625)]","[(0, 617.3958740234375), (1, 581.795166015625)]","[(0, 3019.3603515625), (1, 2713.040283203125)]","[(0, 1390.249267578125), (1, 957.5276489257812)]","[(0, 1092.49169921875), (1, 1038.8126220703125)]","[(0, 4075.38427734375), (1, 3424.086181640625)]","[(0, 1318.8494873046875), (1, 1200.8369140625)]","[(0, 1199.9022216796875), (1, 926.8121337890625)]","[(0, 1713.5130615234375), (1, 4074.708251953125)]"
5,"[(0, 1527.06494140625), (1, 1138.8807373046875)]","[(0, 947.4364013671875), (1, 1008.1046142578125)]","[(0, 959.65087890625), (1, 1037.0966796875)]","[(0, 920.3251953125), (1, 693.3477172851562)]","[(0, 1847.0845947265625), (1, 1402.4840087890625)]","[(0, 1401.482666015625), (1, 532.376708984375)]","[(0, 3230.81640625), (1, 3285.822021484375)]","[(0, 1685.0655517578125), (1, 961.7108764648438)]","[(0, 2928.882080078125), (1, 1035.8310546875)]","[(0, 8304.2978515625), (1, 5998.853515625)]","[(0, 3527.492431640625), (1, 3759.747802734375)]","[(0, 2005.5477294921875), (1, 1167.5458984375)]","[(0, 2909.196533203125), (1, 2849.046142578125)]","[(0, 1200.5059814453125), (1, 1456.1922607421875)]","[(0, 2677.578857421875), (1, 2058.339599609375)]","[(0, 814.1014404296875), (1, 612.005859375)]","[(0, 1902.67822265625), (1, 1577.6676025390625)]","[(0, 1306.3155517578125), (1, 1071.7691650390625)]","[(0, 4050.466064453125), (1, 4162.1455078125)]","[(0, 1689.8369140625), (1, 6079.02587890625)]","[(0, 723.038330078125), (1, 649.09326171875)]","[(0, 1725.43359375), (1, 1248.457275390625)]","[(0, 418.7271423339844), (1, 451.34228515625)]"
6,"[(0, 500.9744567871094), (1, 461.77069091796875)]","[(0, 1072.6102294921875), (1, 1009.7942504882812)]","[(0, 1076.404296875), (1, 1140.7476806640625)]","[(0, 533.8475952148438), (1, 402.2976989746094)]","[(0, 751.3140869140625), (1, 852.7024536132812)]","[(0, 662.7327270507812), (1, 302.19873046875)]","[(0, 2280.366455078125), (1, 2353.217529296875)]","[(0, 2023.425048828125), (1, 1392.7354736328125)]","[(0, 1552.40087890625), (1, 932.6525268554688)]","[(0, 6920.591796875), (1, 7321.47607421875)]","[(0, 2168.445068359375), (1, 2355.3955078125)]","[(0, 4100.5380859375), (1, 2345.559326171875)]","[(0, 1447.547607421875), (1, 2600.362548828125)]","[(0, 2254.87744140625), (1, 3126.2109375)]","[(0, 3417.783203125), (1, 1460.23291015625)]","[(0, 3395.878173828125), (1, 2867.614990234375)]","[(0, 3048.51953125), (1, 4290.017578125)]","[(0, 1582.45556640625), (1, 1608.5240478515625)]","[(0, 1397.5753173828125), (1, 1516.0635986328125)]","[(0, 2606.3720703125), (1, 2795.910400390625)]","[(0, 1240.7001953125), (1, 1334.8079833984375)]","[(0, 2033.5230712890625), (1, 1557.2750244140625)]","[(0, 1415.537109375), (1, 1194.3253173828125)]"
7,"[(0, 1500.8135986328125), (1, 1000.0320434570312)]","[(0, 906.7670288085938), (1, 898.0534057617188)]","[(0, 977.8878784179688), (1, 1027.748046875)]","[(0, 1231.918212890625), (1, 1662.7313232421875)]","[(0, 445.08306884765625), (1, 573.1744384765625)]","[(0, 600.4559936523438), (1, 280.91790771484375)]","[(0, 1500.727783203125), (1, 1536.022705078125)]","[(0, 2186.47998046875), (1, 463.90838623046875)]","[(0, 2859.485107421875), (1, 1015.1376953125)]","[(0, 3573.593505859375), (1, 3159.172607421875)]","[(0, 3445.101806640625), (1, 3763.126953125)]","[(0, 1555.505615234375), (1, 672.5743408203125)]","[(0, 1529.60546875), (1, 2082.9560546875)]","[(0, 3367.328125), (1, 3852.208984375)]","[(0, 2908.62646484375), (1, 1256.658447265625)]","[(0, 3069.977783203125), (1, 3437.694091796875)]","[(0, 1930.4306640625), (1, 2622.085205078125)]","[(0, 1212.464111328125), (1, 1905.6800537109375)]","[(0, 1004.5503540039062), (1, 953.0012817382812)]","[(0, 2895.688720703125), (1, 4849.3681640625)]","[(0, 888.7070922851562), (1, 914.4346313476562)]","[(0, 1636.5213623046875), (1, 1360.21728515625)]","[(0, 2187.66259765625), (1, 5027.6787109375)]"
8,"[(0, 442.20013427734375), (1, 552.5512084960938)]","[(0, 1382.294677734375), (1, 1411.686767578125)]","[(0, 1192.83984375), (1, 1038.02685546875)]","[(0, 529.465087890625), (1, 724.825439453125)]","[(0, 612.4481201171875), (1, 781.8064575195312)]","[(0, 502.1652526855469), (1, 222.63174438476562)]","[(0, 1731.064697265625), (1, 1650.7958984375)]","[(0, 2196.3349609375), (1, 1195.966552734375)]","[(0, 1311.201416015625), (1, 655.72509765625)]","[(0, 1189.960693359375), (1, 1537.0550537109375)]","[(0, 806.7625732421875), (1, 919.9833984375)]","[(0, 1904.5889892578125), (1, 984.5716552734375)]","[(0, 6866.38818359375), (1, 6583.7666015625)]","[(0, 908.0039672851562), (1, 1237.5462646484375)]","[(0, 3705.714599609375), (1, 2418.501708984375)]","[(0, 4609.41357421875), (1, 4002.753662109375)]","[(0, 2121.58203125), (1, 2372.520263671875)]","[(0, 816.5130004882812), (1, 912.5772705078125)]","[(0, 1780.7279052734375), (1, 1784.8040771484375)]","[(0, 1174.07666015625), (1, 2083.1875)]","[(0, 1690.5438232421875), (1, 1679.013916015625)]","[(0, 1143.4771728515625), (1, 867.6484375)]","[(0, 625.6450805664062), (1, 964.8839721679688)]"
9,"[(0, 1596.6656494140625), (1, 1857.855712890625)]","[(0, 1396.83447265625), (1, 1281.6754150390625)]","[(0, 1448.2669677734375), (1, 1281.9173583984375)]","[(0, 688.6438598632812), (1, 890.84423828125)]","[(0, 1688.7607421875), (1, 2212.611083984375)]","[(0, 629.7749633789062), (1, 316.1028747558594)]","[(0, 1590.7510986328125), (1, 1692.2802734375)]","[(0, 2621.550048828125), (1, 1293.1439208984375)]","[(0, 1324.121826171875), (1, 928.4832763671875)]","[(0, 2428.8095703125), (1, 3032.955810546875)]","[(0, 744.3165283203125), (1, 838.9775390625)]","[(0, 1746.2113037109375), (1, 668.0484619140625)]","[(0, 7377.63232421875), (1, 7015.11669921875)]","[(0, 1189.4744873046875), (1, 1467.877197265625)]","[(0, 4663.4453125), (1, 2799.41357421875)]","[(0, 3462.079833984375), (1, 3409.065185546875)]","[(0, 1223.8243408203125), (1, 1265.218505859375)]","[(0, 1375.5543212890625), (1, 1589.2181396484375)]","[(0, 2924.9619140625), (1, 1676.7056884765625)]","[(0, 1007.9935913085938), (1, 1245.9375)]","[(0, 736.2138061523438), (1, 667.8289794921875)]","[(0, 1341.822509765625), (1, 983.4183349609375)]","[(0, 1843.901611328125), (1, 1533.945556640625)]"
