,best
agreement_determiner_noun-across_1_adjective,0.521
agreement_determiner_noun-between_neighbors,0.542
agreement_subject_verb-across_prepositional_phrase,0.5435
agreement_subject_verb-across_relative_clause,0.515
agreement_subject_verb-in_question_with_aux,0.5025
agreement_subject_verb-in_simple_question,0.504
anaphor_agreement-pronoun_gender,0.5365
argument_structure-dropped_argument,0.933
argument_structure-swapped_arguments,1.0
argument_structure-transitive,0.6325
binding-principle_a,0.412
case-subjective_pronoun,1.0
ellipsis-n_bar,0.413
filler-gap-wh_question_object,0.6155
filler-gap-wh_question_subject,0.8155
irregular-verb,0.6535
island-effects-adjunct_island,0.598
island-effects-coordinate_structure_constraint,0.635
local_attractor-in_question_with_aux,0.607
npi_licensing-matrix_question,0.2425
npi_licensing-only_npi_licensor,0.972
quantifiers-existential_there,0.76
quantifiers-superlative,0.48
