,best
adjunct_island,0.571
anaphor_gender_agreement,0.635
anaphor_number_agreement,0.562
animate_subject_passive,0.575
animate_subject_trans,0.52
causative,0.456
complex_NP_island,0.445
coordinate_structure_constraint_complex_left_branch,0.203
coordinate_structure_constraint_object_extraction,0.28
determiner_noun_agreement_1,0.519
determiner_noun_agreement_2,0.508
determiner_noun_agreement_irregular_1,0.54
determiner_noun_agreement_irregular_2,0.595
determiner_noun_agreement_with_adj_2,0.485
determiner_noun_agreement_with_adj_irregular_1,0.547
determiner_noun_agreement_with_adj_irregular_2,0.531
determiner_noun_agreement_with_adjective_1,0.494
distractor_agreement_relational_noun,0.455
distractor_agreement_relative_clause,0.466
drop_argument,0.407
ellipsis_n_bar_1,0.24
ellipsis_n_bar_2,0.499
existential_there_object_raising,0.671
existential_there_quantifiers_1,0.766
existential_there_quantifiers_2,0.296
existential_there_subject_raising,0.55
expletive_it_object_raising,0.613
inchoative,0.479
intransitive,0.387
irregular_past_participle_adjectives,0.427
irregular_past_participle_verbs,0.782
irregular_plural_subject_verb_agreement_1,0.583
irregular_plural_subject_verb_agreement_2,0.548
left_branch_island_echo_question,0.597
left_branch_island_simple_question,0.295
matrix_question_npi_licensor_present,0.061
npi_present_1,0.349
npi_present_2,0.347
only_npi_licensor_present,0.0
only_npi_scope,0.087
passive_1,0.462
passive_2,0.442
principle_A_c_command,0.581
principle_A_case_1,1.0
principle_A_case_2,0.468
principle_A_domain_1,0.998
principle_A_domain_2,0.509
principle_A_domain_3,0.488
principle_A_reconstruction,0.201
regular_plural_subject_verb_agreement_1,0.521
regular_plural_subject_verb_agreement_2,0.512
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.647
sentential_subject_island,0.545
superlative_quantifiers_1,0.49
superlative_quantifiers_2,0.65
tough_vs_raising_1,0.432
tough_vs_raising_2,0.609
transitive,0.571
wh_island,0.954
wh_questions_object_gap,0.439
wh_questions_subject_gap,0.75
wh_questions_subject_gap_long_distance,0.775
wh_vs_that_no_gap,0.758
wh_vs_that_no_gap_long_distance,0.817
wh_vs_that_with_gap,0.284
wh_vs_that_with_gap_long_distance,0.262
