,best
adjunct_island,0.504
anaphor_gender_agreement,0.604
anaphor_number_agreement,0.48
animate_subject_passive,0.554
animate_subject_trans,0.503
causative,0.457
complex_NP_island,0.445
coordinate_structure_constraint_complex_left_branch,0.271
coordinate_structure_constraint_object_extraction,0.329
determiner_noun_agreement_1,0.486
determiner_noun_agreement_2,0.487
determiner_noun_agreement_irregular_1,0.523
determiner_noun_agreement_irregular_2,0.519
determiner_noun_agreement_with_adj_2,0.485
determiner_noun_agreement_with_adj_irregular_1,0.548
determiner_noun_agreement_with_adj_irregular_2,0.532
determiner_noun_agreement_with_adjective_1,0.484
distractor_agreement_relational_noun,0.447
distractor_agreement_relative_clause,0.481
drop_argument,0.432
ellipsis_n_bar_1,0.198
ellipsis_n_bar_2,0.48
existential_there_object_raising,0.684
existential_there_quantifiers_1,0.664
existential_there_quantifiers_2,0.194
existential_there_subject_raising,0.587
expletive_it_object_raising,0.61
inchoative,0.442
intransitive,0.397
irregular_past_participle_adjectives,0.538
irregular_past_participle_verbs,0.777
irregular_plural_subject_verb_agreement_1,0.552
irregular_plural_subject_verb_agreement_2,0.573
left_branch_island_echo_question,0.565
left_branch_island_simple_question,0.304
matrix_question_npi_licensor_present,0.048
npi_present_1,0.43
npi_present_2,0.363
only_npi_licensor_present,0.0
only_npi_scope,0.079
passive_1,0.498
passive_2,0.46
principle_A_c_command,0.551
principle_A_case_1,1.0
principle_A_case_2,0.418
principle_A_domain_1,0.998
principle_A_domain_2,0.489
principle_A_domain_3,0.482
principle_A_reconstruction,0.23
regular_plural_subject_verb_agreement_1,0.551
regular_plural_subject_verb_agreement_2,0.497
sentential_negation_npi_licensor_present,0.998
sentential_negation_npi_scope,0.719
sentential_subject_island,0.593
superlative_quantifiers_1,0.492
superlative_quantifiers_2,0.5
tough_vs_raising_1,0.467
tough_vs_raising_2,0.583
transitive,0.57
wh_island,0.802
wh_questions_object_gap,0.482
wh_questions_subject_gap,0.77
wh_questions_subject_gap_long_distance,0.827
wh_vs_that_no_gap,0.867
wh_vs_that_no_gap_long_distance,0.845
wh_vs_that_with_gap,0.148
wh_vs_that_with_gap_long_distance,0.197
