,best
adjunct_island,0.586
anaphor_gender_agreement,0.537
anaphor_number_agreement,0.489
animate_subject_passive,0.506
animate_subject_trans,0.357
causative,0.45
complex_NP_island,0.513
coordinate_structure_constraint_complex_left_branch,0.315
coordinate_structure_constraint_object_extraction,0.494
determiner_noun_agreement_1,0.506
determiner_noun_agreement_2,0.489
determiner_noun_agreement_irregular_1,0.505
determiner_noun_agreement_irregular_2,0.529
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.521
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.505
distractor_agreement_relational_noun,0.485
distractor_agreement_relative_clause,0.53
drop_argument,0.549
ellipsis_n_bar_1,0.246
ellipsis_n_bar_2,0.329
existential_there_object_raising,0.712
existential_there_quantifiers_1,0.741
existential_there_quantifiers_2,0.054
existential_there_subject_raising,0.582
expletive_it_object_raising,0.632
inchoative,0.343
intransitive,0.387
irregular_past_participle_adjectives,0.302
irregular_past_participle_verbs,0.622
irregular_plural_subject_verb_agreement_1,0.532
irregular_plural_subject_verb_agreement_2,0.522
left_branch_island_echo_question,0.618
left_branch_island_simple_question,0.312
matrix_question_npi_licensor_present,0.015
npi_present_1,0.22
npi_present_2,0.21
only_npi_licensor_present,0.463
only_npi_scope,0.336
passive_1,0.636
passive_2,0.625
principle_A_c_command,0.4
principle_A_case_1,1.0
principle_A_case_2,0.441
principle_A_domain_1,0.991
principle_A_domain_2,0.53
principle_A_domain_3,0.52
principle_A_reconstruction,0.392
regular_plural_subject_verb_agreement_1,0.458
regular_plural_subject_verb_agreement_2,0.458
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.585
sentential_subject_island,0.468
superlative_quantifiers_1,0.395
superlative_quantifiers_2,0.363
tough_vs_raising_1,0.512
tough_vs_raising_2,0.552
transitive,0.611
wh_island,0.924
wh_questions_object_gap,0.627
wh_questions_subject_gap,0.933
wh_questions_subject_gap_long_distance,0.866
wh_vs_that_no_gap,0.966
wh_vs_that_no_gap_long_distance,0.968
wh_vs_that_with_gap,0.039
wh_vs_that_with_gap_long_distance,0.05
