,best
adjunct_island,0.518
anaphor_gender_agreement,0.778
anaphor_number_agreement,0.647
animate_subject_passive,0.543
animate_subject_trans,0.36
causative,0.466
complex_NP_island,0.472
coordinate_structure_constraint_complex_left_branch,0.339
coordinate_structure_constraint_object_extraction,0.459
determiner_noun_agreement_1,0.539
determiner_noun_agreement_2,0.491
determiner_noun_agreement_irregular_1,0.49
determiner_noun_agreement_irregular_2,0.53
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.541
determiner_noun_agreement_with_adj_irregular_2,0.539
determiner_noun_agreement_with_adjective_1,0.477
distractor_agreement_relational_noun,0.465
distractor_agreement_relative_clause,0.512
drop_argument,0.584
ellipsis_n_bar_1,0.134
ellipsis_n_bar_2,0.356
existential_there_object_raising,0.694
existential_there_quantifiers_1,0.813
existential_there_quantifiers_2,0.483
existential_there_subject_raising,0.612
expletive_it_object_raising,0.645
inchoative,0.38
intransitive,0.446
irregular_past_participle_adjectives,0.397
irregular_past_participle_verbs,0.722
irregular_plural_subject_verb_agreement_1,0.54
irregular_plural_subject_verb_agreement_2,0.496
left_branch_island_echo_question,0.66
left_branch_island_simple_question,0.366
matrix_question_npi_licensor_present,0.058
npi_present_1,0.388
npi_present_2,0.338
only_npi_licensor_present,0.115
only_npi_scope,0.216
passive_1,0.609
passive_2,0.577
principle_A_c_command,0.38
principle_A_case_1,1.0
principle_A_case_2,0.422
principle_A_domain_1,0.985
principle_A_domain_2,0.441
principle_A_domain_3,0.532
principle_A_reconstruction,0.377
regular_plural_subject_verb_agreement_1,0.499
regular_plural_subject_verb_agreement_2,0.43
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.854
sentential_subject_island,0.515
superlative_quantifiers_1,0.227
superlative_quantifiers_2,0.179
tough_vs_raising_1,0.432
tough_vs_raising_2,0.583
transitive,0.61
wh_island,0.944
wh_questions_object_gap,0.556
wh_questions_subject_gap,0.916
wh_questions_subject_gap_long_distance,0.828
wh_vs_that_no_gap,0.873
wh_vs_that_no_gap_long_distance,0.846
wh_vs_that_with_gap,0.111
wh_vs_that_with_gap_long_distance,0.173
