,epoch_3
adjunct_island,0.511
anaphor_gender_agreement,0.773
anaphor_number_agreement,0.642
animate_subject_passive,0.526
animate_subject_trans,0.409
causative,0.468
complex_NP_island,0.484
coordinate_structure_constraint_complex_left_branch,0.424
coordinate_structure_constraint_object_extraction,0.468
determiner_noun_agreement_1,0.523
determiner_noun_agreement_2,0.489
determiner_noun_agreement_irregular_1,0.505
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.471
determiner_noun_agreement_with_adj_irregular_1,0.537
determiner_noun_agreement_with_adj_irregular_2,0.54
determiner_noun_agreement_with_adjective_1,0.49
distractor_agreement_relational_noun,0.47
distractor_agreement_relative_clause,0.534
drop_argument,0.66
ellipsis_n_bar_1,0.154
ellipsis_n_bar_2,0.342
existential_there_object_raising,0.692
existential_there_quantifiers_1,0.758
existential_there_quantifiers_2,0.594
existential_there_subject_raising,0.571
expletive_it_object_raising,0.671
inchoative,0.359
intransitive,0.514
irregular_past_participle_adjectives,0.469
irregular_past_participle_verbs,0.701
irregular_plural_subject_verb_agreement_1,0.529
irregular_plural_subject_verb_agreement_2,0.488
left_branch_island_echo_question,0.517
left_branch_island_simple_question,0.493
matrix_question_npi_licensor_present,0.126
npi_present_1,0.27
npi_present_2,0.233
only_npi_licensor_present,0.305
only_npi_scope,0.553
passive_1,0.611
passive_2,0.618
principle_A_c_command,0.436
principle_A_case_1,0.995
principle_A_case_2,0.408
principle_A_domain_1,0.883
principle_A_domain_2,0.412
principle_A_domain_3,0.516
principle_A_reconstruction,0.308
regular_plural_subject_verb_agreement_1,0.517
regular_plural_subject_verb_agreement_2,0.463
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.76
sentential_subject_island,0.504
superlative_quantifiers_1,0.343
superlative_quantifiers_2,0.108
tough_vs_raising_1,0.483
tough_vs_raising_2,0.57
transitive,0.606
wh_island,0.809
wh_questions_object_gap,0.533
wh_questions_subject_gap,0.815
wh_questions_subject_gap_long_distance,0.686
wh_vs_that_no_gap,0.72
wh_vs_that_no_gap_long_distance,0.713
wh_vs_that_with_gap,0.256
wh_vs_that_with_gap_long_distance,0.315
