,epoch_4
adjunct_island,0.572
anaphor_gender_agreement,0.555
anaphor_number_agreement,0.487
animate_subject_passive,0.568
animate_subject_trans,0.481
causative,0.437
complex_NP_island,0.442
coordinate_structure_constraint_complex_left_branch,0.102
coordinate_structure_constraint_object_extraction,0.584
determiner_noun_agreement_1,0.511
determiner_noun_agreement_2,0.495
determiner_noun_agreement_irregular_1,0.521
determiner_noun_agreement_irregular_2,0.544
determiner_noun_agreement_with_adj_2,0.469
determiner_noun_agreement_with_adj_irregular_1,0.553
determiner_noun_agreement_with_adj_irregular_2,0.54
determiner_noun_agreement_with_adjective_1,0.495
distractor_agreement_relational_noun,0.486
distractor_agreement_relative_clause,0.473
drop_argument,0.485
ellipsis_n_bar_1,0.208
ellipsis_n_bar_2,0.425
existential_there_object_raising,0.666
existential_there_quantifiers_1,0.614
existential_there_quantifiers_2,0.153
existential_there_subject_raising,0.593
expletive_it_object_raising,0.606
inchoative,0.403
intransitive,0.405
irregular_past_participle_adjectives,0.15
irregular_past_participle_verbs,0.759
irregular_plural_subject_verb_agreement_1,0.574
irregular_plural_subject_verb_agreement_2,0.57
left_branch_island_echo_question,0.257
left_branch_island_simple_question,0.12
matrix_question_npi_licensor_present,0.201
npi_present_1,0.432
npi_present_2,0.374
only_npi_licensor_present,0.004
only_npi_scope,0.469
passive_1,0.521
passive_2,0.489
principle_A_c_command,0.61
principle_A_case_1,1.0
principle_A_case_2,0.463
principle_A_domain_1,0.997
principle_A_domain_2,0.493
principle_A_domain_3,0.535
principle_A_reconstruction,0.256
regular_plural_subject_verb_agreement_1,0.483
regular_plural_subject_verb_agreement_2,0.482
sentential_negation_npi_licensor_present,0.994
sentential_negation_npi_scope,0.778
sentential_subject_island,0.571
superlative_quantifiers_1,0.493
superlative_quantifiers_2,0.538
tough_vs_raising_1,0.467
tough_vs_raising_2,0.585
transitive,0.573
wh_island,0.842
wh_questions_object_gap,0.472
wh_questions_subject_gap,0.835
wh_questions_subject_gap_long_distance,0.842
wh_vs_that_no_gap,0.839
wh_vs_that_no_gap_long_distance,0.875
wh_vs_that_with_gap,0.188
wh_vs_that_with_gap_long_distance,0.202
