,best
adjunct_island,0.494
anaphor_gender_agreement,0.692
anaphor_number_agreement,0.606
animate_subject_passive,0.559
animate_subject_trans,0.447
causative,0.457
complex_NP_island,0.317
coordinate_structure_constraint_complex_left_branch,0.413
coordinate_structure_constraint_object_extraction,0.483
determiner_noun_agreement_1,0.528
determiner_noun_agreement_2,0.492
determiner_noun_agreement_irregular_1,0.51
determiner_noun_agreement_irregular_2,0.539
determiner_noun_agreement_with_adj_2,0.474
determiner_noun_agreement_with_adj_irregular_1,0.513
determiner_noun_agreement_with_adj_irregular_2,0.55
determiner_noun_agreement_with_adjective_1,0.492
distractor_agreement_relational_noun,0.506
distractor_agreement_relative_clause,0.532
drop_argument,0.414
ellipsis_n_bar_1,0.34
ellipsis_n_bar_2,0.326
existential_there_object_raising,0.669
existential_there_quantifiers_1,0.693
existential_there_quantifiers_2,0.234
existential_there_subject_raising,0.633
expletive_it_object_raising,0.614
inchoative,0.334
intransitive,0.333
irregular_past_participle_adjectives,0.175
irregular_past_participle_verbs,0.729
irregular_plural_subject_verb_agreement_1,0.538
irregular_plural_subject_verb_agreement_2,0.493
left_branch_island_echo_question,0.685
left_branch_island_simple_question,0.441
matrix_question_npi_licensor_present,0.1
npi_present_1,0.399
npi_present_2,0.346
only_npi_licensor_present,0.539
only_npi_scope,0.585
passive_1,0.561
passive_2,0.547
principle_A_c_command,0.384
principle_A_case_1,1.0
principle_A_case_2,0.434
principle_A_domain_1,1.0
principle_A_domain_2,0.473
principle_A_domain_3,0.484
principle_A_reconstruction,0.382
regular_plural_subject_verb_agreement_1,0.449
regular_plural_subject_verb_agreement_2,0.465
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.641
sentential_subject_island,0.477
superlative_quantifiers_1,0.505
superlative_quantifiers_2,0.06
tough_vs_raising_1,0.472
tough_vs_raising_2,0.574
transitive,0.614
wh_island,0.874
wh_questions_object_gap,0.689
wh_questions_subject_gap,0.893
wh_questions_subject_gap_long_distance,0.928
wh_vs_that_no_gap,0.969
wh_vs_that_no_gap_long_distance,0.976
wh_vs_that_with_gap,0.024
wh_vs_that_with_gap_long_distance,0.032
