,best
adjunct_island,0.471
anaphor_gender_agreement,0.611
anaphor_number_agreement,0.518
animate_subject_passive,0.484
animate_subject_trans,0.57
causative,0.38
complex_NP_island,0.348
coordinate_structure_constraint_complex_left_branch,0.393
coordinate_structure_constraint_object_extraction,0.499
determiner_noun_agreement_1,0.519
determiner_noun_agreement_2,0.494
determiner_noun_agreement_irregular_1,0.525
determiner_noun_agreement_irregular_2,0.476
determiner_noun_agreement_with_adj_2,0.505
determiner_noun_agreement_with_adj_irregular_1,0.524
determiner_noun_agreement_with_adj_irregular_2,0.535
determiner_noun_agreement_with_adjective_1,0.482
distractor_agreement_relational_noun,0.534
distractor_agreement_relative_clause,0.532
drop_argument,0.468
ellipsis_n_bar_1,0.425
ellipsis_n_bar_2,0.435
existential_there_object_raising,0.516
existential_there_quantifiers_1,0.492
existential_there_quantifiers_2,0.693
existential_there_subject_raising,0.481
expletive_it_object_raising,0.489
inchoative,0.462
intransitive,0.456
irregular_past_participle_adjectives,0.57
irregular_past_participle_verbs,0.491
irregular_plural_subject_verb_agreement_1,0.522
irregular_plural_subject_verb_agreement_2,0.511
left_branch_island_echo_question,0.398
left_branch_island_simple_question,0.361
matrix_question_npi_licensor_present,0.348
npi_present_1,0.423
npi_present_2,0.554
only_npi_licensor_present,0.002
only_npi_scope,0.418
passive_1,0.52
passive_2,0.534
principle_A_c_command,0.305
principle_A_case_1,0.627
principle_A_case_2,0.471
principle_A_domain_1,0.63
principle_A_domain_2,0.482
principle_A_domain_3,0.514
principle_A_reconstruction,0.522
regular_plural_subject_verb_agreement_1,0.378
regular_plural_subject_verb_agreement_2,0.481
sentential_negation_npi_licensor_present,0.499
sentential_negation_npi_scope,0.472
sentential_subject_island,0.528
superlative_quantifiers_1,0.453
superlative_quantifiers_2,0.005
tough_vs_raising_1,0.466
tough_vs_raising_2,0.559
transitive,0.55
wh_island,0.643
wh_questions_object_gap,0.745
wh_questions_subject_gap,0.954
wh_questions_subject_gap_long_distance,0.924
wh_vs_that_no_gap,0.977
wh_vs_that_no_gap_long_distance,0.975
wh_vs_that_with_gap,0.024
wh_vs_that_with_gap_long_distance,0.032
