,best
adjunct_island,0.502
anaphor_gender_agreement,0.564
anaphor_number_agreement,0.507
animate_subject_passive,0.483
animate_subject_trans,0.557
causative,0.484
complex_NP_island,0.479
coordinate_structure_constraint_complex_left_branch,0.436
coordinate_structure_constraint_object_extraction,0.52
determiner_noun_agreement_1,0.49
determiner_noun_agreement_2,0.522
determiner_noun_agreement_irregular_1,0.527
determiner_noun_agreement_irregular_2,0.488
determiner_noun_agreement_with_adj_2,0.506
determiner_noun_agreement_with_adj_irregular_1,0.517
determiner_noun_agreement_with_adj_irregular_2,0.514
determiner_noun_agreement_with_adjective_1,0.504
distractor_agreement_relational_noun,0.513
distractor_agreement_relative_clause,0.549
drop_argument,0.407
ellipsis_n_bar_1,0.458
ellipsis_n_bar_2,0.419
existential_there_object_raising,0.533
existential_there_quantifiers_1,0.628
existential_there_quantifiers_2,0.49
existential_there_subject_raising,0.532
expletive_it_object_raising,0.48
inchoative,0.466
intransitive,0.418
irregular_past_participle_adjectives,0.556
irregular_past_participle_verbs,0.433
irregular_plural_subject_verb_agreement_1,0.509
irregular_plural_subject_verb_agreement_2,0.503
left_branch_island_echo_question,0.561
left_branch_island_simple_question,0.416
matrix_question_npi_licensor_present,0.279
npi_present_1,0.17
npi_present_2,0.314
only_npi_licensor_present,0.64
only_npi_scope,0.832
passive_1,0.556
passive_2,0.555
principle_A_c_command,0.421
principle_A_case_1,0.663
principle_A_case_2,0.467
principle_A_domain_1,0.597
principle_A_domain_2,0.491
principle_A_domain_3,0.511
principle_A_reconstruction,0.497
regular_plural_subject_verb_agreement_1,0.499
regular_plural_subject_verb_agreement_2,0.494
sentential_negation_npi_licensor_present,0.978
sentential_negation_npi_scope,0.448
sentential_subject_island,0.528
superlative_quantifiers_1,0.94
superlative_quantifiers_2,0.202
tough_vs_raising_1,0.598
tough_vs_raising_2,0.408
transitive,0.531
wh_island,0.249
wh_questions_object_gap,0.683
wh_questions_subject_gap,0.851
wh_questions_subject_gap_long_distance,0.708
wh_vs_that_no_gap,0.828
wh_vs_that_no_gap_long_distance,0.822
wh_vs_that_with_gap,0.149
wh_vs_that_with_gap_long_distance,0.18
