,best
adjunct_island,0.517
anaphor_gender_agreement,0.342
anaphor_number_agreement,0.43
animate_subject_passive,0.474
animate_subject_trans,0.433
causative,0.491
complex_NP_island,0.568
coordinate_structure_constraint_complex_left_branch,0.426
coordinate_structure_constraint_object_extraction,0.615
determiner_noun_agreement_1,0.5
determiner_noun_agreement_2,0.505
determiner_noun_agreement_irregular_1,0.501
determiner_noun_agreement_irregular_2,0.442
determiner_noun_agreement_with_adj_2,0.517
determiner_noun_agreement_with_adj_irregular_1,0.49
determiner_noun_agreement_with_adj_irregular_2,0.473
determiner_noun_agreement_with_adjective_1,0.499
distractor_agreement_relational_noun,0.517
distractor_agreement_relative_clause,0.542
drop_argument,0.504
ellipsis_n_bar_1,0.28
ellipsis_n_bar_2,0.431
existential_there_object_raising,0.639
existential_there_quantifiers_1,0.675
existential_there_quantifiers_2,0.055
existential_there_subject_raising,0.617
expletive_it_object_raising,0.612
inchoative,0.356
intransitive,0.336
irregular_past_participle_adjectives,0.61
irregular_past_participle_verbs,0.527
irregular_plural_subject_verb_agreement_1,0.531
irregular_plural_subject_verb_agreement_2,0.487
left_branch_island_echo_question,0.63
left_branch_island_simple_question,0.42
matrix_question_npi_licensor_present,0.037
npi_present_1,0.061
npi_present_2,0.095
only_npi_licensor_present,0.488
only_npi_scope,0.501
passive_1,0.582
passive_2,0.621
principle_A_c_command,0.395
principle_A_case_1,0.982
principle_A_case_2,0.48
principle_A_domain_1,0.654
principle_A_domain_2,0.578
principle_A_domain_3,0.504
principle_A_reconstruction,0.451
regular_plural_subject_verb_agreement_1,0.42
regular_plural_subject_verb_agreement_2,0.465
sentential_negation_npi_licensor_present,0.986
sentential_negation_npi_scope,0.592
sentential_subject_island,0.506
superlative_quantifiers_1,0.506
superlative_quantifiers_2,0.153
tough_vs_raising_1,0.431
tough_vs_raising_2,0.587
transitive,0.581
wh_island,0.566
wh_questions_object_gap,0.634
wh_questions_subject_gap,0.85
wh_questions_subject_gap_long_distance,0.674
wh_vs_that_no_gap,0.82
wh_vs_that_no_gap_long_distance,0.794
wh_vs_that_with_gap,0.19
wh_vs_that_with_gap_long_distance,0.242
