,best
adjunct_island,0.517
anaphor_gender_agreement,0.775
anaphor_number_agreement,0.645
animate_subject_passive,0.542
animate_subject_trans,0.362
causative,0.469
complex_NP_island,0.475
coordinate_structure_constraint_complex_left_branch,0.342
coordinate_structure_constraint_object_extraction,0.462
determiner_noun_agreement_1,0.534
determiner_noun_agreement_2,0.491
determiner_noun_agreement_irregular_1,0.493
determiner_noun_agreement_irregular_2,0.53
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.548
determiner_noun_agreement_with_adj_irregular_2,0.54
determiner_noun_agreement_with_adjective_1,0.478
distractor_agreement_relational_noun,0.465
distractor_agreement_relative_clause,0.512
drop_argument,0.588
ellipsis_n_bar_1,0.135
ellipsis_n_bar_2,0.355
existential_there_object_raising,0.693
existential_there_quantifiers_1,0.814
existential_there_quantifiers_2,0.475
existential_there_subject_raising,0.613
expletive_it_object_raising,0.645
inchoative,0.379
intransitive,0.45
irregular_past_participle_adjectives,0.391
irregular_past_participle_verbs,0.717
irregular_plural_subject_verb_agreement_1,0.541
irregular_plural_subject_verb_agreement_2,0.499
left_branch_island_echo_question,0.664
left_branch_island_simple_question,0.374
matrix_question_npi_licensor_present,0.058
npi_present_1,0.388
npi_present_2,0.335
only_npi_licensor_present,0.108
only_npi_scope,0.219
passive_1,0.611
passive_2,0.578
principle_A_c_command,0.377
principle_A_case_1,0.999
principle_A_case_2,0.422
principle_A_domain_1,0.98
principle_A_domain_2,0.438
principle_A_domain_3,0.533
principle_A_reconstruction,0.38
regular_plural_subject_verb_agreement_1,0.498
regular_plural_subject_verb_agreement_2,0.433
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.849
sentential_subject_island,0.507
superlative_quantifiers_1,0.227
superlative_quantifiers_2,0.186
tough_vs_raising_1,0.427
tough_vs_raising_2,0.582
transitive,0.611
wh_island,0.941
wh_questions_object_gap,0.553
wh_questions_subject_gap,0.914
wh_questions_subject_gap_long_distance,0.82
wh_vs_that_no_gap,0.87
wh_vs_that_no_gap_long_distance,0.839
wh_vs_that_with_gap,0.119
wh_vs_that_with_gap_long_distance,0.183
