,epoch_2
adjunct_island,0.539
anaphor_gender_agreement,0.382
anaphor_number_agreement,0.49
animate_subject_passive,0.543
animate_subject_trans,0.436
causative,0.42
complex_NP_island,0.474
coordinate_structure_constraint_complex_left_branch,0.315
coordinate_structure_constraint_object_extraction,0.597
determiner_noun_agreement_1,0.484
determiner_noun_agreement_2,0.518
determiner_noun_agreement_irregular_1,0.502
determiner_noun_agreement_irregular_2,0.507
determiner_noun_agreement_with_adj_2,0.486
determiner_noun_agreement_with_adj_irregular_1,0.55
determiner_noun_agreement_with_adj_irregular_2,0.525
determiner_noun_agreement_with_adjective_1,0.491
distractor_agreement_relational_noun,0.487
distractor_agreement_relative_clause,0.5
drop_argument,0.584
ellipsis_n_bar_1,0.23
ellipsis_n_bar_2,0.433
existential_there_object_raising,0.702
existential_there_quantifiers_1,0.574
existential_there_quantifiers_2,0.185
existential_there_subject_raising,0.582
expletive_it_object_raising,0.644
inchoative,0.374
intransitive,0.453
irregular_past_participle_adjectives,0.417
irregular_past_participle_verbs,0.654
irregular_plural_subject_verb_agreement_1,0.544
irregular_plural_subject_verb_agreement_2,0.541
left_branch_island_echo_question,0.311
left_branch_island_simple_question,0.275
matrix_question_npi_licensor_present,0.197
npi_present_1,0.36
npi_present_2,0.358
only_npi_licensor_present,0.101
only_npi_scope,0.393
passive_1,0.53
passive_2,0.52
principle_A_c_command,0.651
principle_A_case_1,1.0
principle_A_case_2,0.431
principle_A_domain_1,0.999
principle_A_domain_2,0.528
principle_A_domain_3,0.533
principle_A_reconstruction,0.321
regular_plural_subject_verb_agreement_1,0.465
regular_plural_subject_verb_agreement_2,0.476
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.758
sentential_subject_island,0.544
superlative_quantifiers_1,0.427
superlative_quantifiers_2,0.489
tough_vs_raising_1,0.474
tough_vs_raising_2,0.56
transitive,0.579
wh_island,0.919
wh_questions_object_gap,0.464
wh_questions_subject_gap,0.805
wh_questions_subject_gap_long_distance,0.837
wh_vs_that_no_gap,0.885
wh_vs_that_no_gap_long_distance,0.875
wh_vs_that_with_gap,0.158
wh_vs_that_with_gap_long_distance,0.155
