,best
adjunct_island,0.704
superlative_quantifiers_2,0.322
anaphor_gender_agreement,0.665
tough_vs_raising_1,0.479
anaphor_number_agreement,0.637
tough_vs_raising_2,0.583
animate_subject_passive,0.546
wh_questions_subject_gap,0.861
animate_subject_trans,0.423
causative,0.445
wh_vs_that_no_gap,0.95
complex_NP_island,0.405
coordinate_structure_constraint_complex_left_branch,0.158
left_branch_island_echo_question,0.534
coordinate_structure_constraint_object_extraction,0.386
transitive,0.611
determiner_noun_agreement_1,0.591
wh_island,0.801
determiner_noun_agreement_2,0.497
only_npi_scope,0.451
determiner_noun_agreement_irregular_1,0.543
passive_1,0.574
determiner_noun_agreement_irregular_2,0.544
principle_A_domain_1,0.969
determiner_noun_agreement_with_adj_2,0.481
left_branch_island_simple_question,0.185
determiner_noun_agreement_with_adj_irregular_1,0.512
matrix_question_npi_licensor_present,0.079
determiner_noun_agreement_with_adj_irregular_2,0.544
npi_present_1,0.487
determiner_noun_agreement_with_adjective_1,0.541
principle_A_domain_2,0.461
distractor_agreement_relational_noun,0.49
principle_A_domain_3,0.501
distractor_agreement_relative_clause,0.497
drop_argument,0.533
wh_vs_that_with_gap,0.092
ellipsis_n_bar_1,0.266
ellipsis_n_bar_2,0.488
principle_A_reconstruction,0.204
existential_there_object_raising,0.669
regular_plural_subject_verb_agreement_1,0.616
existential_there_quantifiers_1,0.83
regular_plural_subject_verb_agreement_2,0.51
existential_there_quantifiers_2,0.379
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.487
wh_questions_object_gap,0.488
expletive_it_object_raising,0.642
inchoative,0.474
intransitive,0.456
sentential_negation_npi_scope,0.602
irregular_past_participle_adjectives,0.791
sentential_subject_island,0.452
irregular_past_participle_verbs,0.687
npi_present_2,0.422
irregular_plural_subject_verb_agreement_1,0.608
only_npi_licensor_present,0.508
irregular_plural_subject_verb_agreement_2,0.537
passive_2,0.49
principle_A_c_command,0.515
principle_A_case_1,1.0
principle_A_case_2,0.467
superlative_quantifiers_1,0.16
wh_questions_subject_gap_long_distance,0.916
wh_vs_that_no_gap_long_distance,0.955
wh_vs_that_with_gap_long_distance,0.075
