,epoch_2
adjunct_island,0.536
anaphor_gender_agreement,0.425
anaphor_number_agreement,0.487
animate_subject_passive,0.544
animate_subject_trans,0.445
causative,0.412
complex_NP_island,0.468
coordinate_structure_constraint_complex_left_branch,0.312
coordinate_structure_constraint_object_extraction,0.582
determiner_noun_agreement_1,0.488
determiner_noun_agreement_2,0.512
determiner_noun_agreement_irregular_1,0.495
determiner_noun_agreement_irregular_2,0.504
determiner_noun_agreement_with_adj_2,0.489
determiner_noun_agreement_with_adj_irregular_1,0.552
determiner_noun_agreement_with_adj_irregular_2,0.529
determiner_noun_agreement_with_adjective_1,0.49
distractor_agreement_relational_noun,0.502
distractor_agreement_relative_clause,0.495
drop_argument,0.587
ellipsis_n_bar_1,0.217
ellipsis_n_bar_2,0.431
existential_there_object_raising,0.702
existential_there_quantifiers_1,0.583
existential_there_quantifiers_2,0.197
existential_there_subject_raising,0.581
expletive_it_object_raising,0.656
inchoative,0.378
intransitive,0.456
irregular_past_participle_adjectives,0.41
irregular_past_participle_verbs,0.649
irregular_plural_subject_verb_agreement_1,0.553
irregular_plural_subject_verb_agreement_2,0.549
left_branch_island_echo_question,0.331
left_branch_island_simple_question,0.275
matrix_question_npi_licensor_present,0.191
npi_present_1,0.363
npi_present_2,0.361
only_npi_licensor_present,0.034
only_npi_scope,0.358
passive_1,0.537
passive_2,0.512
principle_A_c_command,0.634
principle_A_case_1,1.0
principle_A_case_2,0.434
principle_A_domain_1,0.998
principle_A_domain_2,0.52
principle_A_domain_3,0.525
principle_A_reconstruction,0.308
regular_plural_subject_verb_agreement_1,0.459
regular_plural_subject_verb_agreement_2,0.473
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.759
sentential_subject_island,0.539
superlative_quantifiers_1,0.421
superlative_quantifiers_2,0.478
tough_vs_raising_1,0.473
tough_vs_raising_2,0.554
transitive,0.583
wh_island,0.918
wh_questions_object_gap,0.458
wh_questions_subject_gap,0.818
wh_questions_subject_gap_long_distance,0.838
wh_vs_that_no_gap,0.885
wh_vs_that_no_gap_long_distance,0.867
wh_vs_that_with_gap,0.15
wh_vs_that_with_gap_long_distance,0.164
