,best
adjunct_island,0.536
superlative_quantifiers_2,0.293
anaphor_gender_agreement,0.481
tough_vs_raising_1,0.525
anaphor_number_agreement,0.555
tough_vs_raising_2,0.561
animate_subject_passive,0.565
wh_questions_subject_gap,0.861
animate_subject_trans,0.528
causative,0.443
wh_vs_that_no_gap,0.968
complex_NP_island,0.508
coordinate_structure_constraint_complex_left_branch,0.178
left_branch_island_echo_question,0.413
coordinate_structure_constraint_object_extraction,0.457
transitive,0.582
determiner_noun_agreement_1,0.513
wh_island,0.445
determiner_noun_agreement_2,0.498
only_npi_scope,0.195
determiner_noun_agreement_irregular_1,0.487
passive_1,0.566
determiner_noun_agreement_irregular_2,0.513
principle_A_domain_1,1.0
determiner_noun_agreement_with_adj_2,0.48
left_branch_island_simple_question,0.206
determiner_noun_agreement_with_adj_irregular_1,0.535
matrix_question_npi_licensor_present,0.047
determiner_noun_agreement_with_adj_irregular_2,0.542
npi_present_1,0.276
determiner_noun_agreement_with_adjective_1,0.496
principle_A_domain_2,0.587
distractor_agreement_relational_noun,0.443
principle_A_domain_3,0.522
distractor_agreement_relative_clause,0.501
drop_argument,0.549
wh_vs_that_with_gap,0.026
ellipsis_n_bar_1,0.271
ellipsis_n_bar_2,0.394
principle_A_reconstruction,0.261
existential_there_object_raising,0.679
regular_plural_subject_verb_agreement_1,0.554
existential_there_quantifiers_1,0.676
regular_plural_subject_verb_agreement_2,0.449
existential_there_quantifiers_2,0.033
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.564
wh_questions_object_gap,0.62
expletive_it_object_raising,0.651
inchoative,0.412
intransitive,0.429
sentential_negation_npi_scope,0.522
irregular_past_participle_adjectives,0.817
sentential_subject_island,0.508
irregular_past_participle_verbs,0.615
npi_present_2,0.26
irregular_plural_subject_verb_agreement_1,0.506
only_npi_licensor_present,0.616
irregular_plural_subject_verb_agreement_2,0.529
passive_2,0.508
principle_A_c_command,0.444
principle_A_case_1,1.0
principle_A_case_2,0.416
superlative_quantifiers_1,0.182
wh_questions_subject_gap_long_distance,0.781
wh_vs_that_no_gap_long_distance,0.942
wh_vs_that_with_gap_long_distance,0.055
