,best
adjunct_island,0.492
anaphor_gender_agreement,0.701
anaphor_number_agreement,0.521
animate_subject_passive,0.476
animate_subject_trans,0.491
causative,0.474
complex_NP_island,0.491
coordinate_structure_constraint_complex_left_branch,0.286
coordinate_structure_constraint_object_extraction,0.326
determiner_noun_agreement_1,0.518
determiner_noun_agreement_2,0.519
determiner_noun_agreement_irregular_1,0.499
determiner_noun_agreement_irregular_2,0.473
determiner_noun_agreement_with_adj_2,0.501
determiner_noun_agreement_with_adj_irregular_1,0.505
determiner_noun_agreement_with_adj_irregular_2,0.502
determiner_noun_agreement_with_adjective_1,0.516
distractor_agreement_relational_noun,0.465
distractor_agreement_relative_clause,0.539
drop_argument,0.674
ellipsis_n_bar_1,0.331
ellipsis_n_bar_2,0.528
existential_there_object_raising,0.589
existential_there_quantifiers_1,0.468
existential_there_quantifiers_2,0.03
existential_there_subject_raising,0.433
expletive_it_object_raising,0.57
inchoative,0.573
intransitive,0.715
irregular_past_participle_adjectives,0.103
irregular_past_participle_verbs,0.562
irregular_plural_subject_verb_agreement_1,0.512
irregular_plural_subject_verb_agreement_2,0.435
left_branch_island_echo_question,0.346
left_branch_island_simple_question,0.391
matrix_question_npi_licensor_present,0.618
npi_present_1,0.5
npi_present_2,0.435
only_npi_licensor_present,0.914
only_npi_scope,0.497
passive_1,0.491
passive_2,0.529
principle_A_c_command,0.31
principle_A_case_1,0.837
principle_A_case_2,0.456
principle_A_domain_1,0.411
principle_A_domain_2,0.461
principle_A_domain_3,0.497
principle_A_reconstruction,0.504
regular_plural_subject_verb_agreement_1,0.551
regular_plural_subject_verb_agreement_2,0.503
sentential_negation_npi_licensor_present,0.735
sentential_negation_npi_scope,0.482
sentential_subject_island,0.554
superlative_quantifiers_1,0.953
superlative_quantifiers_2,0.001
tough_vs_raising_1,0.469
tough_vs_raising_2,0.498
transitive,0.455
wh_island,0.952
wh_questions_object_gap,0.287
wh_questions_subject_gap,0.519
wh_questions_subject_gap_long_distance,0.511
wh_vs_that_no_gap,0.657
wh_vs_that_no_gap_long_distance,0.709
wh_vs_that_with_gap,0.323
wh_vs_that_with_gap_long_distance,0.332
