,best
adjunct_island,0.479
anaphor_gender_agreement,0.667
anaphor_number_agreement,0.536
animate_subject_passive,0.544
animate_subject_trans,0.394
causative,0.435
complex_NP_island,0.481
coordinate_structure_constraint_complex_left_branch,0.287
coordinate_structure_constraint_object_extraction,0.582
determiner_noun_agreement_1,0.529
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.53
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.547
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.501
distractor_agreement_relational_noun,0.484
distractor_agreement_relative_clause,0.524
drop_argument,0.448
ellipsis_n_bar_1,0.369
ellipsis_n_bar_2,0.337
existential_there_object_raising,0.701
existential_there_quantifiers_1,0.705
existential_there_quantifiers_2,0.081
existential_there_subject_raising,0.613
expletive_it_object_raising,0.648
inchoative,0.342
intransitive,0.32
irregular_past_participle_adjectives,0.436
irregular_past_participle_verbs,0.605
irregular_plural_subject_verb_agreement_1,0.516
irregular_plural_subject_verb_agreement_2,0.507
left_branch_island_echo_question,0.576
left_branch_island_simple_question,0.254
matrix_question_npi_licensor_present,0.028
npi_present_1,0.191
npi_present_2,0.203
only_npi_licensor_present,0.824
only_npi_scope,0.49
passive_1,0.606
passive_2,0.598
principle_A_c_command,0.42
principle_A_case_1,1.0
principle_A_case_2,0.454
principle_A_domain_1,1.0
principle_A_domain_2,0.438
principle_A_domain_3,0.516
principle_A_reconstruction,0.389
regular_plural_subject_verb_agreement_1,0.463
regular_plural_subject_verb_agreement_2,0.46
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.519
sentential_subject_island,0.498
superlative_quantifiers_1,0.506
superlative_quantifiers_2,0.121
tough_vs_raising_1,0.48
tough_vs_raising_2,0.571
transitive,0.616
wh_island,0.929
wh_questions_object_gap,0.763
wh_questions_subject_gap,0.973
wh_questions_subject_gap_long_distance,0.927
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.001
wh_vs_that_with_gap_long_distance,0.0
