,best
adjunct_island,0.621
superlative_quantifiers_2,0.511
anaphor_gender_agreement,0.509
tough_vs_raising_1,0.471
anaphor_number_agreement,0.539
tough_vs_raising_2,0.609
animate_subject_passive,0.594
wh_questions_subject_gap,0.762
animate_subject_trans,0.622
causative,0.429
wh_vs_that_no_gap,0.943
complex_NP_island,0.464
coordinate_structure_constraint_complex_left_branch,0.206
left_branch_island_echo_question,0.509
coordinate_structure_constraint_object_extraction,0.414
transitive,0.587
determiner_noun_agreement_1,0.54
wh_island,0.51
determiner_noun_agreement_2,0.491
only_npi_scope,0.192
determiner_noun_agreement_irregular_1,0.507
passive_1,0.572
determiner_noun_agreement_irregular_2,0.533
principle_A_domain_1,0.998
determiner_noun_agreement_with_adj_2,0.474
left_branch_island_simple_question,0.201
determiner_noun_agreement_with_adj_irregular_1,0.505
matrix_question_npi_licensor_present,0.047
determiner_noun_agreement_with_adj_irregular_2,0.536
npi_present_1,0.307
determiner_noun_agreement_with_adjective_1,0.518
principle_A_domain_2,0.557
distractor_agreement_relational_noun,0.445
principle_A_domain_3,0.515
distractor_agreement_relative_clause,0.488
drop_argument,0.542
wh_vs_that_with_gap,0.044
ellipsis_n_bar_1,0.306
ellipsis_n_bar_2,0.448
principle_A_reconstruction,0.256
existential_there_object_raising,0.691
regular_plural_subject_verb_agreement_1,0.551
existential_there_quantifiers_1,0.744
regular_plural_subject_verb_agreement_2,0.453
existential_there_quantifiers_2,0.261
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.55
wh_questions_object_gap,0.584
expletive_it_object_raising,0.652
inchoative,0.45
intransitive,0.45
sentential_negation_npi_scope,0.552
irregular_past_participle_adjectives,0.933
sentential_subject_island,0.485
irregular_past_participle_verbs,0.615
npi_present_2,0.277
irregular_plural_subject_verb_agreement_1,0.523
only_npi_licensor_present,0.747
irregular_plural_subject_verb_agreement_2,0.521
passive_2,0.518
principle_A_c_command,0.533
principle_A_case_1,1.0
principle_A_case_2,0.449
superlative_quantifiers_1,0.352
wh_questions_subject_gap_long_distance,0.747
wh_vs_that_no_gap_long_distance,0.922
wh_vs_that_with_gap_long_distance,0.106
