,best
adjunct_island,0.583
anaphor_gender_agreement,0.734
anaphor_number_agreement,0.648
animate_subject_passive,0.56
animate_subject_trans,0.602
causative,0.42
complex_NP_island,0.661
coordinate_structure_constraint_complex_left_branch,0.171
coordinate_structure_constraint_object_extraction,0.541
determiner_noun_agreement_1,0.511
determiner_noun_agreement_2,0.498
determiner_noun_agreement_irregular_1,0.521
determiner_noun_agreement_irregular_2,0.575
determiner_noun_agreement_with_adj_2,0.487
determiner_noun_agreement_with_adj_irregular_1,0.541
determiner_noun_agreement_with_adj_irregular_2,0.535
determiner_noun_agreement_with_adjective_1,0.499
distractor_agreement_relational_noun,0.47
distractor_agreement_relative_clause,0.46
drop_argument,0.574
ellipsis_n_bar_1,0.394
ellipsis_n_bar_2,0.514
existential_there_object_raising,0.682
existential_there_quantifiers_1,0.82
existential_there_quantifiers_2,0.019
existential_there_subject_raising,0.553
expletive_it_object_raising,0.646
inchoative,0.427
intransitive,0.454
irregular_past_participle_adjectives,0.773
irregular_past_participle_verbs,0.74
irregular_plural_subject_verb_agreement_1,0.523
irregular_plural_subject_verb_agreement_2,0.528
left_branch_island_echo_question,0.582
left_branch_island_simple_question,0.26
matrix_question_npi_licensor_present,0.004
npi_present_1,0.339
npi_present_2,0.269
only_npi_licensor_present,0.006
only_npi_scope,0.059
passive_1,0.557
passive_2,0.511
principle_A_c_command,0.385
principle_A_case_1,1.0
principle_A_case_2,0.417
principle_A_domain_1,0.921
principle_A_domain_2,0.465
principle_A_domain_3,0.504
principle_A_reconstruction,0.411
regular_plural_subject_verb_agreement_1,0.575
regular_plural_subject_verb_agreement_2,0.495
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.662
sentential_subject_island,0.595
superlative_quantifiers_1,0.331
superlative_quantifiers_2,0.449
tough_vs_raising_1,0.461
tough_vs_raising_2,0.597
transitive,0.587
wh_island,0.902
wh_questions_object_gap,0.407
wh_questions_subject_gap,0.582
wh_questions_subject_gap_long_distance,0.644
wh_vs_that_no_gap,0.892
wh_vs_that_no_gap_long_distance,0.941
wh_vs_that_with_gap,0.183
wh_vs_that_with_gap_long_distance,0.128
