,best
adjunct_island,0.587
anaphor_gender_agreement,0.713
anaphor_number_agreement,0.625
animate_subject_passive,0.545
animate_subject_trans,0.598
causative,0.436
complex_NP_island,0.612
coordinate_structure_constraint_complex_left_branch,0.251
coordinate_structure_constraint_object_extraction,0.567
determiner_noun_agreement_1,0.525
determiner_noun_agreement_2,0.498
determiner_noun_agreement_irregular_1,0.536
determiner_noun_agreement_irregular_2,0.594
determiner_noun_agreement_with_adj_2,0.485
determiner_noun_agreement_with_adj_irregular_1,0.554
determiner_noun_agreement_with_adj_irregular_2,0.521
determiner_noun_agreement_with_adjective_1,0.506
distractor_agreement_relational_noun,0.467
distractor_agreement_relative_clause,0.462
drop_argument,0.542
ellipsis_n_bar_1,0.408
ellipsis_n_bar_2,0.49
existential_there_object_raising,0.683
existential_there_quantifiers_1,0.829
existential_there_quantifiers_2,0.144
existential_there_subject_raising,0.552
expletive_it_object_raising,0.647
inchoative,0.424
intransitive,0.451
irregular_past_participle_adjectives,0.833
irregular_past_participle_verbs,0.755
irregular_plural_subject_verb_agreement_1,0.532
irregular_plural_subject_verb_agreement_2,0.535
left_branch_island_echo_question,0.605
left_branch_island_simple_question,0.348
matrix_question_npi_licensor_present,0.005
npi_present_1,0.331
npi_present_2,0.255
only_npi_licensor_present,0.106
only_npi_scope,0.092
passive_1,0.534
passive_2,0.508
principle_A_c_command,0.432
principle_A_case_1,1.0
principle_A_case_2,0.413
principle_A_domain_1,0.95
principle_A_domain_2,0.487
principle_A_domain_3,0.503
principle_A_reconstruction,0.374
regular_plural_subject_verb_agreement_1,0.571
regular_plural_subject_verb_agreement_2,0.491
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.665
sentential_subject_island,0.581
superlative_quantifiers_1,0.337
superlative_quantifiers_2,0.527
tough_vs_raising_1,0.451
tough_vs_raising_2,0.594
transitive,0.588
wh_island,0.942
wh_questions_object_gap,0.375
wh_questions_subject_gap,0.619
wh_questions_subject_gap_long_distance,0.659
wh_vs_that_no_gap,0.846
wh_vs_that_no_gap_long_distance,0.904
wh_vs_that_with_gap,0.211
wh_vs_that_with_gap_long_distance,0.157
