,epoch_6
adjunct_island,0.579
anaphor_gender_agreement,0.608
anaphor_number_agreement,0.507
animate_subject_passive,0.576
animate_subject_trans,0.527
causative,0.421
complex_NP_island,0.432
coordinate_structure_constraint_complex_left_branch,0.064
coordinate_structure_constraint_object_extraction,0.557
determiner_noun_agreement_1,0.53
determiner_noun_agreement_2,0.502
determiner_noun_agreement_irregular_1,0.525
determiner_noun_agreement_irregular_2,0.581
determiner_noun_agreement_with_adj_2,0.479
determiner_noun_agreement_with_adj_irregular_1,0.55
determiner_noun_agreement_with_adj_irregular_2,0.536
determiner_noun_agreement_with_adjective_1,0.501
distractor_agreement_relational_noun,0.489
distractor_agreement_relative_clause,0.466
drop_argument,0.479
ellipsis_n_bar_1,0.237
ellipsis_n_bar_2,0.438
existential_there_object_raising,0.662
existential_there_quantifiers_1,0.636
existential_there_quantifiers_2,0.153
existential_there_subject_raising,0.601
expletive_it_object_raising,0.605
inchoative,0.416
intransitive,0.408
irregular_past_participle_adjectives,0.136
irregular_past_participle_verbs,0.768
irregular_plural_subject_verb_agreement_1,0.572
irregular_plural_subject_verb_agreement_2,0.568
left_branch_island_echo_question,0.251
left_branch_island_simple_question,0.105
matrix_question_npi_licensor_present,0.241
npi_present_1,0.406
npi_present_2,0.359
only_npi_licensor_present,0.001
only_npi_scope,0.536
passive_1,0.491
passive_2,0.478
principle_A_c_command,0.627
principle_A_case_1,1.0
principle_A_case_2,0.475
principle_A_domain_1,1.0
principle_A_domain_2,0.486
principle_A_domain_3,0.527
principle_A_reconstruction,0.225
regular_plural_subject_verb_agreement_1,0.483
regular_plural_subject_verb_agreement_2,0.477
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.762
sentential_subject_island,0.557
superlative_quantifiers_1,0.488
superlative_quantifiers_2,0.607
tough_vs_raising_1,0.452
tough_vs_raising_2,0.595
transitive,0.567
wh_island,0.905
wh_questions_object_gap,0.464
wh_questions_subject_gap,0.822
wh_questions_subject_gap_long_distance,0.841
wh_vs_that_no_gap,0.782
wh_vs_that_no_gap_long_distance,0.865
wh_vs_that_with_gap,0.246
wh_vs_that_with_gap_long_distance,0.224
