,best
adjunct_island,0.499
anaphor_gender_agreement,0.574
anaphor_number_agreement,0.531
animate_subject_passive,0.6
animate_subject_trans,0.491
causative,0.463
complex_NP_island,0.328
coordinate_structure_constraint_complex_left_branch,0.671
coordinate_structure_constraint_object_extraction,0.4
determiner_noun_agreement_1,0.51
determiner_noun_agreement_2,0.509
determiner_noun_agreement_irregular_1,0.505
determiner_noun_agreement_irregular_2,0.524
determiner_noun_agreement_with_adj_2,0.499
determiner_noun_agreement_with_adj_irregular_1,0.495
determiner_noun_agreement_with_adj_irregular_2,0.492
determiner_noun_agreement_with_adjective_1,0.509
distractor_agreement_relational_noun,0.52
distractor_agreement_relative_clause,0.512
drop_argument,0.477
ellipsis_n_bar_1,0.457
ellipsis_n_bar_2,0.393
existential_there_object_raising,0.586
existential_there_quantifiers_1,0.56
existential_there_quantifiers_2,0.797
existential_there_subject_raising,0.411
expletive_it_object_raising,0.561
inchoative,0.389
intransitive,0.381
irregular_past_participle_adjectives,0.588
irregular_past_participle_verbs,0.424
irregular_plural_subject_verb_agreement_1,0.476
irregular_plural_subject_verb_agreement_2,0.558
left_branch_island_echo_question,0.773
left_branch_island_simple_question,0.692
matrix_question_npi_licensor_present,0.207
npi_present_1,0.625
npi_present_2,0.531
only_npi_licensor_present,0.999
only_npi_scope,0.779
passive_1,0.553
passive_2,0.543
principle_A_c_command,0.508
principle_A_case_1,0.844
principle_A_case_2,0.475
principle_A_domain_1,0.905
principle_A_domain_2,0.453
principle_A_domain_3,0.467
principle_A_reconstruction,0.597
regular_plural_subject_verb_agreement_1,0.549
regular_plural_subject_verb_agreement_2,0.519
sentential_negation_npi_licensor_present,0.943
sentential_negation_npi_scope,0.746
sentential_subject_island,0.457
superlative_quantifiers_1,0.444
superlative_quantifiers_2,0.167
tough_vs_raising_1,0.536
tough_vs_raising_2,0.495
transitive,0.578
wh_island,0.807
wh_questions_object_gap,0.886
wh_questions_subject_gap,0.969
wh_questions_subject_gap_long_distance,0.966
wh_vs_that_no_gap,0.926
wh_vs_that_no_gap_long_distance,0.837
wh_vs_that_with_gap,0.075
wh_vs_that_with_gap_long_distance,0.164
