,best
adjunct_island,0.52
anaphor_gender_agreement,0.777
anaphor_number_agreement,0.647
animate_subject_passive,0.542
animate_subject_trans,0.363
causative,0.465
complex_NP_island,0.472
coordinate_structure_constraint_complex_left_branch,0.338
coordinate_structure_constraint_object_extraction,0.457
determiner_noun_agreement_1,0.538
determiner_noun_agreement_2,0.491
determiner_noun_agreement_irregular_1,0.495
determiner_noun_agreement_irregular_2,0.53
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.537
determiner_noun_agreement_with_adj_irregular_2,0.538
determiner_noun_agreement_with_adjective_1,0.48
distractor_agreement_relational_noun,0.468
distractor_agreement_relative_clause,0.513
drop_argument,0.586
ellipsis_n_bar_1,0.134
ellipsis_n_bar_2,0.352
existential_there_object_raising,0.693
existential_there_quantifiers_1,0.813
existential_there_quantifiers_2,0.488
existential_there_subject_raising,0.611
expletive_it_object_raising,0.646
inchoative,0.38
intransitive,0.45
irregular_past_participle_adjectives,0.397
irregular_past_participle_verbs,0.716
irregular_plural_subject_verb_agreement_1,0.543
irregular_plural_subject_verb_agreement_2,0.496
left_branch_island_echo_question,0.654
left_branch_island_simple_question,0.37
matrix_question_npi_licensor_present,0.059
npi_present_1,0.389
npi_present_2,0.339
only_npi_licensor_present,0.114
only_npi_scope,0.215
passive_1,0.606
passive_2,0.578
principle_A_c_command,0.38
principle_A_case_1,1.0
principle_A_case_2,0.423
principle_A_domain_1,0.986
principle_A_domain_2,0.439
principle_A_domain_3,0.532
principle_A_reconstruction,0.378
regular_plural_subject_verb_agreement_1,0.499
regular_plural_subject_verb_agreement_2,0.431
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.853
sentential_subject_island,0.507
superlative_quantifiers_1,0.214
superlative_quantifiers_2,0.181
tough_vs_raising_1,0.431
tough_vs_raising_2,0.581
transitive,0.613
wh_island,0.944
wh_questions_object_gap,0.557
wh_questions_subject_gap,0.917
wh_questions_subject_gap_long_distance,0.83
wh_vs_that_no_gap,0.875
wh_vs_that_no_gap_long_distance,0.847
wh_vs_that_with_gap,0.111
wh_vs_that_with_gap_long_distance,0.17
