,best
adjunct_island,0.472
anaphor_gender_agreement,0.619
anaphor_number_agreement,0.524
animate_subject_passive,0.544
animate_subject_trans,0.454
causative,0.434
complex_NP_island,0.518
coordinate_structure_constraint_complex_left_branch,0.362
coordinate_structure_constraint_object_extraction,0.524
determiner_noun_agreement_1,0.512
determiner_noun_agreement_2,0.486
determiner_noun_agreement_irregular_1,0.529
determiner_noun_agreement_irregular_2,0.532
determiner_noun_agreement_with_adj_2,0.474
determiner_noun_agreement_with_adj_irregular_1,0.55
determiner_noun_agreement_with_adj_irregular_2,0.541
determiner_noun_agreement_with_adjective_1,0.502
distractor_agreement_relational_noun,0.489
distractor_agreement_relative_clause,0.524
drop_argument,0.45
ellipsis_n_bar_1,0.344
ellipsis_n_bar_2,0.348
existential_there_object_raising,0.694
existential_there_quantifiers_1,0.736
existential_there_quantifiers_2,0.066
existential_there_subject_raising,0.588
expletive_it_object_raising,0.635
inchoative,0.333
intransitive,0.312
irregular_past_participle_adjectives,0.466
irregular_past_participle_verbs,0.6
irregular_plural_subject_verb_agreement_1,0.516
irregular_plural_subject_verb_agreement_2,0.508
left_branch_island_echo_question,0.518
left_branch_island_simple_question,0.333
matrix_question_npi_licensor_present,0.048
npi_present_1,0.198
npi_present_2,0.199
only_npi_licensor_present,0.515
only_npi_scope,0.504
passive_1,0.613
passive_2,0.594
principle_A_c_command,0.402
principle_A_case_1,1.0
principle_A_case_2,0.472
principle_A_domain_1,1.0
principle_A_domain_2,0.47
principle_A_domain_3,0.51
principle_A_reconstruction,0.435
regular_plural_subject_verb_agreement_1,0.436
regular_plural_subject_verb_agreement_2,0.488
sentential_negation_npi_licensor_present,0.994
sentential_negation_npi_scope,0.548
sentential_subject_island,0.507
superlative_quantifiers_1,0.509
superlative_quantifiers_2,0.052
tough_vs_raising_1,0.486
tough_vs_raising_2,0.579
transitive,0.612
wh_island,0.893
wh_questions_object_gap,0.705
wh_questions_subject_gap,0.932
wh_questions_subject_gap_long_distance,0.86
wh_vs_that_no_gap,0.989
wh_vs_that_no_gap_long_distance,0.987
wh_vs_that_with_gap,0.013
wh_vs_that_with_gap_long_distance,0.016
