,best
adjunct_island,0.702
superlative_quantifiers_2,0.552
anaphor_gender_agreement,0.695
tough_vs_raising_1,0.435
anaphor_number_agreement,0.67
tough_vs_raising_2,0.629
animate_subject_passive,0.607
wh_questions_subject_gap,0.811
animate_subject_trans,0.639
causative,0.437
wh_vs_that_no_gap,0.963
complex_NP_island,0.424
coordinate_structure_constraint_complex_left_branch,0.137
left_branch_island_echo_question,0.477
coordinate_structure_constraint_object_extraction,0.396
transitive,0.606
determiner_noun_agreement_1,0.592
wh_island,0.646
determiner_noun_agreement_2,0.5
only_npi_scope,0.289
determiner_noun_agreement_irregular_1,0.534
passive_1,0.604
determiner_noun_agreement_irregular_2,0.583
principle_A_domain_1,0.989
determiner_noun_agreement_with_adj_2,0.477
left_branch_island_simple_question,0.133
determiner_noun_agreement_with_adj_irregular_1,0.53
matrix_question_npi_licensor_present,0.09
determiner_noun_agreement_with_adj_irregular_2,0.539
npi_present_1,0.257
determiner_noun_agreement_with_adjective_1,0.511
principle_A_domain_2,0.501
distractor_agreement_relational_noun,0.445
principle_A_domain_3,0.509
distractor_agreement_relative_clause,0.498
drop_argument,0.529
wh_vs_that_with_gap,0.044
ellipsis_n_bar_1,0.4
ellipsis_n_bar_2,0.516
principle_A_reconstruction,0.219
existential_there_object_raising,0.701
regular_plural_subject_verb_agreement_1,0.509
existential_there_quantifiers_1,0.813
regular_plural_subject_verb_agreement_2,0.456
existential_there_quantifiers_2,0.493
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.49
wh_questions_object_gap,0.567
expletive_it_object_raising,0.657
inchoative,0.488
intransitive,0.476
sentential_negation_npi_scope,0.549
irregular_past_participle_adjectives,0.791
sentential_subject_island,0.459
irregular_past_participle_verbs,0.651
npi_present_2,0.246
irregular_plural_subject_verb_agreement_1,0.572
only_npi_licensor_present,0.374
irregular_plural_subject_verb_agreement_2,0.52
passive_2,0.534
principle_A_c_command,0.421
principle_A_case_1,1.0
principle_A_case_2,0.512
superlative_quantifiers_1,0.241
wh_questions_subject_gap_long_distance,0.805
wh_vs_that_no_gap_long_distance,0.952
wh_vs_that_with_gap_long_distance,0.078
