,best
adjunct_island,0.516
anaphor_gender_agreement,0.776
anaphor_number_agreement,0.646
animate_subject_passive,0.537
animate_subject_trans,0.372
causative,0.468
complex_NP_island,0.477
coordinate_structure_constraint_complex_left_branch,0.347
coordinate_structure_constraint_object_extraction,0.481
determiner_noun_agreement_1,0.535
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.496
determiner_noun_agreement_irregular_2,0.53
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.55
determiner_noun_agreement_with_adj_irregular_2,0.539
determiner_noun_agreement_with_adjective_1,0.48
distractor_agreement_relational_noun,0.467
distractor_agreement_relative_clause,0.517
drop_argument,0.585
ellipsis_n_bar_1,0.137
ellipsis_n_bar_2,0.357
existential_there_object_raising,0.691
existential_there_quantifiers_1,0.809
existential_there_quantifiers_2,0.451
existential_there_subject_raising,0.607
expletive_it_object_raising,0.649
inchoative,0.38
intransitive,0.445
irregular_past_participle_adjectives,0.409
irregular_past_participle_verbs,0.73
irregular_plural_subject_verb_agreement_1,0.547
irregular_plural_subject_verb_agreement_2,0.495
left_branch_island_echo_question,0.665
left_branch_island_simple_question,0.378
matrix_question_npi_licensor_present,0.054
npi_present_1,0.389
npi_present_2,0.339
only_npi_licensor_present,0.104
only_npi_scope,0.224
passive_1,0.609
passive_2,0.577
principle_A_c_command,0.382
principle_A_case_1,0.999
principle_A_case_2,0.418
principle_A_domain_1,0.972
principle_A_domain_2,0.438
principle_A_domain_3,0.525
principle_A_reconstruction,0.374
regular_plural_subject_verb_agreement_1,0.494
regular_plural_subject_verb_agreement_2,0.431
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.841
sentential_subject_island,0.505
superlative_quantifiers_1,0.231
superlative_quantifiers_2,0.185
tough_vs_raising_1,0.433
tough_vs_raising_2,0.575
transitive,0.612
wh_island,0.94
wh_questions_object_gap,0.564
wh_questions_subject_gap,0.909
wh_questions_subject_gap_long_distance,0.806
wh_vs_that_no_gap,0.864
wh_vs_that_no_gap_long_distance,0.827
wh_vs_that_with_gap,0.132
wh_vs_that_with_gap_long_distance,0.199
