,best
adjunct_island,0.484
anaphor_gender_agreement,0.353
anaphor_number_agreement,0.451
animate_subject_passive,0.487
animate_subject_trans,0.513
causative,0.5
complex_NP_island,0.539
coordinate_structure_constraint_complex_left_branch,0.453
coordinate_structure_constraint_object_extraction,0.703
determiner_noun_agreement_1,0.492
determiner_noun_agreement_2,0.518
determiner_noun_agreement_irregular_1,0.505
determiner_noun_agreement_irregular_2,0.473
determiner_noun_agreement_with_adj_2,0.537
determiner_noun_agreement_with_adj_irregular_1,0.508
determiner_noun_agreement_with_adj_irregular_2,0.467
determiner_noun_agreement_with_adjective_1,0.496
distractor_agreement_relational_noun,0.514
distractor_agreement_relative_clause,0.542
drop_argument,0.507
ellipsis_n_bar_1,0.423
ellipsis_n_bar_2,0.46
existential_there_object_raising,0.538
existential_there_quantifiers_1,0.626
existential_there_quantifiers_2,0.07
existential_there_subject_raising,0.562
expletive_it_object_raising,0.494
inchoative,0.407
intransitive,0.377
irregular_past_participle_adjectives,0.728
irregular_past_participle_verbs,0.406
irregular_plural_subject_verb_agreement_1,0.522
irregular_plural_subject_verb_agreement_2,0.531
left_branch_island_echo_question,0.54
left_branch_island_simple_question,0.453
matrix_question_npi_licensor_present,0.071
npi_present_1,0.285
npi_present_2,0.298
only_npi_licensor_present,0.965
only_npi_scope,0.76
passive_1,0.557
passive_2,0.583
principle_A_c_command,0.424
principle_A_case_1,0.845
principle_A_case_2,0.501
principle_A_domain_1,0.659
principle_A_domain_2,0.551
principle_A_domain_3,0.532
principle_A_reconstruction,0.507
regular_plural_subject_verb_agreement_1,0.384
regular_plural_subject_verb_agreement_2,0.491
sentential_negation_npi_licensor_present,0.938
sentential_negation_npi_scope,0.632
sentential_subject_island,0.516
superlative_quantifiers_1,0.564
superlative_quantifiers_2,0.338
tough_vs_raising_1,0.579
tough_vs_raising_2,0.423
transitive,0.528
wh_island,0.257
wh_questions_object_gap,0.673
wh_questions_subject_gap,0.715
wh_questions_subject_gap_long_distance,0.58
wh_vs_that_no_gap,0.736
wh_vs_that_no_gap_long_distance,0.742
wh_vs_that_with_gap,0.268
wh_vs_that_with_gap_long_distance,0.288
