,best
adjunct_island,0.525
anaphor_gender_agreement,0.704
anaphor_number_agreement,0.631
animate_subject_passive,0.554
animate_subject_trans,0.353
causative,0.439
complex_NP_island,0.338
coordinate_structure_constraint_complex_left_branch,0.397
coordinate_structure_constraint_object_extraction,0.429
determiner_noun_agreement_1,0.524
determiner_noun_agreement_2,0.494
determiner_noun_agreement_irregular_1,0.518
determiner_noun_agreement_irregular_2,0.53
determiner_noun_agreement_with_adj_2,0.477
determiner_noun_agreement_with_adj_irregular_1,0.504
determiner_noun_agreement_with_adj_irregular_2,0.538
determiner_noun_agreement_with_adjective_1,0.505
distractor_agreement_relational_noun,0.487
distractor_agreement_relative_clause,0.523
drop_argument,0.512
ellipsis_n_bar_1,0.206
ellipsis_n_bar_2,0.326
existential_there_object_raising,0.693
existential_there_quantifiers_1,0.762
existential_there_quantifiers_2,0.314
existential_there_subject_raising,0.592
expletive_it_object_raising,0.61
inchoative,0.38
intransitive,0.402
irregular_past_participle_adjectives,0.346
irregular_past_participle_verbs,0.607
irregular_plural_subject_verb_agreement_1,0.539
irregular_plural_subject_verb_agreement_2,0.506
left_branch_island_echo_question,0.714
left_branch_island_simple_question,0.404
matrix_question_npi_licensor_present,0.059
npi_present_1,0.232
npi_present_2,0.232
only_npi_licensor_present,0.683
only_npi_scope,0.485
passive_1,0.567
passive_2,0.532
principle_A_c_command,0.365
principle_A_case_1,1.0
principle_A_case_2,0.456
principle_A_domain_1,0.99
principle_A_domain_2,0.495
principle_A_domain_3,0.512
principle_A_reconstruction,0.349
regular_plural_subject_verb_agreement_1,0.462
regular_plural_subject_verb_agreement_2,0.49
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.542
sentential_subject_island,0.455
superlative_quantifiers_1,0.146
superlative_quantifiers_2,0.198
tough_vs_raising_1,0.506
tough_vs_raising_2,0.564
transitive,0.627
wh_island,0.908
wh_questions_object_gap,0.645
wh_questions_subject_gap,0.975
wh_questions_subject_gap_long_distance,0.966
wh_vs_that_no_gap,0.964
wh_vs_that_no_gap_long_distance,0.963
wh_vs_that_with_gap,0.042
wh_vs_that_with_gap_long_distance,0.045
