,best
adjunct_island,0.559
anaphor_gender_agreement,0.638
anaphor_number_agreement,0.553
animate_subject_passive,0.569
animate_subject_trans,0.528
causative,0.457
complex_NP_island,0.461
coordinate_structure_constraint_complex_left_branch,0.184
coordinate_structure_constraint_object_extraction,0.292
determiner_noun_agreement_1,0.518
determiner_noun_agreement_2,0.508
determiner_noun_agreement_irregular_1,0.542
determiner_noun_agreement_irregular_2,0.594
determiner_noun_agreement_with_adj_2,0.481
determiner_noun_agreement_with_adj_irregular_1,0.553
determiner_noun_agreement_with_adj_irregular_2,0.525
determiner_noun_agreement_with_adjective_1,0.49
distractor_agreement_relational_noun,0.458
distractor_agreement_relative_clause,0.467
drop_argument,0.407
ellipsis_n_bar_1,0.236
ellipsis_n_bar_2,0.498
existential_there_object_raising,0.672
existential_there_quantifiers_1,0.765
existential_there_quantifiers_2,0.286
existential_there_subject_raising,0.551
expletive_it_object_raising,0.613
inchoative,0.482
intransitive,0.392
irregular_past_participle_adjectives,0.412
irregular_past_participle_verbs,0.787
irregular_plural_subject_verb_agreement_1,0.588
irregular_plural_subject_verb_agreement_2,0.544
left_branch_island_echo_question,0.59
left_branch_island_simple_question,0.283
matrix_question_npi_licensor_present,0.063
npi_present_1,0.347
npi_present_2,0.342
only_npi_licensor_present,0.0
only_npi_scope,0.121
passive_1,0.45
passive_2,0.443
principle_A_c_command,0.586
principle_A_case_1,1.0
principle_A_case_2,0.46
principle_A_domain_1,0.996
principle_A_domain_2,0.512
principle_A_domain_3,0.491
principle_A_reconstruction,0.207
regular_plural_subject_verb_agreement_1,0.524
regular_plural_subject_verb_agreement_2,0.506
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.642
sentential_subject_island,0.551
superlative_quantifiers_1,0.498
superlative_quantifiers_2,0.641
tough_vs_raising_1,0.435
tough_vs_raising_2,0.603
transitive,0.571
wh_island,0.949
wh_questions_object_gap,0.428
wh_questions_subject_gap,0.713
wh_questions_subject_gap_long_distance,0.751
wh_vs_that_no_gap,0.747
wh_vs_that_no_gap_long_distance,0.802
wh_vs_that_with_gap,0.297
wh_vs_that_with_gap_long_distance,0.273
