,epoch_3
adjunct_island,0.504
anaphor_gender_agreement,0.611
anaphor_number_agreement,0.498
animate_subject_passive,0.602
animate_subject_trans,0.468
causative,0.431
complex_NP_island,0.367
coordinate_structure_constraint_complex_left_branch,0.69
coordinate_structure_constraint_object_extraction,0.387
determiner_noun_agreement_1,0.52
determiner_noun_agreement_2,0.501
determiner_noun_agreement_irregular_1,0.514
determiner_noun_agreement_irregular_2,0.52
determiner_noun_agreement_with_adj_2,0.485
determiner_noun_agreement_with_adj_irregular_1,0.516
determiner_noun_agreement_with_adj_irregular_2,0.528
determiner_noun_agreement_with_adjective_1,0.525
distractor_agreement_relational_noun,0.503
distractor_agreement_relative_clause,0.532
drop_argument,0.594
ellipsis_n_bar_1,0.365
ellipsis_n_bar_2,0.304
existential_there_object_raising,0.652
existential_there_quantifiers_1,0.675
existential_there_quantifiers_2,0.746
existential_there_subject_raising,0.43
expletive_it_object_raising,0.604
inchoative,0.353
intransitive,0.459
irregular_past_participle_adjectives,0.649
irregular_past_participle_verbs,0.535
irregular_plural_subject_verb_agreement_1,0.503
irregular_plural_subject_verb_agreement_2,0.525
left_branch_island_echo_question,0.568
left_branch_island_simple_question,0.712
matrix_question_npi_licensor_present,0.217
npi_present_1,0.409
npi_present_2,0.314
only_npi_licensor_present,0.977
only_npi_scope,0.89
passive_1,0.63
passive_2,0.604
principle_A_c_command,0.564
principle_A_case_1,0.959
principle_A_case_2,0.452
principle_A_domain_1,0.983
principle_A_domain_2,0.508
principle_A_domain_3,0.486
principle_A_reconstruction,0.506
regular_plural_subject_verb_agreement_1,0.443
regular_plural_subject_verb_agreement_2,0.511
sentential_negation_npi_licensor_present,0.985
sentential_negation_npi_scope,0.708
sentential_subject_island,0.447
superlative_quantifiers_1,0.482
superlative_quantifiers_2,0.356
tough_vs_raising_1,0.427
tough_vs_raising_2,0.598
transitive,0.582
wh_island,0.687
wh_questions_object_gap,0.893
wh_questions_subject_gap,0.979
wh_questions_subject_gap_long_distance,0.973
wh_vs_that_no_gap,0.975
wh_vs_that_no_gap_long_distance,0.934
wh_vs_that_with_gap,0.029
wh_vs_that_with_gap_long_distance,0.075
