,best
adjunct_island,0.555
anaphor_gender_agreement,0.65
anaphor_number_agreement,0.492
animate_subject_passive,0.565
animate_subject_trans,0.519
causative,0.455
complex_NP_island,0.46
coordinate_structure_constraint_complex_left_branch,0.206
coordinate_structure_constraint_object_extraction,0.318
determiner_noun_agreement_1,0.493
determiner_noun_agreement_2,0.498
determiner_noun_agreement_irregular_1,0.52
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.485
determiner_noun_agreement_with_adj_irregular_1,0.545
determiner_noun_agreement_with_adj_irregular_2,0.534
determiner_noun_agreement_with_adjective_1,0.489
distractor_agreement_relational_noun,0.449
distractor_agreement_relative_clause,0.477
drop_argument,0.418
ellipsis_n_bar_1,0.209
ellipsis_n_bar_2,0.489
existential_there_object_raising,0.681
existential_there_quantifiers_1,0.711
existential_there_quantifiers_2,0.171
existential_there_subject_raising,0.569
expletive_it_object_raising,0.613
inchoative,0.452
intransitive,0.397
irregular_past_participle_adjectives,0.385
irregular_past_participle_verbs,0.789
irregular_plural_subject_verb_agreement_1,0.568
irregular_plural_subject_verb_agreement_2,0.561
left_branch_island_echo_question,0.559
left_branch_island_simple_question,0.268
matrix_question_npi_licensor_present,0.052
npi_present_1,0.401
npi_present_2,0.362
only_npi_licensor_present,0.0
only_npi_scope,0.094
passive_1,0.478
passive_2,0.452
principle_A_c_command,0.559
principle_A_case_1,1.0
principle_A_case_2,0.437
principle_A_domain_1,0.988
principle_A_domain_2,0.494
principle_A_domain_3,0.489
principle_A_reconstruction,0.21
regular_plural_subject_verb_agreement_1,0.525
regular_plural_subject_verb_agreement_2,0.501
sentential_negation_npi_licensor_present,0.998
sentential_negation_npi_scope,0.7
sentential_subject_island,0.589
superlative_quantifiers_1,0.504
superlative_quantifiers_2,0.475
tough_vs_raising_1,0.457
tough_vs_raising_2,0.6
transitive,0.577
wh_island,0.88
wh_questions_object_gap,0.459
wh_questions_subject_gap,0.715
wh_questions_subject_gap_long_distance,0.76
wh_vs_that_no_gap,0.789
wh_vs_that_no_gap_long_distance,0.847
wh_vs_that_with_gap,0.196
wh_vs_that_with_gap_long_distance,0.225
