,best
adjunct_island,0.69
superlative_quantifiers_2,0.53
anaphor_gender_agreement,0.671
tough_vs_raising_1,0.436
anaphor_number_agreement,0.662
tough_vs_raising_2,0.629
animate_subject_passive,0.605
wh_questions_subject_gap,0.806
animate_subject_trans,0.639
causative,0.436
wh_vs_that_no_gap,0.964
complex_NP_island,0.437
coordinate_structure_constraint_complex_left_branch,0.142
left_branch_island_echo_question,0.488
coordinate_structure_constraint_object_extraction,0.393
transitive,0.609
determiner_noun_agreement_1,0.59
wh_island,0.655
determiner_noun_agreement_2,0.499
only_npi_scope,0.284
determiner_noun_agreement_irregular_1,0.53
passive_1,0.605
determiner_noun_agreement_irregular_2,0.574
principle_A_domain_1,0.991
determiner_noun_agreement_with_adj_2,0.475
left_branch_island_simple_question,0.137
determiner_noun_agreement_with_adj_irregular_1,0.534
matrix_question_npi_licensor_present,0.086
determiner_noun_agreement_with_adj_irregular_2,0.538
npi_present_1,0.274
determiner_noun_agreement_with_adjective_1,0.507
principle_A_domain_2,0.507
distractor_agreement_relational_noun,0.446
principle_A_domain_3,0.509
distractor_agreement_relative_clause,0.501
drop_argument,0.532
wh_vs_that_with_gap,0.042
ellipsis_n_bar_1,0.4
ellipsis_n_bar_2,0.521
principle_A_reconstruction,0.22
existential_there_object_raising,0.701
regular_plural_subject_verb_agreement_1,0.512
existential_there_quantifiers_1,0.82
regular_plural_subject_verb_agreement_2,0.458
existential_there_quantifiers_2,0.466
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.494
wh_questions_object_gap,0.567
expletive_it_object_raising,0.663
inchoative,0.491
intransitive,0.478
sentential_negation_npi_scope,0.551
irregular_past_participle_adjectives,0.805
sentential_subject_island,0.46
irregular_past_participle_verbs,0.65
npi_present_2,0.259
irregular_plural_subject_verb_agreement_1,0.565
only_npi_licensor_present,0.476
irregular_plural_subject_verb_agreement_2,0.522
passive_2,0.538
principle_A_c_command,0.434
principle_A_case_1,1.0
principle_A_case_2,0.51
superlative_quantifiers_1,0.268
wh_questions_subject_gap_long_distance,0.788
wh_vs_that_no_gap_long_distance,0.948
wh_vs_that_with_gap_long_distance,0.076
