,best
adjunct_island,0.72
superlative_quantifiers_2,0.594
anaphor_gender_agreement,0.703
tough_vs_raising_1,0.43
anaphor_number_agreement,0.679
tough_vs_raising_2,0.63
animate_subject_passive,0.609
wh_questions_subject_gap,0.805
animate_subject_trans,0.643
causative,0.433
wh_vs_that_no_gap,0.963
complex_NP_island,0.43
coordinate_structure_constraint_complex_left_branch,0.117
left_branch_island_echo_question,0.473
coordinate_structure_constraint_object_extraction,0.398
transitive,0.607
determiner_noun_agreement_1,0.603
wh_island,0.631
determiner_noun_agreement_2,0.506
only_npi_scope,0.317
determiner_noun_agreement_irregular_1,0.545
passive_1,0.612
determiner_noun_agreement_irregular_2,0.602
principle_A_domain_1,0.989
determiner_noun_agreement_with_adj_2,0.477
left_branch_island_simple_question,0.124
determiner_noun_agreement_with_adj_irregular_1,0.54
matrix_question_npi_licensor_present,0.085
determiner_noun_agreement_with_adj_irregular_2,0.541
npi_present_1,0.251
determiner_noun_agreement_with_adjective_1,0.513
principle_A_domain_2,0.502
distractor_agreement_relational_noun,0.436
principle_A_domain_3,0.509
distractor_agreement_relative_clause,0.49
drop_argument,0.536
wh_vs_that_with_gap,0.055
ellipsis_n_bar_1,0.408
ellipsis_n_bar_2,0.528
principle_A_reconstruction,0.227
existential_there_object_raising,0.7
regular_plural_subject_verb_agreement_1,0.512
existential_there_quantifiers_1,0.834
regular_plural_subject_verb_agreement_2,0.458
existential_there_quantifiers_2,0.525
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.492
wh_questions_object_gap,0.561
expletive_it_object_raising,0.657
inchoative,0.49
intransitive,0.489
sentential_negation_npi_scope,0.541
irregular_past_participle_adjectives,0.737
sentential_subject_island,0.453
irregular_past_participle_verbs,0.675
npi_present_2,0.24
irregular_plural_subject_verb_agreement_1,0.58
only_npi_licensor_present,0.39
irregular_plural_subject_verb_agreement_2,0.527
passive_2,0.533
principle_A_c_command,0.41
principle_A_case_1,1.0
principle_A_case_2,0.511
superlative_quantifiers_1,0.23
wh_questions_subject_gap_long_distance,0.796
wh_vs_that_no_gap_long_distance,0.951
wh_vs_that_with_gap_long_distance,0.087
